,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
lindgren3800dr,78.0,Ryan Lindgren,3800,D,0,NYR,MTL-J.Allen,6.7,8.5,4.9,-0.45,1.8,1,0,1,0,0.0,79,0,2,3.6,2.6,-205,6.0,81,-194,6.6,-0.8,65,18,29,103,6.4,50,50,16,12,0.04,0.23,0.27,19.89,0.81,1.14,1.53,0.75,0.03,1.76,2.9,14.89,15.32,11.29,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.04,0.23,0.8,0.02,1.22,0.0,0.31,0.31,20.07,0.93,0.85,1.36,0.62,0.0,1.54,2.38,12.92,13.67,0.0,0.0,0.05,0.0,11.75,2.0,1.2,0.8,1.5,0.0,19.31,0.0,0.0,0.0,45.78,43.94,46.14,45.96,41.01,2.83,0.26,3.53,0.24,40.69,46.38,45.54,38.08,3.08,0.3,3.83,0.39,36.67,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,lindgren,r,lindgren3800dr,85626-82755,D,r,Ryan Lindgren,lindgren,7.264864534945102,37.0,3800,NYR@MON,NYR,MON,,,,,,D/UTIL,lindgren3800dr
lindholm6700dh,72.2,Hampus Lindholm,6700,D,0,BOS,LA-P.Copley,10.71,13.4,8.0,-2.68,1.6,2,1,11,0,-4.6,12,0,3,3.4,2.7,-157,6.0,83,-144,9.5,-0.4,51,17,33,92,11.5,53,46,23,13,0.05,0.46,0.51,23.16,1.32,2.0,2.84,0.7,0.03,1.32,3.32,17.95,15.68,13.99,0.0,0.16,1.94,0.21,0.31,0.7,0.0,0.01,0.05,0.29,0.66,0.03,1.83,0.0,0.64,0.64,23.23,1.65,2.57,3.62,0.71,0.0,1.43,4.0,19.75,15.58,0.0,0.29,2.37,0.15,20.0,5.17,3.0,2.17,4.0,0.4,24.1,2.6,0.0,0.17,44.6,46.16,42.69,40.0,48.84,3.27,0.25,3.02,0.27,46.92,42.5,43.69,46.67,3.75,0.24,3.91,0.35,43.6,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,lindholm,h,lindholm6700dh,85626-39464,D,h,Hampus Lindholm,lindholm,12.05675692171664,37.0,6700,BOS@LA,BOS,LA,,,,,,D/UTIL,lindholm6700dh
lizotte3900cb,50.25,Blake Lizotte,3900,C,0,LA,BOS-LUllmark,4.78,6.1,3.4,-1.84,1.2,3,0,0,0,-3.6,52,0,2,2.7,3.4,135,6.0,17,120,6.3,-0.3,56,26,36,96,7.4,64,35,35,14,0.15,0.22,0.37,12.28,1.81,1.37,1.68,0.82,0.11,0.34,1.71,10.92,8.98,7.93,0.0,0.0,0.12,0.02,0.05,0.5,0.0,0.02,0.15,0.2,0.65,0.01,1.2,0.14,0.43,0.57,12.9,2.65,0.93,1.31,0.71,0.15,0.5,1.43,10.62,10.0,0.0,0.0,0.08,0.0,12.8,1.17,0.83,0.33,1.4,0.2,13.86,0.01,0.0,0.0,45.76,48.84,40.0,42.69,46.16,3.24,0.19,3.57,0.17,46.67,43.69,42.5,46.92,3.82,0.24,3.5,0.14,45.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,lizotte,b,lizotte3900cb,85626-103276,C,b,Blake Lizotte,lizotte,6.8878047291825455,41.0,3900,BOS@LA,LA,BOS,,,,,,C/UTIL,lizotte3900cb
lockwood3000ww,44.08,William Lockwood,3000,W,0,VAN,COL-AGeorgiev,4.38,5.6,3.1,-0.74,1.5,3,0,1,0,-0.7,91,0,2,3.0,3.7,132,6.5,15,126,2.5,-0.8,14,0,14,50,0.0,0,100,0,1,0.0,0.0,0.0,11.46,0.0,0.93,1.43,0.65,0.0,0.64,1.57,9.0,9.77,6.62,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,1.03,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.48,0.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,0.48,0.0,0.0,43.48,44.13,44.39,47.13,50.61,3.18,0.26,2.9,0.21,42.4,41.31,47.6,51.77,3.0,0.26,2.33,0.32,52.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,lockwood,w,lockwood3000ww,85626-146162,W,w,William Lockwood,lockwood,4.0,4.0,3000,COL@VAN,VAN,COL,,,,,,W/UTIL,lockwood3000ww
macdermid3800dk,54.95,Kurtis MacDermid,3800,D,0,COL,VAN-S.Martin,1.26,1.6,0.9,-5.89,0.3,4,0,1,0,0.0,18,0,3,3.7,3.0,-155,6.5,85,-152,2.5,-2.0,15,4,36,99,0.3,0,50,0,12,0.04,0.05,0.09,6.89,0.78,0.66,0.93,0.71,0.05,0.27,0.93,6.09,6.08,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,1.55,0.0,0.72,0.0,0.0,0.0,3.5,0.0,0.29,0.33,0.86,0.0,0.14,0.43,3.8,2.6,0.0,0.0,0.01,0.0,3.8,0.17,0.0,0.17,0.0,0.0,3.44,0.02,0.0,0.0,50.53,50.61,47.13,44.39,44.13,3.18,0.27,2.84,0.28,51.77,47.6,41.31,42.4,3.17,0.13,2.67,0.46,44.5,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,macdermid,k,macdermid3800dk,85626-39972,D,k,Kurtis MacDermid,macdermid,1.2000000476837158,16.0,3800,COL@VAN,COL,VAN,,,,,,D/UTIL,macdermid3800dk
macewen3800wz,62.76,Zack MacEwen,3800,W,0,PHI,ARI-KVejmelka,4.54,5.8,3.2,-2.14,1.2,4,0,1,0,0.0,43,0,3,3.4,2.8,-152,6.0,43,-160,4.7,-1.3,45,14,47,84,3.0,33,50,0,12,0.06,0.13,0.19,11.29,1.01,1.33,1.82,0.73,0.05,0.47,1.81,8.14,10.83,6.06,0.0,0.0,0.49,0.03,0.06,0.4,0.0,0.0,0.06,0.13,1.53,0.0,1.18,0.0,0.09,0.09,10.98,0.49,1.18,1.2,0.98,0.0,0.73,1.91,8.0,11.64,0.0,0.0,0.07,0.0,6.8,1.2,1.0,0.2,1.4,0.0,9.45,0.08,0.0,0.0,43.66,41.93,49.46,49.08,37.45,2.95,0.12,3.36,0.26,43.0,46.0,48.67,37.33,2.55,0.18,3.29,0.39,38.8,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,macewen,z,macewen3800wz,85626-73990,W,z,Zack MacEwen,macewen,5.764705882352941,34.0,3800,ARI@PHI,PHI,ARI,,,,,,W/UTIL,macewen3800wz
mackinnon10200cn,95.04,Nathan MacKinnon,10200,C,0,COL,VAN-SMartin,23.73,29.7,17.8,4.18,2.3,1,1,22,0,0.6,52,0,3,3.7,3.0,-155,6.5,85,-152,20.7,2.1,64,32,22,100,18.8,8,8,8,12,0.57,0.77,1.33,21.5,3.71,5.26,6.53,0.8,0.11,0.51,5.77,19.75,15.25,14.53,0.18,0.29,3.81,1.5,1.96,0.77,0.0,0.0,0.39,0.48,0.69,0.01,3.82,0.33,0.67,1.0,18.14,3.31,4.0,5.33,0.75,0.08,0.0,4.0,15.67,12.33,0.0,0.33,4.27,1.33,21.0,5.5,5.5,0.0,7.0,2.5,24.72,5.67,0.0,0.0,50.53,50.61,47.13,44.39,44.13,3.18,0.27,2.84,0.28,51.77,47.6,41.31,42.4,3.17,0.13,2.67,0.46,44.5,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,mackinnon,n,mackinnon10200cn,85626-41391,C,n,Nathan MacKinnon,mackinnon,22.52,25.0,10200,COL@VAN,COL,VAN,,,,,,C/UTIL,mackinnon10200cn
makar7800dc,84.05,Cale Makar,7800,D,0,COL,VAN-S.Martin,17.99,22.5,13.5,2.24,2.3,1,1,25,0,-2.6,82,0,3,3.7,3.0,-155,6.5,85,-152,17.5,2.6,88,36,8,101,15.3,75,25,25,12,0.29,0.83,1.12,26.72,2.52,3.31,4.4,0.75,0.09,1.6,4.92,22.16,17.3,16.17,0.11,0.38,3.83,0.68,0.95,0.72,0.01,0.0,0.17,0.45,0.5,0.02,2.45,0.21,0.57,0.79,27.52,1.72,4.0,5.0,0.8,0.05,1.0,5.0,21.92,17.25,0.0,0.29,4.09,0.85,22.8,4.17,3.33,0.83,5.2,1.2,27.36,4.43,0.0,0.33,50.53,50.61,47.13,44.39,44.13,3.18,0.27,2.84,0.28,51.77,47.6,41.31,42.4,3.17,0.13,2.67,0.46,44.5,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,makar,c,makar7800dc,85626-103523,D,c,Cale Makar,makar,16.22777811686198,36.0,7800,COL@VAN,COL,VAN,,,,,,D/UTIL,makar7800dc
malkin7600ce,77.5,Evgeni Malkin,7600,C,0,PIT,VGK-LThompson,12.54,15.8,9.3,-1.68,1.6,2,1,5,0,-2.4,52,0,3,3.0,3.2,-100,6.0,72,104,14.4,0.6,65,29,24,94,12.5,75,25,16,12,0.41,0.55,0.96,18.46,3.12,3.04,3.84,0.79,0.14,0.39,3.42,14.33,12.21,10.82,0.15,0.28,3.87,0.94,1.24,0.76,0.0,0.0,0.26,0.27,0.59,0.0,2.46,0.33,0.5,0.83,18.13,2.75,2.17,3.45,0.63,0.15,0.42,2.58,13.36,12.09,0.17,0.5,4.4,1.0,13.75,2.8,2.0,0.8,3.25,0.75,18.71,4.94,0.0,0.0,44.34,48.13,47.07,45.97,49.98,3.23,0.23,2.49,0.23,41.78,43.92,48.33,48.85,3.78,0.29,2.83,0.18,49.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,malkin,e,malkin7600ce,85626-8595,C,e,Evgeni Malkin,malkin,14.01081147065034,37.0,7600,PIT@VGK,PIT,VGK,,,,,,C/UTIL,malkin7600ce
mantha5000wa,80.76,Anthony Mantha,5000,W,0,WAS,CLB-EMerzlikins,9.28,11.7,6.8,0.26,1.9,2,2,4,0,-1.3,7,1,2,3.9,2.8,-205,6.5,91,-194,9.7,0.8,51,20,26,93,11.1,76,23,30,13,0.22,0.37,0.59,15.12,2.34,2.15,2.79,0.77,0.1,0.41,2.56,12.7,11.33,9.43,0.01,0.05,1.28,0.15,0.21,0.73,0.0,0.0,0.21,0.32,0.53,0.0,2.54,0.21,0.5,0.71,13.79,3.09,2.21,2.54,0.87,0.1,0.36,2.57,12.75,10.83,0.0,0.0,0.38,0.0,11.0,2.17,1.67,0.5,1.6,0.0,13.48,0.27,0.0,0.0,47.97,45.21,49.7,45.64,43.49,3.26,0.23,3.07,0.21,50.75,49.08,46.17,42.67,2.36,0.31,3.27,0.25,42.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,mantha,a,mantha5000wa,85626-43134,W,a,Anthony Mantha,mantha,8.884999847412109,40.0,5000,WSH@CBJ,WSH,CBJ,,,,,,W/UTIL,mantha5000wa
marchand7900wb,91.58,Brad Marchand,7900,W,0,BOS,LA-PCopley,15.1,18.9,11.3,0.42,1.9,1,1,16,0,0.4,91,0,3,3.4,2.7,-157,6.0,83,-144,15.6,0.7,59,24,28,97,11.6,69,30,15,13,0.43,0.7,1.12,19.22,3.5,3.33,4.29,0.78,0.13,0.32,3.65,15.29,10.01,12.05,0.13,0.37,3.65,0.86,1.18,0.73,0.01,0.0,0.28,0.33,1.02,0.05,3.09,0.21,0.64,0.86,19.23,2.68,2.5,3.0,0.83,0.09,0.36,2.86,15.67,11.33,0.07,0.36,3.4,0.77,17.4,4.17,3.5,0.67,3.6,1.2,20.36,3.13,0.0,0.17,44.6,46.16,42.69,40.0,48.84,3.27,0.25,3.02,0.27,46.92,42.5,43.69,46.67,3.75,0.24,3.91,0.35,43.6,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,marchand,b,marchand7900wb,85626-8763,W,b,Brad Marchand,marchand,14.716666666666669,30.0,7900,BOS@LA,BOS,LA,,,,,,W/UTIL,marchand7900wb
marchenko4100wk,52.04,Kirill Marchenko,4100,W,0,CLB,WAS-DKuemper,7.12,9.1,5.2,-0.15,1.7,3,2,1,0,-4.2,51,0,2,2.8,3.9,171,6.5,9,160,8.9,1.6,55,44,44,9,8.9,55,44,44,9,0.42,0.0,0.42,12.78,1.97,1.33,2.25,0.59,0.31,0.58,1.92,10.18,11.55,6.91,0.08,0.0,1.26,0.25,0.58,0.43,0.0,0.0,0.33,0.0,0.17,0.0,1.48,0.42,0.0,0.42,12.78,1.97,1.33,2.25,0.59,0.31,0.58,1.92,10.18,11.55,0.08,0.0,1.26,0.25,11.0,2.0,1.25,0.75,2.0,0.25,13.02,1.13,0.25,0.0,45.12,43.49,45.64,49.7,45.21,2.68,0.19,2.87,0.2,42.67,46.17,49.08,50.75,2.82,0.19,2.55,0.21,48.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,marchenko,k,marchenko4100wk,85626-169861,W,k,Kirill Marchenko,marchenko,7.853846036470854,13.0,4100,WSH@CBJ,CBJ,WSH,,,,,,W/UTIL,marchenko4100wk
marner7800wm,89.51,Mitch Marner,7800,W,0,TOR,SEA-PGrubauer,16.5,20.7,12.3,2.02,2.1,2,1,10,0,-2.8,21,0,2,4.0,2.7,-225,6.5,80,-200,18.6,3.3,79,35,14,96,14.5,75,25,16,12,0.49,0.88,1.38,21.21,3.9,3.02,4.28,0.71,0.16,0.56,3.58,15.6,11.44,11.65,0.1,0.29,3.54,0.78,1.02,0.76,0.03,0.03,0.37,0.56,0.3,0.02,2.45,0.33,0.67,1.0,20.65,2.91,2.58,3.91,0.66,0.13,0.5,3.08,12.18,9.73,0.17,0.25,4.02,0.91,9.0,2.4,2.2,0.2,4.0,1.0,20.51,3.74,0.2,0.2,45.3,47.42,42.26,42.33,45.09,3.02,0.25,3.16,0.29,45.22,43.85,38.56,47.69,3.11,0.32,3.15,0.24,51.2,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,marner,m,marner7800wm,85626-66683,W,m,Mitchell Marner,marner,15.894736842105264,38.0,7800,SEA@TOR,TOR,SEA,,,,,,W/UTIL,marner7800wm
martin3700wm,37.26,Matt Martin,3700,W,0,NYI,EDM-SSkinner,3.98,5.1,2.8,-2.51,1.1,4,0,0,0,-1.4,51,1,2,2.7,3.4,135,6.0,63,118,3.7,-2.1,38,14,56,94,4.9,53,46,30,13,0.07,0.11,0.18,11.16,0.97,0.84,1.15,0.73,0.08,0.4,1.25,8.56,9.2,6.23,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.92,0.01,0.97,0.0,0.31,0.31,11.03,1.69,0.77,1.25,0.62,0.0,0.77,1.54,9.18,9.73,0.0,0.0,0.04,0.0,6.6,0.83,0.67,0.17,1.4,0.0,9.73,0.04,0.0,0.0,43.66,42.78,44.9,48.09,47.66,2.67,0.23,3.39,0.24,43.67,42.33,47.75,47.0,2.64,0.14,3.27,0.25,49.25,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,martin,m,martin3700wm,85626-9196,W,m,Matt Martin,martin,4.164102407602163,39.0,3700,NYI@EDM,NYI,EDM,,,,,,W/UTIL,martin3700wm
martin6700gs,44.4,Spencer Martin,6700,G,0,VAN,COL-A.Georgiev,14.44,18.2,10.7,-0.49,2.2,1,0,7,0,6.4,91,0,0,3.0,3.7,132,6.5,15,126,15.1,0.4,25,15,9,83,11.4,54,27,27,11,3.11,0.0,0.0,0.0,0.0,31.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.13,50.61,0.0,0.0,0.0,0.0,0.0,0.0,47.6,51.77,0.0,0.0,0.0,0.0,52.0,1/5/23,0,28.1,0.52,0.26,58.44,0.0,25.3,4.0,0.4,0.5,50.53,3.44,35.19,2.84,0.28,3.18,0.27,2.21,32.71,2.67,0.46,3.17,0.13,32.83,COL,martin,s,martin6700gs,85626-42643,G,s,Spencer Martin,martin,11.766666412353516,24.0,6700,COL@VAN,VAN,COL,,,,,,G,martin6700gs
martinook5100wj,75.6,Jordan Martinook,5100,W,0,CAR,NAS-JSaros,6.85,8.7,5.0,-2.37,1.3,3,0,1,0,0.0,9,0,2,3.7,2.5,-230,6.0,87,-220,6.2,-0.4,44,18,38,99,7.3,38,61,15,13,0.18,0.18,0.35,13.38,1.57,1.74,2.51,0.69,0.1,0.23,1.96,12.65,8.3,9.54,0.0,0.0,0.08,0.0,0.03,0.0,0.0,0.0,0.18,0.18,0.55,0.01,1.7,0.15,0.31,0.46,17.06,1.62,1.69,2.5,0.68,0.09,0.15,1.85,12.83,10.08,0.0,0.0,0.18,0.0,11.8,2.0,1.83,0.17,2.4,0.2,16.4,0.27,0.0,0.0,50.59,51.04,46.49,38.59,43.84,3.09,0.2,3.49,0.24,51.0,49.6,36.42,48.7,3.27,0.25,2.89,0.27,54.75,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,martinook,j,martinook5100wj,85626-43008,W,j,Jordan Martinook,martinook,8.526315789473685,38.0,5100,NSH@CAR,CAR,NSH,,,,,,W/UTIL,martinook5100wj
matthews10000ca,92.41,Auston Matthews,10000,C,0,TOR,SEA-PGrubauer,22.51,28.1,16.9,3.37,2.3,1,1,23,0,-1.6,46,0,2,4.0,2.7,-225,6.5,80,-200,22.7,3.6,72,39,21,96,21.9,83,16,50,12,0.7,0.7,1.4,20.65,4.07,4.63,6.49,0.71,0.15,0.98,5.61,17.95,13.16,13.63,0.19,0.14,3.59,1.17,1.6,0.73,0.0,0.0,0.51,0.56,0.24,0.04,3.42,0.58,0.75,1.33,20.23,3.94,4.33,5.91,0.73,0.13,1.17,5.5,16.73,12.64,0.17,0.08,3.93,1.09,15.75,4.6,3.0,1.6,4.25,0.5,20.74,3.58,0.0,0.2,45.3,47.42,42.26,42.33,45.09,3.02,0.25,3.16,0.29,45.22,43.85,38.56,47.69,3.11,0.32,3.15,0.24,51.2,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,matthews,a,matthews10000ca,85626-70899,C,a,Auston Matthews,matthews,20.163158215974505,38.0,10000,SEA@TOR,TOR,SEA,,,,,,C/UTIL,matthews10000ca
mayfield4000ds,58.3,Scott Mayfield,4000,D,0,NYI,EDM-S.Skinner,8.38,10.6,6.2,0.8,2.1,2,0,0,0,-1.4,79,1,2,2.7,3.4,135,6.0,63,118,7.7,-0.1,53,18,25,94,8.0,76,23,30,13,0.08,0.21,0.29,20.0,0.87,1.44,2.2,0.66,0.06,1.82,3.26,14.26,14.71,10.37,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.08,0.21,0.79,0.0,1.34,0.0,0.08,0.08,21.93,0.22,2.08,2.5,0.83,0.0,2.54,4.62,13.91,16.27,0.0,0.0,0.03,0.0,15.8,4.17,2.0,2.17,2.0,0.0,20.92,0.0,0.0,0.0,43.66,42.78,44.9,48.09,47.66,2.67,0.23,3.39,0.24,43.67,42.33,47.75,47.0,2.64,0.14,3.27,0.25,49.25,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,mayfield,s,mayfield4000ds,85626-39261,D,s,Scott Mayfield,mayfield,7.671795184795673,39.0,4000,NYI@EDM,NYI,EDM,,,,,,D/UTIL,mayfield4000ds
mcavoy6800dc,82.15,Charlie McAvoy,6800,D,0,BOS,LA-P.Copley,10.08,12.7,7.5,-3.52,1.5,1,2,4,0,-1.6,61,0,3,3.4,2.7,-157,6.0,83,-144,12.1,-0.1,57,22,25,97,9.3,69,30,0,13,0.09,0.66,0.75,24.29,1.85,2.05,2.78,0.74,0.04,1.59,3.64,19.71,14.91,15.78,0.04,0.25,3.09,0.32,0.46,0.69,0.01,0.0,0.04,0.41,0.84,0.01,1.75,0.0,0.5,0.5,23.05,1.3,1.71,2.0,0.86,0.0,2.0,3.71,17.5,16.58,0.0,0.29,2.4,0.23,18.0,3.5,1.67,1.83,2.0,0.4,22.48,1.88,0.0,0.0,44.6,46.16,42.69,40.0,48.84,3.27,0.25,3.02,0.27,46.92,42.5,43.69,46.67,3.75,0.24,3.91,0.35,43.6,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,mcavoy,c,mcavoy6800dc,85626-70912,D,c,Charlie McAvoy,mcavoy,12.808333079020182,24.0,6800,BOS@LA,BOS,LA,,,,,,D/UTIL,mcavoy6800dc
mcbain4100cj,51.87,Jack McBain,4100,C,0,ARI,PHI-CHart,6.57,8.4,4.8,-0.46,1.6,2,0,1,0,0.0,25,1,2,2.8,3.4,127,6.0,57,132,5.3,-0.8,52,19,47,36,7.1,46,53,30,13,0.17,0.09,0.26,13.6,1.15,1.13,1.58,0.71,0.15,0.65,1.78,7.74,11.05,5.86,0.0,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.17,0.09,0.87,0.04,1.73,0.29,0.07,0.36,12.95,1.67,1.29,1.46,0.88,0.22,0.5,1.79,7.08,10.17,0.0,0.0,0.05,0.0,6.8,2.0,1.83,0.17,1.8,0.0,13.12,0.0,0.0,0.0,42.85,37.45,49.08,49.46,41.93,2.73,0.18,2.81,0.23,41.78,43.92,48.33,48.85,3.78,0.29,2.83,0.18,49.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,mcbain,j,mcbain4100cj,85626-167209,C,j,Jack McBain,mcbain,5.333333333333333,36.0,4100,ARI@PHI,ARI,PHI,,,,,,C/UTIL,mcbain4100cj
