,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
goodrow4400cb,58.93,Barclay Goodrow,4400,C,0,NYR,CGY-J.Markstrom,5.25,6.7,3.8,-2.4,1.2,4,0,0,0,-1.2,21,2,1,3.0,3.6,128,6.5,45,128,6.8,-0.3,49,22,39,104,4.8,60,20,40,10,0.12,0.25,0.37,15.36,1.44,1.25,1.71,0.73,0.1,0.7,1.95,10.06,11.96,7.41,0.01,0.01,0.46,0.06,0.12,0.55,0.0,0.03,0.11,0.21,0.8,0.0,1.14,0.0,0.2,0.2,14.93,0.8,1.2,1.7,0.71,0.0,0.8,2.0,10.5,12.6,0.0,0.0,0.21,0.0,8.0,1.5,0.67,0.83,0.83,0.0,14.16,0.36,0.0,0.0,39.22,44.88,39.56,45.52,52.18,2.81,0.25,3.43,0.19,41.9,34.78,47.3,59.33,2.3,0.3,3.89,0.23,58.4,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,goodrow,b,goodrow4400cb,87145-43140,C,b,Barclay Goodrow,goodrow,7.050908868963068,55.0,4400,NYR@CGY,NYR,CGY,,,,,,C/UTIL,goodrow4400cb
gourde4400cy,77.42,Yanni Gourde,4400,C,0,SEA,DET-V.Husso,11.59,14.6,8.6,3.94,2.6,3,2,7,0,-2.0,86,0,2,3.5,2.7,-177,6.0,44,-156,9.8,0.9,60,24,38,86,8.5,27,18,72,11,0.22,0.42,0.64,17.41,2.21,1.72,2.45,0.7,0.13,0.52,2.24,14.0,11.77,10.29,0.02,0.01,0.84,0.14,0.24,0.6,0.02,0.02,0.17,0.38,0.76,0.02,1.93,0.18,0.36,0.55,17.79,1.86,1.55,2.18,0.71,0.12,0.55,2.09,16.55,11.91,0.09,0.0,0.55,0.27,16.83,2.5,1.67,0.83,1.83,0.5,17.64,0.93,0.17,0.0,50.44,45.94,47.6,43.33,39.76,2.82,0.18,2.87,0.25,52.64,51.09,43.64,36.27,2.73,0.2,2.45,0.11,29.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,gourde,y,gourde4400cy,87145-53606,C,y,Yanni Gourde,gourde,9.468518292462385,54.0,4400,DET@SEA,SEA,DET,,,,,,C/UTIL,gourde4400cy
gregor3100wn,73.09,Noah Gregor,3100,W,0,SJ,BUF-ULuukkonen,7.33,9.3,5.3,2.01,2.4,3,0,1,0,-4.0,97,0,2,3.5,3.7,-100,7.0,18,-126,7.1,0.4,51,17,19,88,7.6,70,40,20,10,0.15,0.16,0.31,13.68,1.36,2.21,3.07,0.72,0.07,0.68,2.89,10.84,14.18,8.25,0.0,0.02,0.53,0.12,0.12,1.0,0.0,0.0,0.15,0.15,0.55,0.0,1.84,0.09,0.18,0.27,13.72,1.18,2.09,2.7,0.77,0.04,1.09,3.18,13.3,15.4,0.0,0.0,0.05,0.0,15.0,3.8,2.2,1.6,2.8,0.0,13.61,0.06,0.0,0.0,45.44,43.71,42.08,48.19,44.73,2.7,0.2,2.74,0.26,47.0,43.6,50.0,47.7,2.1,0.19,2.2,0.32,43.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,gregor,n,gregor3100wn,87145-73972,W,n,Noah Gregor,gregor,5.648484663529829,33.0,3100,BUF@SJ,SJ,BUF,,,,,,W/UTIL,gregor3100wn
grubauer8200gp,53.7,Philipp Grubauer,8200,G,0,SEA,DET-VHusso,16.48,20.8,12.2,-1.11,2.0,1,0,2,0,-4.8,50,0,0,3.5,2.7,-177,6.0,44,-156,11.7,-1.8,29,15,18,86,17.9,54,18,0,11,2.82,0.0,0.0,0.0,0.0,27.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33,39.76,0.0,0.0,0.0,0.0,0.0,0.0,43.64,36.27,0.0,0.0,0.0,0.0,29.67,2/18/23,0,24.9,0.33,0.51,56.21,0.03,24.0,1.83,0.5,0.5,39.84,2.95,29.16,3.02,0.28,3.22,0.2,3.18,27.27,2.36,0.19,3.09,0.29,24.0,DET,grubauer,p,grubauer8200gp,87145-12697,G,p,Philipp Grubauer,grubauer,11.636363636363637,22.0,8200,DET@SEA,SEA,DET,,,,,,G,grubauer8200gp
gustafsson5500de,47.1,Erik Gustafsson,5500,D,0,WAS,CAR-FAndersen,9.5,12.0,7.0,-1.31,1.7,2,1,6,0,-2.2,78,0,2,2.4,3.3,165,5.5,12,168,8.4,0.4,49,20,34,87,10.8,50,20,50,10,0.11,0.4,0.51,19.19,1.59,1.81,2.84,0.64,0.06,0.9,2.71,16.87,14.74,12.09,0.0,0.12,2.23,0.18,0.34,0.54,0.0,0.0,0.11,0.27,0.34,0.0,1.55,0.0,0.7,0.7,21.07,1.99,2.4,3.2,0.75,0.0,0.8,3.2,19.2,16.3,0.0,0.2,3.21,0.3,18.75,2.75,1.75,1.0,2.25,0.25,21.66,3.96,0.0,0.5,42.66,46.18,36.97,46.16,51.68,3.2,0.23,3.31,0.19,47.6,37.3,49.7,50.0,3.2,0.19,2.9,0.14,57.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,gustafsson,e,gustafsson5500de,87145-62492,D,e,Erik Gustafsson,gustafsson,9.771428789411273,56.0,5500,WSH@CAR,WSH,CAR,,,,,,D/UTIL,gustafsson5500de
haan4100dc,60.05,Calvin de Haan,4100,D,0,CAR,WAS-DKuemper,4.92,6.3,3.5,-2.88,1.2,3,0,0,0,-2.8,7,0,2,3.3,2.4,-200,5.5,88,-205,5.9,-1.2,52,15,28,85,6.5,60,20,40,10,0.07,0.15,0.22,15.07,0.88,1.24,1.94,0.64,0.06,1.38,2.62,13.54,11.28,10.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.07,0.15,0.57,0.0,0.89,0.1,0.3,0.4,15.05,1.59,1.2,2.2,0.55,0.08,0.6,1.8,15.2,9.8,0.0,0.0,0.05,0.0,15.33,2.0,1.33,0.67,2.0,0.0,14.48,0.05,0.0,0.0,51.52,51.68,46.16,36.97,46.18,3.14,0.19,2.67,0.17,50.0,49.7,37.3,47.6,2.8,0.29,1.9,0.16,47.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,haan,c,haan4100dc,87145-9040,D,c,Calvin de Haan,haan,5.066666603088379,48.0,4100,WSH@CAR,CAR,WSH,,,,,,D/UTIL,haan4100dc
hagel7100wb,76.64,Brandon Hagel,7100,W,0,TB,VGK-AHill,11.81,14.9,8.8,-1.31,1.7,1,1,8,0,-2.6,33,0,3,3.2,2.9,-125,6.0,75,-108,11.0,1.3,56,31,42,101,13.0,54,36,45,11,0.32,0.31,0.63,16.84,2.25,1.95,2.69,0.73,0.16,0.64,2.59,13.31,12.51,9.85,0.07,0.05,1.73,0.22,0.29,0.77,0.02,0.02,0.23,0.25,0.7,0.06,2.42,0.42,0.33,0.75,18.91,2.38,2.67,4.18,0.64,0.16,0.5,3.17,14.82,12.82,0.08,0.08,3.58,0.64,17.67,3.17,2.83,0.33,4.67,0.33,19.16,3.32,0.0,0.17,48.49,44.75,47.85,43.94,50.22,3.42,0.27,2.34,0.24,48.27,47.2,48.82,51.0,3.55,0.13,1.7,0.18,51.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,hagel,b,hagel7100wb,87145-73894,W,b,Brandon Hagel,hagel,13.353703251591435,54.0,7100,TB@VGK,TB,VGK,,,,,,W/UTIL,hagel7100wb
hague4200dn,56.6,Nicolas Hague,4200,D,0,VGK,TB-AVasilevskiy,5.61,7.2,4.1,-2.4,1.3,3,0,0,0,-4.2,63,0,2,2.9,3.2,105,6.0,25,-111,6.9,-0.6,58,14,17,87,6.4,60,20,40,10,0.03,0.15,0.18,18.63,0.58,1.57,2.45,0.64,0.02,1.75,3.31,16.44,16.17,11.91,0.0,0.0,0.13,0.05,0.06,0.75,0.0,0.0,0.03,0.15,0.39,0.0,0.82,0.0,0.3,0.3,18.42,0.98,0.9,2.0,0.45,0.0,1.6,2.5,18.4,15.4,0.0,0.0,0.01,0.0,19.5,2.25,0.25,2.0,1.5,0.0,18.06,0.03,0.0,0.0,49.31,50.22,43.94,47.85,44.75,2.63,0.21,3.27,0.2,51.0,48.82,47.2,48.27,2.4,0.04,2.82,0.26,54.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,hague,n,hague4200dn,87145-82005,D,n,Nicolas Hague,hague,6.814814814814815,54.0,4200,TB@VGK,VGK,TB,,,,,,D/UTIL,hague4200dn
halak7300gj,39.9,Jaroslav Halak,7300,G,0,NYR,CGY-JMarkstrom,15.44,19.5,11.4,-0.56,2.1,1,0,13,0,3.7,48,2,0,3.0,3.6,128,6.5,45,128,12.8,-0.9,17,10,10,87,26.1,30,20,0,10,2.41,0.0,0.0,0.0,0.0,25.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.52,52.18,0.0,0.0,0.0,0.0,0.0,0.0,47.3,59.33,0.0,0.0,0.0,0.0,58.4,2/18/23,0,23.1,0.45,0.36,52.95,0.0,29.3,2.33,1.0,1.0,52.19,3.36,35.59,2.74,0.2,3.06,0.21,3.4,37.8,2.8,0.21,2.89,0.19,36.0,CGY,halak,j,halak7300gj,87145-8453,G,j,Jaroslav Halak,halak,13.555555555555555,18.0,7300,NYR@CGY,NYR,CGY,,,,,,G,halak7300gj
hanifin5700dn,77.6,Noah Hanifin,5700,D,0,CGY,NYR-JHalak,10.49,13.2,7.8,-0.75,1.8,1,2,11,0,-4.3,94,0,2,3.6,3.0,-151,6.5,55,-154,10.9,0.5,76,24,23,102,12.4,77,22,22,9,0.09,0.43,0.51,22.38,1.37,2.56,3.63,0.71,0.03,1.45,4.01,17.95,15.41,14.05,0.02,0.08,2.14,0.48,0.65,0.75,0.0,0.02,0.07,0.33,0.43,0.0,1.88,0.1,0.6,0.7,23.84,1.76,2.5,3.67,0.68,0.04,1.0,3.5,22.33,12.56,0.0,0.1,2.32,0.33,21.8,3.2,2.2,1.0,3.8,0.8,24.66,2.84,0.0,0.2,52.19,52.18,45.52,39.56,44.88,3.06,0.21,2.74,0.2,59.33,47.3,34.78,41.9,2.89,0.19,2.8,0.21,38.83,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,hanifin,n,hanifin5700dn,87145-64101,D,n,Noah Hanifin,hanifin,10.17777732566551,54.0,5700,NYR@CGY,CGY,NYR,,,,,,D/UTIL,hanifin5700dn
harrington3700ds,64.4,Scott Harrington,3700,D,0,SJ,BUF-ULuukkonen,5.97,7.6,4.3,-0.97,1.6,1,0,1,0,0.0,73,0,2,3.5,3.7,-100,7.0,18,-126,6.4,-0.2,18,8,8,87,6.1,50,20,10,10,0.04,0.24,0.28,14.95,1.12,0.76,1.43,0.53,0.05,1.64,2.4,12.05,14.52,9.38,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.04,0.24,0.32,0.0,0.81,0.0,0.13,0.13,14.85,0.53,0.38,1.14,0.33,0.0,2.0,2.38,10.71,13.71,0.0,0.0,0.03,0.0,11.5,2.25,0.25,2.0,1.25,0.0,13.9,0.06,0.0,0.0,45.44,43.71,42.08,48.19,44.73,2.7,0.2,2.74,0.26,47.0,43.6,50.0,47.7,2.1,0.19,2.2,0.32,43.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,harrington,s,harrington3700ds,87145-15374,D,s,Scott Harrington,harrington,5.659259372287327,27.0,3700,BUF@SJ,SJ,BUF,,,,,,D/UTIL,harrington3700ds
harris3900dj,32.55,Jordan Harris,3900,D,0,MTL,TOR-JWoll,5.62,7.2,4.1,-1.75,1.4,2,0,0,0,-2.7,29,0,2,2.2,4.6,340,6.5,16,285,6.5,-1.4,47,16,45,55,6.7,60,30,40,10,0.07,0.18,0.25,18.18,0.83,1.03,1.37,0.76,0.06,1.39,2.43,14.1,15.29,9.9,0.0,0.02,0.13,0.0,0.02,0.0,0.0,0.0,0.07,0.16,0.49,0.0,1.03,0.2,0.1,0.3,17.57,1.02,0.9,1.0,0.9,0.22,1.3,2.2,12.9,14.7,0.0,0.0,0.05,0.0,14.25,3.5,1.5,2.0,1.5,0.0,19.98,0.05,0.0,0.0,42.93,41.17,42.66,46.99,47.31,3.12,0.17,3.12,0.22,38.3,46.2,48.9,50.8,3.3,0.21,3.2,0.09,52.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,harris,j,harris3900dj,87145-168025,D,j,Jordan Harris,harris,6.4568625057444855,51.0,3900,MON@TOR,MON,TOR,,,,,,D/UTIL,harris3900dj
hart7300gc,47.1,Carter Hart,7300,G,0,PHI,VAN-ASilovs,14.2,18.0,10.4,-1.8,1.9,1,0,0,0,-0.6,72,0,0,3.3,3.4,-100,6.5,59,112,15.0,-0.4,39,25,22,88,18.1,54,27,18,11,2.89,0.0,0.0,0.0,0.0,31.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06,43.54,0.0,0.0,0.0,0.0,0.0,0.0,52.09,44.73,0.0,0.0,0.0,0.0,47.0,2/18/23,0,28.1,0.37,0.44,56.57,0.02,27.7,2.22,0.33,0.25,48.93,3.41,30.98,2.73,0.25,3.19,0.27,3.0,31.58,2.36,0.19,3.18,0.23,30.0,VAN,hart,c,hart7300gc,87145-73938,G,c,Carter Hart,hart,15.553488088208576,43.0,7300,PHI@VAN,PHI,VAN,,,,,,G,hart7300gc
harveypinard4600wr,45.35,R. Harvey-Pinard,4600,W,0,MTL,TOR-JWoll,10.48,13.2,7.7,2.24,2.3,1,1,6,0,-3.0,99,0,2,2.2,4.6,340,6.5,16,285,15.8,9.6,70,50,20,10,15.8,70,50,20,10,0.58,0.17,0.75,14.83,3.03,1.83,2.17,0.85,0.32,1.33,3.17,10.25,13.75,7.25,0.17,0.0,0.84,0.25,0.25,1.0,0.08,0.0,0.33,0.17,0.17,0.0,2.45,0.7,0.2,0.9,15.35,3.52,1.9,2.3,0.83,0.37,1.5,3.4,11.0,13.9,0.2,0.0,0.97,0.3,8.75,4.0,1.5,2.5,2.25,0.5,17.03,2.16,0.5,0.0,42.93,41.17,42.66,46.99,47.31,3.12,0.17,3.12,0.22,38.3,46.2,48.9,50.8,3.3,0.21,3.2,0.09,52.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,harveypinard,r,harveypinard4600wr,87145-97079,W,r,Rafael Harvey-Pinard,harveypinard,14.600000554865057,11.0,4600,MON@TOR,MON,TOR,,,,,,W/UTIL,harveypinard4600wr
hathaway3900wg,38.68,Garnet Hathaway,3900,W,0,WAS,CAR-FAndersen,5.34,6.8,3.8,-1.54,1.4,4,0,0,0,-3.6,50,0,2,2.4,3.3,165,5.5,12,168,6.5,-0.4,64,25,34,93,6.9,70,20,30,10,0.15,0.12,0.27,12.33,1.31,1.21,1.63,0.74,0.13,1.13,2.34,10.24,9.69,7.6,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.15,0.12,0.96,0.0,1.09,0.2,0.0,0.2,12.64,0.95,1.4,1.5,0.93,0.14,1.4,2.8,12.0,11.2,0.0,0.0,0.01,0.0,12.0,2.5,1.0,1.5,1.25,0.0,13.38,0.01,0.0,0.0,42.66,46.18,36.97,46.16,51.68,3.2,0.23,3.31,0.19,47.6,37.3,49.7,50.0,3.2,0.19,2.9,0.14,57.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,hathaway,g,hathaway3900wg,87145-59127,W,g,Garnet Hathaway,hathaway,6.610526101631031,57.0,3900,WSH@CAR,WSH,CAR,,,,,,W/UTIL,hathaway3900wg
hayes6900ck,88.06,Kevin Hayes,6900,C,0,PHI,VAN-A.Silovs,13.1,16.4,9.8,0.32,1.9,2,1,5,0,1.6,83,0,2,3.3,3.4,-100,6.5,59,112,12.8,1.6,67,31,26,88,11.6,63,18,36,11,0.29,0.54,0.83,18.46,2.7,2.92,3.94,0.74,0.1,0.25,3.17,13.3,14.93,10.06,0.08,0.12,3.04,0.5,0.72,0.69,0.0,0.0,0.2,0.42,0.37,0.02,2.46,0.36,0.27,0.64,17.77,2.16,2.91,4.0,0.73,0.12,0.18,3.09,13.55,17.27,0.18,0.0,2.22,0.45,11.2,2.4,2.2,0.2,3.0,0.2,17.45,1.93,0.0,0.0,43.02,43.07,45.86,50.06,43.54,2.93,0.13,2.9,0.29,45.18,38.45,52.09,44.73,2.09,0.13,3.0,0.36,47.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,hayes,k,hayes6900ck,87145-58990,C,k,Kevin Hayes,hayes,13.24181795987216,55.0,6900,PHI@VAN,PHI,VAN,,,,,,C/UTIL,hayes6900ck
hayton4500cb,57.02,Barrett Hayton,4500,C,0,ARI,LA-J.Quick,10.42,13.2,7.7,2.57,2.3,1,1,6,0,-1.2,94,1,3,2.6,4.1,197,6.5,36,180,7.8,1.0,62,29,37,88,10.9,72,45,27,11,0.17,0.26,0.43,16.29,1.58,1.85,2.48,0.75,0.09,0.48,2.34,10.69,11.71,7.7,0.02,0.06,1.53,0.28,0.35,0.8,0.0,0.0,0.15,0.2,0.4,0.02,2.46,0.18,0.36,0.55,19.78,1.67,2.82,4.0,0.7,0.06,0.73,3.55,14.64,14.09,0.09,0.18,2.85,0.55,13.0,4.2,3.4,0.8,4.6,1.2,19.96,2.85,0.0,0.2,43.94,38.56,44.44,50.0,48.17,2.67,0.19,3.11,0.26,43.36,46.5,50.09,44.7,2.91,0.19,3.1,0.16,47.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,hayton,b,hayton4500cb,87145-97108,C,b,Barrett Hayton,hayton,7.420000110973011,55.0,4500,ARI@LA,ARI,LA,,,,,,C/UTIL,hayton4500cb
hedman6600dv,76.5,Victor Hedman,6600,D,0,TB,VGK-AHill,13.42,16.8,10.0,0.25,2.0,1,1,16,0,-5.6,90,0,3,3.2,2.9,-125,6.0,75,-108,14.8,1.2,73,35,22,102,14.0,81,36,18,11,0.15,0.69,0.84,24.53,2.05,2.68,4.0,0.67,0.06,1.78,4.46,17.91,17.29,13.49,0.06,0.32,3.44,0.65,0.98,0.66,0.0,0.01,0.09,0.36,0.47,0.01,2.14,0.17,0.5,0.67,24.83,1.62,2.67,4.27,0.62,0.06,1.75,4.42,18.55,18.55,0.0,0.08,4.02,0.27,20.17,5.0,3.17,1.83,4.83,0.67,25.1,3.88,0.0,0.17,48.49,44.75,47.85,43.94,50.22,3.42,0.27,2.34,0.24,48.27,47.2,48.82,51.0,3.55,0.13,1.7,0.18,51.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,hedman,v,hedman6600dv,87145-8669,D,v,Victor Hedman,hedman,12.23653822678786,52.0,6600,TB@VGK,TB,VGK,,,,,,D/UTIL,hedman6600dv
hertl6600ct,81.65,Tomas Hertl,6600,C,0,SJ,BUF-U.Luukkonen,15.28,19.2,11.4,3.12,2.3,1,1,9,0,-3.1,71,0,2,3.5,3.7,-100,7.0,18,-126,12.6,0.8,61,31,36,88,9.9,40,20,60,10,0.26,0.55,0.81,19.79,2.46,2.26,3.17,0.71,0.12,0.84,3.1,15.76,14.48,11.3,0.08,0.16,2.82,0.48,0.69,0.7,0.0,0.01,0.18,0.38,0.48,0.02,2.32,0.09,0.55,0.64,18.84,2.04,1.91,2.7,0.71,0.05,0.91,2.82,16.8,16.9,0.0,0.27,2.23,0.1,17.4,3.2,2.4,0.8,3.2,0.2,19.24,2.63,0.0,0.4,45.44,43.71,42.08,48.19,44.73,2.7,0.2,2.74,0.26,47.0,43.6,50.0,47.7,2.1,0.19,2.2,0.32,43.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,hertl,t,hertl6600ct,87145-40036,C,t,Tomas Hertl,hertl,13.151852077907986,54.0,6600,BUF@SJ,SJ,BUF,,,,,,C/UTIL,hertl6600ct
hill7700ga,48.25,Adin Hill,7700,G,0,VGK,TB-AVasilevskiy,14.52,18.3,10.7,-2.19,1.9,1,0,4,0,-2.8,40,0,0,2.9,3.2,105,6.0,25,-111,18.8,0.5,16,13,6,90,20.3,40,30,10,10,2.13,0.0,0.0,0.0,0.0,25.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.85,44.75,0.0,0.0,0.0,0.0,0.0,0.0,47.2,48.27,0.0,0.0,0.0,0.0,54.33,2/18/23,0,23.2,0.61,0.22,53.96,0.04,21.0,1.67,0.5,0.75,48.49,3.4,31.88,2.34,0.24,3.42,0.27,3.17,32.83,1.7,0.18,3.55,0.13,35.83,TB,hill,a,hill7700ga,87145-66612,G,a,Adin Hill,hill,14.56,25.0,7700,TB@VGK,VGK,TB,,,,,,G,hill7700ga
