RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
tavares8100cj,75.14,John Tavares,8100,C,0,TOR,CAR-P.Kochetkov,13.12,16.5,9.8,-2.12,1.6,2,1,7,1,-3.9,54,1,2,2.8,3.3,123,6.0,41,125,16.1,1.0,70,31,25,99,15.5,58,25,25,12,0.42,0.6,1.02,17.79,3.44,3.21,4.65,0.69,0.13,0.53,3.74,12.6,12.29,9.34,0.18,0.29,3.58,1.16,1.6,0.73,0.0,0.0,0.24,0.31,0.44,0.01,2.16,0.36,0.73,1.09,17.8,3.67,2.64,4.9,0.54,0.14,0.55,3.18,13.1,14.9,0.18,0.36,2.7,1.2,12.43,2.57,1.71,0.86,3.86,0.86,18.4,2.58,0.14,0.57,39.09,45.56,36.32,43.83,52.63,3.16,0.26,3.24,0.19,42.82,31.83,49.09,58.0,2.36,0.31,2.33,0.07,58.71,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,tavares,j,tavares8100cj,88390-8494,C,j,John Tavares,tavares,16.35,70.0,8100,TOR@CAR,TOR,CAR,,,,,,C/UTIL,tavares8100cj,7000
johnston4800cw,74.61,Wyatt Johnston,4800,C,0,DAL,VAN-T.Demko,10.74,13.6,7.9,2.27,2.2,2,2,3,0,-0.7,75,0,2,3.9,2.8,-197,6.5,82,-195,9.1,1.1,45,27,27,98,14.1,92,69,7,13,0.29,0.21,0.5,15.44,1.94,2.0,2.59,0.77,0.15,0.42,2.42,12.57,13.31,9.09,0.03,0.06,1.54,0.31,0.37,0.84,0.0,0.0,0.26,0.15,0.25,0.0,2.32,0.57,0.29,0.86,17.15,3.01,2.64,3.23,0.82,0.22,0.57,3.21,14.0,14.54,0.0,0.07,1.48,0.23,12.71,3.43,2.71,0.71,3.57,0.14,17.84,1.27,0.0,0.0,45.77,47.06,45.21,47.45,42.21,2.95,0.23,3.0,0.28,46.92,46.0,46.75,39.33,3.31,0.28,3.08,0.15,38.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,johnston,w,johnston4800cw,88390-161910,C,w,Wyatt Johnston,johnston,9.075000339084202,72.0,4800,VAN@DAL,DAL,VAN,,,,,,C/UTIL,johnston4800cw,4000
schenn5400cb,74.12,Brayden Schenn,5400,C,0,STL,ANA-J.Gibson,11.79,14.9,8.7,2.09,2.2,3,1,4,0,3.1,45,1,2,3.7,3.0,-155,6.5,75,-155,11.4,1.2,63,28,30,97,11.4,66,33,33,12,0.26,0.53,0.79,18.4,2.58,1.66,2.57,0.65,0.15,0.5,2.16,11.7,14.87,8.68,0.08,0.17,2.62,0.42,0.63,0.67,0.0,0.0,0.17,0.36,0.63,0.02,1.95,0.23,0.54,0.77,19.09,2.42,1.46,2.31,0.63,0.16,0.69,2.15,10.85,15.46,0.08,0.15,2.92,0.23,10.71,1.86,1.71,0.14,2.43,0.29,18.03,2.03,0.0,0.29,47.44,40.37,54.1,48.45,40.72,3.02,0.24,3.17,0.27,39.31,54.0,48.0,37.0,3.23,0.17,2.67,0.31,36.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,schenn,b,schenn5400cb,88390-9266,C,b,Brayden Schenn,schenn,10.618310203014964,71.0,5400,STL@ANH,STL,ANH,,,,,,C/UTIL,schenn5400cb,4200
haula4200ce,73.35,Erik Haula,4200,C,0,NJD,OTT-M.Sogaard,9.41,11.9,6.9,2.17,2.2,1,2,4,0,-1.0,94,2,1,3.9,2.8,-202,6.5,55,-175,9.2,1.5,68,29,30,97,9.3,53,23,46,13,0.2,0.32,0.52,16.39,1.9,1.94,2.72,0.71,0.1,0.66,2.59,14.03,11.37,10.48,0.03,0.05,1.19,0.22,0.28,0.81,0.01,0.0,0.16,0.27,0.61,0.0,2.38,0.21,0.36,0.57,16.1,2.12,1.57,2.23,0.7,0.14,0.43,2.0,12.23,11.92,0.07,0.21,0.81,0.31,12.75,1.88,1.38,0.5,2.13,0.5,17.16,0.8,0.0,0.0,50.44,50.5,44.6,44.59,45.28,2.76,0.19,3.53,0.19,56.23,43.86,46.15,45.86,2.15,0.25,3.67,0.16,44.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,haula,e,haula4200ce,88390-39269,C,e,Erik Haula,haula,8.609722561306423,72.0,4200,OTT@NJ,NJ,OTT,,,,,,C/UTIL,haula4200ce,3800
mercer5700cd,72.82,Dawson Mercer,5700,C,0,NJD,OTT-M.Sogaard,12.82,16.1,9.5,2.5,2.2,1,1,7,0,-1.0,54,2,1,3.9,2.8,-202,6.5,55,-175,10.3,1.1,56,28,43,90,13.1,53,23,46,13,0.26,0.37,0.62,16.56,2.25,1.97,2.59,0.76,0.13,0.67,2.63,12.91,12.25,9.6,0.02,0.08,1.4,0.25,0.34,0.73,0.01,0.01,0.22,0.28,0.24,0.01,2.62,0.29,0.57,0.86,19.09,2.7,2.43,3.15,0.77,0.12,0.71,3.14,16.0,14.0,0.0,0.29,1.34,0.23,14.88,2.75,1.88,0.88,2.25,0.5,19.1,1.34,0.0,0.0,50.44,50.5,44.6,44.59,45.28,2.76,0.19,3.53,0.19,56.23,43.86,46.15,45.86,2.15,0.25,3.67,0.16,44.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,mercer,d,mercer5700cd,88390-146124,C,d,Dawson Mercer,mercer,11.251388549804688,72.0,5700,OTT@NJ,NJ,OTT,,,,,,C/UTIL,mercer5700cd,4600
carter3900cj,71.68,Jeff Carter,3900,C,0,PIT,WAS-D.Kuemper,7.84,10.0,5.7,1.22,2.0,4,2,2,0,-1.5,54,0,2,3.5,3.1,-135,6.5,75,-145,9.1,0.7,57,26,38,96,9.7,53,26,46,15,0.22,0.24,0.45,14.85,1.82,1.95,2.6,0.75,0.11,0.74,2.69,10.12,12.13,7.71,0.06,0.06,1.51,0.32,0.42,0.76,0.01,0.01,0.14,0.16,0.45,0.03,1.72,0.2,0.2,0.4,12.1,1.98,1.93,2.47,0.78,0.1,0.4,2.33,9.27,8.93,0.07,0.0,1.44,0.27,6.5,2.25,1.88,0.38,2.13,0.63,10.54,1.42,0.13,0.0,51.21,51.63,46.01,47.03,46.79,3.3,0.21,2.73,0.17,58.0,46.67,43.6,44.75,3.2,0.21,3.25,0.13,47.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,carter,j,carter3900cj,88390-8555,C,j,Jeff Carter,carter,7.419718137929137,71.0,3900,WSH@PIT,PIT,WSH,,,,,,C/UTIL,carter3900cj,2800
karlsson5200cw,71.18,William Karlsson,5200,C,0,VGK,EDM-S.Skinner,10.14,12.8,7.5,0.85,2.0,2,2,3,0,-1.3,38,0,2,3.0,4.1,159,7.0,28,145,10.7,1.2,66,27,33,87,11.1,76,23,23,13,0.2,0.49,0.69,17.54,2.36,2.08,2.99,0.7,0.09,0.59,2.67,13.89,12.17,10.36,0.02,0.07,1.7,0.37,0.55,0.67,0.02,0.03,0.15,0.39,0.09,0.03,2.2,0.14,0.5,0.64,17.1,2.25,2.07,3.08,0.67,0.07,0.86,2.93,12.31,12.69,0.0,0.0,1.56,0.23,11.0,2.86,1.86,1.0,2.29,0.29,16.68,1.74,0.0,0.0,43.24,48.7,44.53,49.82,47.23,2.48,0.21,3.45,0.22,44.25,39.45,57.42,44.91,2.23,0.21,3.17,0.24,42.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,karlsson,w,karlsson5200cw,88390-39990,C,w,William Karlsson,karlsson,10.288888719346788,72.0,5200,VGK@EDM,VGK,EDM,,,,,,C/UTIL,karlsson5200cw,3900
mctavish4700cm,70.44,Mason McTavish,4700,C,0,ANA,STL-J.Binnington,11.03,13.9,8.1,2.76,2.3,2,1,2,0,-0.4,85,0,2,3.0,3.7,130,6.5,25,135,9.8,0.8,47,23,31,88,10.1,50,25,50,12,0.23,0.35,0.58,15.51,2.24,2.03,2.74,0.74,0.11,0.49,2.52,10.26,13.55,7.64,0.08,0.1,2.55,0.77,1.04,0.74,0.0,0.0,0.14,0.25,0.56,0.0,2.13,0.23,0.46,0.69,16.23,2.55,1.62,2.08,0.78,0.14,0.31,1.92,9.18,11.91,0.08,0.0,2.42,0.75,9.71,2.0,1.57,0.43,2.14,0.71,16.7,1.79,0.0,0.0,43.26,40.72,48.45,54.1,40.37,2.71,0.17,2.41,0.22,37.0,48.0,54.0,39.31,2.42,0.21,2.62,0.21,39.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,mctavish,m,mctavish4700cm,88390-159629,C,m,Mason McTavish,mctavish,9.646479217099472,71.0,4700,STL@ANH,ANH,STL,,,,,,C/UTIL,mctavish4700cm,4100
mckown3000ch,70.23,Hunter McKown,3000,C,0,CLB,MTL-S.Montembeault,7.14,9.1,5.2,2.36,2.4,4,2,5,0,-3.6,93,2,1,3.0,3.7,134,6.5,28,-105,11.2,6.0,100,100,0,1,11.2,100,100,0,1,0.0,1.0,1.0,11.88,5.05,2.0,3.0,0.67,0.0,0.0,2.0,5.0,8.0,4.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.82,0.0,1.0,1.0,11.88,5.05,2.0,3.0,0.67,0.0,0.0,2.0,5.0,8.0,0.0,0.0,1.58,0.0,5.0,2.0,2.0,0.0,3.0,0.0,11.88,1.58,0.0,0.0,51.42,44.76,49.09,52.04,41.01,2.63,0.2,3.26,0.27,47.38,55.57,59.77,39.36,2.62,0.32,2.64,0.32,39.43,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,mckown,h,mckown3000ch,88390-183862,C,h,Hunter McKown,mckown,11.199999809265137,1.0,3000,CBJ@MON,CBJ,MON,,,,,,C/UTIL,mckown3000ch,2500
thomas6200cr,67.96,Robert Thomas,6200,C,0,STL,ANA-J.Gibson,12.19,15.4,9.0,0.85,2.0,1,2,4,0,-0.4,18,1,2,3.7,3.0,-155,6.5,75,-155,12.0,1.4,60,34,36,97,12.0,58,33,33,12,0.27,0.69,0.96,19.15,3.01,1.55,2.17,0.71,0.17,0.46,2.01,12.43,13.66,9.59,0.06,0.18,2.87,0.35,0.46,0.75,0.02,0.0,0.18,0.51,0.37,0.02,2.5,0.25,0.75,1.0,19.46,3.08,1.5,1.83,0.82,0.17,0.42,1.92,12.83,12.67,0.08,0.08,2.94,0.08,13.5,1.67,1.33,0.33,1.67,0.17,20.31,2.08,0.0,0.17,47.44,40.37,54.1,48.45,40.72,3.02,0.24,3.17,0.27,39.31,54.0,48.0,37.0,3.23,0.17,2.67,0.31,36.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,thomas,r,thomas6200cr,88390-81983,C,r,Robert Thomas,thomas,11.26865671641791,67.0,6200,STL@ANH,STL,ANH,DTD,Illness,,,,C/UTIL,thomas6200cr,4600
strome4500cr,66.21,Ryan Strome,4500,C,0,ANA,STL-J.Binnington,10.79,13.6,8.0,2.94,2.4,1,1,3,0,1.8,69,0,2,3.0,3.7,130,6.5,25,135,8.4,-0.5,49,22,45,105,7.9,66,25,33,12,0.2,0.31,0.51,17.36,1.76,1.86,2.39,0.78,0.11,0.31,2.17,12.25,15.88,9.18,0.04,0.04,2.27,0.28,0.44,0.64,0.01,0.0,0.15,0.28,0.78,0.02,2.3,0.15,0.46,0.62,17.19,2.16,1.77,2.33,0.76,0.09,0.23,2.0,11.42,15.17,0.0,0.0,2.3,0.33,10.43,1.86,1.57,0.29,1.57,0.14,17.08,1.61,0.0,0.0,43.26,40.72,48.45,54.1,40.37,2.71,0.17,2.41,0.22,37.0,48.0,54.0,39.31,2.42,0.21,2.62,0.21,39.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,strome,r,strome4500cr,88390-15386,C,r,Ryan Strome,strome,7.743055555555555,72.0,4500,STL@ANH,ANH,STL,,,,,,C/UTIL,strome4500cr,3600
strome6000cd,66.16,Dylan Strome,6000,C,0,WAS,PIT-C.DeSmith,10.8,13.6,8.0,-0.13,1.8,1,1,7,0,-1.0,62,0,2,3.1,3.5,115,6.5,25,125,10.6,0.7,55,33,43,90,17.0,83,58,16,12,0.24,0.49,0.73,17.27,2.54,1.78,2.56,0.69,0.13,0.53,2.3,13.61,12.84,9.99,0.03,0.2,3.18,0.31,0.52,0.6,0.0,0.0,0.2,0.29,0.31,0.0,2.57,0.38,1.0,1.38,16.2,5.11,2.0,2.83,0.71,0.19,0.46,2.46,14.25,12.5,0.0,0.31,1.92,0.08,15.71,2.57,2.0,0.57,3.0,0.43,16.69,2.69,0.0,0.57,46.02,46.79,47.03,46.01,51.63,3.17,0.22,3.04,0.22,44.75,43.6,46.67,58.0,3.17,0.29,3.0,0.22,59.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,strome,d,strome6000cd,88390-65969,C,d,Dylan Strome,strome,10.980555216471354,72.0,6000,WSH@PIT,WSH,PIT,,,,,,C/UTIL,strome6000cd,5000
granlund4000cm,65.73,Mikael Granlund,4000,C,0,PIT,WAS-D.Kuemper,7.75,9.9,5.6,0.92,1.9,3,2,6,0,1.1,45,0,2,3.5,3.1,-135,6.5,75,-145,9.3,0.7,54,23,40,91,8.0,56,12,25,16,0.13,0.5,0.63,18.77,2.01,1.44,2.15,0.67,0.09,0.78,2.22,12.85,14.11,9.37,0.01,0.21,2.91,0.29,0.5,0.58,0.0,0.0,0.12,0.29,0.22,0.02,1.83,0.08,0.23,0.31,17.02,1.09,1.77,2.31,0.77,0.04,1.0,2.77,12.77,13.77,0.0,0.08,1.57,0.08,13.75,3.0,1.88,1.13,2.13,0.0,16.1,1.66,0.0,0.0,51.21,51.63,46.01,47.03,46.79,3.3,0.21,2.73,0.17,58.0,46.67,43.6,44.75,3.2,0.21,3.25,0.13,47.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,granlund,m,granlund4000cm,88390-23041,C,m,Mikael Granlund,granlund,8.620289678158967,69.0,4000,WSH@PIT,PIT,WSH,,,,,,C/UTIL,granlund4000cm,2800
roslovic4800cj,65.31,Jack Roslovic,4800,C,0,CLB,MTL-S.Montembeault,10.45,13.2,7.7,1.98,2.2,2,1,4,0,-0.9,45,2,1,3.0,3.7,134,6.5,28,-105,9.8,2.0,53,28,43,88,9.4,58,33,41,12,0.22,0.42,0.64,17.04,2.25,1.72,2.2,0.78,0.13,0.62,2.34,11.3,13.73,8.33,0.06,0.09,2.02,0.27,0.42,0.66,0.02,0.01,0.14,0.31,0.16,0.0,2.47,0.38,0.38,0.77,16.87,2.74,2.15,2.54,0.85,0.18,0.69,2.85,11.77,15.0,0.08,0.15,1.46,0.31,11.71,2.57,2.14,0.43,2.43,0.43,16.82,1.64,0.14,0.14,51.42,44.76,49.09,52.04,41.01,2.63,0.2,3.26,0.27,47.38,55.57,59.77,39.36,2.62,0.32,2.64,0.32,39.43,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,roslovic,j,roslovic4800cj,88390-74047,C,j,Jack Roslovic,roslovic,9.005882711971507,68.0,4800,CBJ@MON,CBJ,MON,,,,,,C/UTIL,roslovic4800cj,3600
bjugstad4200cn,65.28,Nick Bjugstad,4200,C,0,EDM,VGK-L.Brossoit,6.51,8.3,4.7,-0.73,1.6,3,2,4,0,-1.4,69,0,3,4.1,3.0,-191,7.0,72,-170,7.0,0.4,49,22,36,97,6.2,30,23,38,13,0.21,0.14,0.36,15.54,1.39,1.73,2.53,0.68,0.12,0.42,2.14,10.38,11.78,7.61,0.02,0.0,0.57,0.09,0.19,0.47,0.01,0.0,0.18,0.14,0.43,0.0,1.83,0.3,0.1,0.4,13.59,1.77,1.5,2.2,0.68,0.2,0.5,2.0,8.0,8.7,0.0,0.0,0.94,0.1,6.67,1.83,1.67,0.17,2.33,0.0,12.93,0.63,0.0,0.0,50.04,47.23,49.82,44.53,48.7,3.24,0.32,2.3,0.24,44.91,57.42,39.45,44.25,3.25,0.31,2.15,0.21,43.43,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,bjugstad,n,bjugstad4200cn,88390-39249,C,n,Nick Bjugstad,bjugstad,7.848529591279871,68.0,4200,VGK@EDM,EDM,VGK,,,,,,C/UTIL,bjugstad4200cn,3300
stephenson5000cc,59.6,C. Stephenson,5000,C,0,VGK,EDM-S.Skinner,9.8,12.4,7.2,0.92,2.0,3,1,2,0,-0.9,30,0,2,3.0,4.1,159,7.0,28,145,10.9,0.6,61,27,38,88,6.5,38,15,61,13,0.21,0.6,0.8,19.3,2.49,1.51,2.08,0.72,0.14,0.64,2.15,14.32,14.68,10.42,0.1,0.09,2.44,0.42,0.59,0.71,0.01,0.02,0.09,0.48,0.3,0.0,1.56,0.07,0.36,0.43,17.96,1.44,1.21,1.54,0.79,0.06,0.64,1.86,10.69,16.85,0.07,0.07,2.11,0.38,8.86,2.29,1.43,0.86,1.71,0.43,16.67,2.26,0.0,0.14,43.24,48.7,44.53,49.82,47.23,2.48,0.21,3.45,0.22,44.25,39.45,57.42,44.91,2.23,0.21,3.17,0.24,42.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,stephenson,c,stephenson5000cc,88390-42839,C,c,Chandler Stephenson,stephenson,10.436111450195312,72.0,5000,VGK@EDM,VGK,EDM,,,,,,C/UTIL,stephenson5000cc,3600
pinto4500cs,57.91,Shane Pinto,4500,C,0,OTT,NJD-V.Vanecek,7.71,9.8,5.6,-0.14,1.7,2,2,7,0,-0.7,54,0,2,2.8,3.9,166,6.5,45,150,8.4,0.0,43,23,35,89,8.3,50,35,50,14,0.25,0.18,0.43,15.82,1.63,1.85,2.58,0.72,0.14,0.53,2.37,12.89,12.21,9.51,0.06,0.04,2.05,0.4,0.61,0.65,0.0,0.0,0.19,0.14,0.19,0.0,2.02,0.27,0.13,0.4,16.75,1.43,1.93,2.53,0.76,0.14,1.0,2.93,13.67,14.0,0.0,0.0,1.74,0.2,12.5,3.0,1.75,1.25,2.5,0.63,16.39,1.75,0.0,0.0,46.14,45.28,44.59,44.6,50.5,3.6,0.24,2.94,0.18,45.86,46.15,43.86,56.23,3.6,0.2,2.31,0.13,53.5,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,pinto,s,pinto4500cs,88390-148186,C,s,Shane Pinto,pinto,8.293055216471354,72.0,4500,OTT@NJ,OTT,NJ,,,,,,C/UTIL,pinto4500cs,3400
kotkaniemi4200cj,56.47,J. Kotkaniemi,4200,C,0,CAR,TOR-M.Murray,8.16,10.4,5.9,0.92,1.9,2,2,3,0,-1.1,45,1,2,3.3,2.8,-145,6.0,59,-145,7.0,0.1,47,21,40,100,10.2,41,16,58,12,0.17,0.3,0.47,14.04,2.01,1.38,2.08,0.66,0.12,0.2,1.58,12.86,8.16,9.42,0.03,0.08,1.88,0.34,0.51,0.66,0.01,0.0,0.12,0.22,0.75,0.01,1.73,0.31,0.54,0.85,15.8,3.23,1.62,2.33,0.69,0.19,0.08,1.69,14.55,7.45,0.08,0.23,1.57,0.08,14.14,1.29,1.29,0.0,2.0,0.14,15.18,1.42,0.0,0.0,52.61,52.63,43.83,36.32,45.56,3.13,0.19,3.1,0.23,58.0,49.09,31.83,42.82,2.75,0.27,3.0,0.24,41.86,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,kotkaniemi,j,kotkaniemi4200cj,88390-97116,C,j,Jesperi Kotkaniemi,kotkaniemi,7.4828569684709825,70.0,4200,TOR@CAR,CAR,TOR,,,,,,C/UTIL,kotkaniemi4200cj,3000
roy4500cn,55.03,Nicolas Roy,4500,C,0,VGK,EDM-S.Skinner,8.24,10.5,6.0,0.39,1.8,3,2,8,0,-1.3,18,0,2,3.0,4.1,159,7.0,28,145,8.0,0.2,42,24,37,87,18.4,7,7,0,13,0.2,0.29,0.49,15.9,1.85,1.44,2.12,0.68,0.14,0.61,2.06,11.6,12.14,8.2,0.04,0.03,1.63,0.41,0.53,0.77,0.0,0.01,0.16,0.24,0.34,0.01,1.77,1.0,0.0,1.0,16.53,3.63,2.0,2.0,1.0,0.5,2.0,4.0,10.0,14.0,0.0,0.0,0.72,0.0,10.0,4.0,2.0,2.0,2.0,0.0,16.53,0.72,0.0,0.0,43.24,48.7,44.53,49.82,47.23,2.48,0.21,3.45,0.22,44.25,39.45,57.42,44.91,2.23,0.21,3.17,0.24,42.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,roy,n,roy4500cn,88390-66678,C,n,Nicolas Roy,roy,8.101818292791194,55.0,4500,VGK@EDM,VGK,EDM,,,,,,C/UTIL,roy4500cn,2900
backstrom4900cn,54.73,Nicklas Backstrom,4900,C,0,WAS,PIT-C.DeSmith,9.11,11.6,6.7,0.43,1.9,3,1,4,0,-3.2,38,0,2,3.1,3.5,115,6.5,25,125,8.7,0.5,35,18,17,95,8.9,66,25,33,12,0.18,0.43,0.61,16.76,2.18,1.49,1.96,0.76,0.12,0.49,1.98,10.43,12.0,7.55,0.12,0.18,3.24,0.58,0.66,0.88,0.0,0.0,0.06,0.25,0.39,0.0,1.54,0.23,0.38,0.62,16.25,2.29,1.0,1.5,0.67,0.23,0.46,1.46,9.67,11.25,0.15,0.23,2.92,0.5,9.71,2.14,1.43,0.71,2.14,1.0,16.68,3.28,0.29,0.29,46.02,46.79,47.03,46.01,51.63,3.17,0.22,3.04,0.22,44.75,43.6,46.67,58.0,3.17,0.29,3.0,0.22,59.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,backstrom,n,backstrom4900cn,88390-8714,C,n,Nicklas Backstrom,backstrom,8.806667073567708,30.0,4900,WSH@PIT,WSH,PIT,,,,,,C/UTIL,backstrom4900cn,3600
