RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
valimaki4300dj,55.24,Juuso Valimaki,4300,D,0,ARI,CHI-AStalock,10.86,13.6,8.1,2.63,2.5,1,1,5,0,-3.3,97,0,2,3.3,2.8,-145,6.0,65,-150,7.3,-0.2,39,17,25,102,11.5,69,30,38,13,0.03,0.39,0.42,17.35,1.45,1.11,1.63,0.68,0.03,1.18,2.29,12.52,12.9,9.56,0.0,0.17,1.49,0.05,0.14,0.33,0.0,0.0,0.03,0.23,0.77,0.0,1.36,0.0,0.71,0.71,23.04,1.85,1.29,1.83,0.7,0.0,2.29,3.57,16.85,17.85,0.0,0.21,2.49,0.0,16.25,4.38,1.63,2.75,2.25,0.13,23.32,2.37,0.0,0.0,46.64,39.05,51.12,49.33,38.95,2.67,0.2,2.75,0.25,41.92,53.69,54.0,38.38,2.31,0.27,2.5,0.23,34.86,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,valimaki,j,valimaki4300dj,88140-82112,D,j,Juuso Valimaki,valimaki,7.370769324669471,65.0,4300,CHI@ARI,ARI,CHI,,,,,,D/UTIL,valimaki4300dj,4500
pettersson4400dm,54.08,Marcus Pettersson,4400,D,0,PIT,NYR-IShesterkin,7.15,9.1,5.2,-1.29,1.6,1,0,1,0,-4.4,73,0,2,3.0,3.6,125,6.5,25,125,7.9,-0.5,66,20,26,95,11.5,76,23,46,13,0.02,0.31,0.34,19.7,1.04,1.45,2.27,0.64,0.02,1.8,3.25,18.77,16.9,14.45,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.02,0.31,0.74,0.0,1.24,0.07,0.64,0.71,20.28,2.1,1.5,2.57,0.58,0.05,1.64,3.14,20.5,18.14,0.0,0.0,0.13,0.0,23.0,3.0,1.57,1.43,2.86,0.0,20.59,0.01,0.0,0.0,51.28,50.97,45.95,47.0,45.21,3.28,0.22,2.75,0.2,54.36,46.83,45.86,44.0,3.36,0.23,2.75,0.24,44.17,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,pettersson,m,pettersson4400dm,88140-62923,D,m,Marcus Pettersson,pettersson,8.400000369910037,66.0,4400,PIT@NYR,PIT,NYR,,,,,,D/UTIL,pettersson4400dm,3600
raddysh3600dd,53.67,Darren Raddysh,3600,D,0,TB,MTL-SMontembeault,4.14,5.3,2.9,-2.58,1.2,2,0,1,0,-2.7,62,1,2,4.3,2.4,-332,6.5,89,-365,4.0,-0.2,6,2,2,45,4.0,37,12,12,8,0.0,0.0,0.0,13.47,0.0,1.4,1.6,0.88,0.0,1.0,2.4,12.6,11.6,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,13.47,0.0,1.4,1.6,0.88,0.0,1.0,2.4,12.6,11.6,0.0,0.0,0.0,0.0,14.0,2.5,1.25,1.25,1.5,0.0,13.94,0.0,0.0,0.0,51.2,45.47,49.42,43.98,41.12,3.45,0.27,3.3,0.26,46.47,57.29,43.33,41.0,3.53,0.26,2.43,0.35,41.63,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,raddysh,d,raddysh3600dd,88140-59139,D,d,Darren Raddysh,raddysh,3.84000015258789,5.0,3600,MON@TB,TB,MON,,,,,,D/UTIL,raddysh3600dd,2600
aho4200ds,52.71,Sebastian Aho,4200,D,0,NYI,SJ-KKahkonen,16.36,20.6,12.1,8.35,3.9,3,2,2,0,-3.3,15,0,3,3.5,2.6,-190,6.0,61,-170,5.9,-1.0,49,21,32,95,6.8,63,36,27,11,0.09,0.22,0.31,16.57,1.12,1.12,0.0,0.0,0.08,1.03,2.14,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.21,0.28,0.0,1.05,0.08,0.33,0.42,17.33,1.45,0.58,0.0,0.0,0.14,1.08,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,1.0,1.17,0.0,0.0,17.56,0.0,0.0,0.0,46.77,44.4,46.91,48.79,45.78,2.69,0.2,3.03,0.18,45.75,45.23,45.17,49.0,2.5,0.1,3.38,0.2,47.0,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,aho,s,aho4200ds,88140-82154,D,s,Sebastian Aho,aho,6.4938462477463945,65.0,4200,NYI@SJ,NYI,SJ,,,,,,D/UTIL,aho4200ds,2900
lindell4900de,52.42,Esa Lindell,4900,D,0,DAL,CGY-JMarkstrom,7.47,9.4,5.5,-2.05,1.5,3,0,0,0,-3.1,62,0,2,2.9,3.2,110,6.0,44,105,7.9,-0.6,70,22,23,99,8.2,83,16,25,12,0.07,0.21,0.27,20.47,0.79,1.49,1.91,0.78,0.04,1.97,3.46,14.28,16.57,10.52,0.0,0.0,0.15,0.05,0.07,0.67,0.0,0.02,0.07,0.18,0.17,0.03,0.88,0.08,0.23,0.31,20.37,0.91,1.23,1.55,0.8,0.06,2.08,3.31,14.67,16.5,0.0,0.0,0.02,0.0,12.71,3.14,1.0,2.14,1.43,0.0,21.29,0.04,0.0,0.0,44.81,46.98,39.22,47.32,52.77,2.94,0.24,3.34,0.2,50.55,39.29,45.18,56.0,3.08,0.3,2.64,0.16,54.14,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,lindell,e,lindell4900de,88140-54575,D,e,Esa Lindell,lindell,8.156521562216938,69.0,4900,DAL@CGY,DAL,CGY,,,,,,D/UTIL,lindell4900de,3900
zadorov3800dn,52.04,Nikita Zadorov,3800,D,0,CGY,DAL-JOettinger,4.86,6.2,3.5,-2.29,1.3,3,0,0,0,-4.5,26,0,2,3.2,2.9,-130,6.0,56,-125,6.1,-1.1,59,25,39,102,4.0,38,61,15,13,0.1,0.15,0.25,18.28,0.82,1.49,2.13,0.7,0.07,0.88,2.37,18.2,12.15,13.44,0.0,0.01,0.16,0.01,0.03,0.33,0.0,0.0,0.1,0.14,1.0,0.0,1.01,0.07,0.07,0.14,16.3,0.52,1.07,2.08,0.52,0.07,0.5,1.57,16.07,11.29,0.0,0.0,0.04,0.0,16.14,1.86,1.57,0.29,2.43,0.0,16.17,0.06,0.0,0.0,50.21,52.77,47.32,39.22,46.98,3.11,0.2,2.92,0.18,56.0,45.18,39.29,50.55,3.0,0.21,2.42,0.24,47.86,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,zadorov,n,zadorov3800dn,88140-42994,D,n,Nikita Zadorov,zadorov,6.210144927536232,69.0,3800,DAL@CGY,CGY,DAL,,,,,,D/UTIL,zadorov3800dn,2600
soderstrom3700dv,51.96,Victor Soderstrom,3700,D,0,ARI,CHI-AStalock,7.6,9.6,5.6,0.66,2.1,3,2,3,0,-3.6,82,0,2,3.3,2.8,-145,6.0,65,-150,7.2,0.2,42,18,5,38,7.9,100,0,46,13,0.0,0.3,0.3,15.24,1.18,1.1,1.53,0.72,0.0,1.65,2.75,12.94,15.94,9.47,0.0,0.05,0.42,0.06,0.06,1.0,0.0,0.0,0.0,0.25,0.7,0.0,1.14,0.0,0.43,0.43,15.87,1.63,1.29,1.83,0.7,0.0,1.79,3.07,14.5,17.08,0.0,0.07,0.47,0.08,16.29,3.38,1.75,1.63,2.38,0.13,17.14,0.76,0.0,0.13,46.64,39.05,51.12,49.33,38.95,2.67,0.2,2.75,0.25,41.92,53.69,54.0,38.38,2.31,0.27,2.5,0.23,34.86,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,soderstrom,v,soderstrom3700dv,88140-113277,D,v,Victor Soderstrom,soderstrom,7.088235294117647,17.0,3700,CHI@ARI,ARI,CHI,,,,,,D/UTIL,soderstrom3700dv,3100
schenn4100dl,51.28,Luke Schenn,4100,D,0,TOR,OTT-MSogaard,5.12,6.6,3.7,-2.68,1.2,2,0,1,0,-3.1,68,2,1,3.5,3.1,-135,6.5,58,-140,7.2,-0.7,52,22,35,87,2.1,0,25,0,12,0.06,0.27,0.33,17.14,1.15,1.21,1.72,0.7,0.05,1.41,2.62,12.72,14.97,9.36,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.03,0.05,0.24,1.23,0.01,0.9,0.0,0.75,0.75,13.89,3.24,0.5,0.75,0.67,0.0,0.75,1.25,10.0,16.5,0.0,0.0,0.0,0.0,10.5,1.0,1.0,0.0,1.5,0.0,13.05,0.0,0.0,0.0,42.93,45.4,44.01,43.44,45.4,3.18,0.25,3.46,0.19,42.83,41.69,48.83,41.62,2.33,0.32,3.86,0.11,43.71,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,schenn,l,schenn4100dl,88140-8688,D,l,Luke Schenn,schenn,7.393103237809806,58.0,4100,TOR@OTT,TOR,OTT,,,,,,D/UTIL,schenn4100dl,3200
moser4200dj,48.97,J.J. Moser,4200,D,0,ARI,CHI-AStalock,9.0,11.3,6.7,0.99,2.1,2,2,3,0,-2.3,68,0,2,3.3,2.8,-145,6.0,65,-150,7.2,-1.6,51,18,37,91,5.9,53,46,23,13,0.08,0.28,0.35,20.54,1.02,1.03,1.41,0.73,0.07,1.58,2.61,10.79,14.9,7.86,0.01,0.11,2.05,0.22,0.27,0.8,0.0,0.0,0.06,0.16,0.44,0.0,1.0,0.0,0.36,0.36,21.72,0.99,0.71,1.08,0.66,0.0,1.5,2.21,12.67,17.25,0.0,0.0,0.83,0.08,12.86,2.75,0.75,2.0,1.0,0.13,23.19,0.79,0.0,0.0,46.64,39.05,51.12,49.33,38.95,2.67,0.2,2.75,0.25,41.92,53.69,54.0,38.38,2.31,0.27,2.5,0.23,34.86,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,moser,j,moser4200dj,88140-159801,D,j,J.J. Moser,moser,7.3347826971524,69.0,4200,CHI@ARI,ARI,CHI,,,,,,D/UTIL,moser4200dj,3300
cernak3800de,48.72,Erik Cernak,3800,D,0,TB,MTL-SMontembeault,6.07,7.7,4.4,-1.08,1.6,3,0,1,0,-2.8,26,1,2,4.3,2.4,-332,6.5,89,-365,6.1,-1.0,63,22,26,106,7.2,50,21,28,14,0.02,0.18,0.2,19.22,0.62,1.18,1.59,0.75,0.02,1.6,2.78,14.13,13.82,10.29,0.0,0.0,0.1,0.01,0.01,1.0,0.0,0.01,0.02,0.17,0.79,0.0,1.19,0.0,0.3,0.3,19.08,0.94,1.6,1.8,0.89,0.0,1.3,2.9,12.7,13.4,0.0,0.0,0.13,0.1,14.0,3.0,1.5,1.5,1.83,0.17,20.32,0.17,0.0,0.0,51.2,45.47,49.42,43.98,41.12,3.45,0.27,3.3,0.26,46.47,57.29,43.33,41.0,3.53,0.26,2.43,0.35,41.63,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,cernak,e,cernak3800de,88140-66643,D,e,Erik Cernak,cernak,6.203389830508475,59.0,3800,MON@TB,TB,MON,,,,,,D/UTIL,cernak3800de,2600
barron3800dj,47.09,Justin Barron,3800,D,0,MTL,TB-BElliott,6.63,8.4,4.8,-0.52,1.7,2,2,1,0,-3.2,68,0,2,2.4,4.3,260,6.5,11,300,7.7,0.5,38,22,14,54,10.6,46,7,38,13,0.13,0.33,0.47,16.11,1.75,1.27,1.5,0.84,0.11,0.83,2.1,12.2,14.5,9.03,0.03,0.0,0.96,0.1,0.1,1.0,0.0,0.0,0.1,0.33,0.33,0.0,1.06,0.13,0.63,0.75,14.91,3.02,1.13,1.38,0.82,0.11,0.75,1.88,10.75,13.88,0.0,0.0,1.25,0.13,13.5,2.0,1.0,1.0,1.5,0.0,16.61,0.44,0.0,0.0,42.39,41.12,43.98,49.42,45.47,2.86,0.16,3.21,0.21,41.0,43.33,57.29,46.47,2.21,0.13,3.07,0.24,46.38,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,barron,j,barron3800dj,88140-149590,D,j,Justin Barron,barron,7.065384498009315,26.0,3800,MON@TB,MON,TB,,,,,,D/UTIL,barron3800dj,2900
suter4300dr,46.67,Ryan Suter,4300,D,0,DAL,CGY-JMarkstrom,6.03,7.7,4.4,-2.2,1.4,2,0,3,0,-3.9,3,0,2,2.9,3.2,110,6.0,44,105,6.5,-1.0,67,24,32,99,7.8,66,33,33,12,0.04,0.26,0.3,21.46,0.84,1.15,1.85,0.62,0.04,1.24,2.39,17.33,16.88,12.45,0.02,0.05,1.65,0.09,0.16,0.6,0.0,0.01,0.02,0.2,0.36,0.0,0.86,0.08,0.46,0.54,18.85,1.72,0.85,1.91,0.44,0.09,0.92,1.77,17.92,13.75,0.0,0.0,0.89,0.0,17.57,1.86,1.14,0.71,2.0,0.0,18.95,1.22,0.0,0.0,44.81,46.98,39.22,47.32,52.77,2.94,0.24,3.34,0.2,50.55,39.29,45.18,56.0,3.08,0.3,2.64,0.16,54.14,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,suter,r,suter4300dr,88140-8466,D,r,Ryan Suter,suter,6.434782608695652,69.0,4300,DAL@CGY,DAL,CGY,,,,,,D/UTIL,suter4300dr,2700
brodie3800dt,46.0,T.J. Brodie,3800,D,0,TOR,OTT-MSogaard,7.2,9.1,5.3,0.05,1.9,1,0,1,0,-0.6,91,2,1,3.5,3.1,-135,6.5,58,-140,6.5,-0.8,51,15,25,97,5.3,66,33,8,12,0.03,0.25,0.28,21.31,0.79,0.93,1.2,0.78,0.03,1.61,2.55,15.61,14.57,12.0,0.0,0.0,0.2,0.0,0.03,0.0,0.0,0.03,0.03,0.23,0.35,0.0,1.0,0.0,0.08,0.08,20.86,0.23,0.69,0.58,1.19,0.0,2.15,2.85,14.25,16.42,0.0,0.0,0.05,0.0,12.33,2.83,0.5,2.33,0.5,0.0,20.16,0.04,0.0,0.0,42.93,45.4,44.01,43.44,45.4,3.18,0.25,3.46,0.19,42.83,41.69,48.83,41.62,2.33,0.32,3.86,0.11,43.71,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,brodie,t,brodie3800dt,88140-11158,D,t,T.J. Brodie,brodie,6.791304215140965,46.0,3800,TOR@OTT,TOR,OTT,,,,,,D/UTIL,brodie3800dt,3500
anderson3900dm,45.29,Mikey Anderson,3900,D,0,LA,VAN-TDemko,6.38,8.1,4.6,-0.99,1.6,1,0,0,0,-3.6,82,0,2,3.8,2.8,-192,6.5,61,-190,6.6,-0.6,61,18,19,94,8.8,100,0,41,12,0.05,0.19,0.24,21.84,0.66,1.1,1.65,0.67,0.05,1.71,2.81,16.87,16.61,12.69,0.0,0.0,0.11,0.01,0.01,1.0,0.0,0.01,0.05,0.18,0.54,0.0,1.09,0.15,0.15,0.31,23.18,0.8,1.23,1.85,0.67,0.12,2.0,3.23,17.46,14.92,0.0,0.0,0.11,0.0,18.0,2.67,1.0,1.67,1.83,0.0,21.75,0.14,0.0,0.0,49.17,47.97,45.49,44.36,42.04,3.27,0.23,3.0,0.29,49.92,46.91,39.92,39.18,3.08,0.15,3.17,0.21,39.5,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,anderson,m,anderson3900dm,88140-103753,D,m,Mikey Anderson,anderson,6.776811682659647,69.0,3900,VAN@LA,LA,VAN,,,,,,D/UTIL,anderson3900dm,3300
stecher3800dt,44.87,Troy Stecher,3800,D,0,CGY,DAL-JOettinger,3.93,5.1,2.8,-3.22,1.0,3,0,0,0,-4.5,15,0,2,3.2,2.9,-130,6.0,56,-125,5.3,-1.4,63,14,24,94,6.5,58,33,33,12,0.02,0.14,0.16,17.02,0.56,1.24,1.61,0.77,0.02,1.38,2.61,12.11,14.99,9.16,0.0,0.0,0.06,0.01,0.01,1.0,0.0,0.0,0.02,0.14,0.49,0.0,0.86,0.0,0.33,0.33,17.17,1.15,1.17,1.6,0.73,0.0,1.25,2.42,13.82,13.64,0.0,0.0,0.02,0.0,14.33,1.33,0.83,0.5,1.5,0.0,14.06,0.04,0.0,0.0,50.21,52.77,47.32,39.22,46.98,3.11,0.2,2.92,0.18,56.0,45.18,39.29,50.55,3.0,0.21,2.42,0.24,47.86,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,stecher,t,stecher3800dt,88140-70169,D,t,Troy Stecher,stecher,4.729411854463465,68.0,3800,DAL@CGY,CGY,DAL,,,,,,D/UTIL,stecher3800dt,2500
holl3700dj,44.42,Justin Holl,3700,D,0,TOR,OTT-MSogaard,5.85,7.5,4.2,-1.09,1.6,3,0,1,0,0.0,73,2,1,3.5,3.1,-135,6.5,58,-140,6.2,-1.3,67,19,26,97,6.7,83,8,25,12,0.03,0.24,0.27,19.99,0.81,0.76,0.93,0.82,0.04,1.67,2.43,15.01,15.34,11.36,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.01,0.03,0.23,0.63,0.0,0.59,0.0,0.25,0.25,18.31,0.82,0.58,0.73,0.8,0.0,2.0,2.58,12.82,15.36,0.0,0.0,0.02,0.0,12.0,2.2,0.8,1.4,1.0,0.0,16.63,0.02,0.0,0.0,42.93,45.4,44.01,43.44,45.4,3.18,0.25,3.46,0.19,42.83,41.69,48.83,41.62,2.33,0.32,3.86,0.11,43.71,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,holl,j,holl3700dj,88140-59135,D,j,Justin Holl,holl,5.793939301461885,66.0,3700,TOR@OTT,TOR,OTT,,,,,,D/UTIL,holl3700dj,2900
brannstrom3900de,43.99,Erik Brannstrom,3900,D,0,OTT,TOR-MMurray,3.79,4.9,2.7,-3.58,1.0,3,0,1,0,-5.0,9,0,2,3.1,3.5,114,6.5,42,120,6.1,-1.1,62,15,27,88,5.3,35,35,7,14,0.01,0.22,0.23,17.07,0.81,1.2,1.73,0.69,0.01,1.39,2.59,14.08,11.51,10.13,0.0,0.05,1.2,0.04,0.09,0.43,0.0,0.0,0.01,0.17,0.44,0.0,0.62,0.0,0.27,0.27,16.22,1.0,0.45,0.82,0.56,0.0,1.18,1.64,10.82,10.64,0.0,0.0,0.41,0.0,12.4,1.2,0.4,0.8,0.8,0.0,15.21,0.06,0.0,0.0,45.62,45.4,43.44,44.01,45.4,3.56,0.24,3.13,0.23,41.62,48.83,41.69,42.83,3.93,0.15,2.58,0.19,38.83,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,brannstrom,e,brannstrom3900de,88140-84116,D,e,Erik Brannstrom,brannstrom,5.186666870117188,60.0,3900,TOR@OTT,OTT,TOR,,,,,,D/UTIL,brannstrom3900de,2500
tanev4000dc,43.96,Chris Tanev,4000,D,0,CGY,DAL-JOettinger,6.61,8.4,4.8,-0.97,1.7,2,0,0,0,-2.0,62,0,2,3.2,2.9,-130,6.0,56,-125,6.8,-1.0,59,12,27,102,6.6,84,15,15,13,0.03,0.2,0.24,20.12,0.72,1.02,1.43,0.72,0.03,2.1,3.12,17.6,12.21,12.87,0.0,0.01,0.28,0.04,0.05,0.75,0.0,0.0,0.03,0.19,0.28,0.0,1.05,0.0,0.14,0.14,20.67,0.41,1.36,1.62,0.84,0.0,1.93,3.29,21.71,13.29,0.0,0.0,0.27,0.0,21.0,3.86,1.29,2.57,1.71,0.0,21.22,0.27,0.0,0.0,50.21,52.77,47.32,39.22,46.98,3.11,0.2,2.92,0.18,56.0,45.18,39.29,50.55,3.0,0.21,2.42,0.24,47.86,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,tanev,c,tanev4000dc,88140-12291,D,c,Chris Tanev,tanev,6.747457730568062,59.0,4000,DAL@CGY,CGY,DAL,,,,,,D/UTIL,tanev4000dc,3000
wolanin3600dc,41.82,Christian Wolanin,3600,D,0,VAN,LA-JKorpisalo,5.07,6.5,3.6,-1.65,1.4,3,2,3,0,-4.0,43,1,2,2.8,3.8,160,6.5,39,160,5.3,-0.4,18,5,10,37,5.3,63,36,18,11,0.0,0.25,0.25,16.82,0.89,1.08,1.67,0.65,0.0,0.83,1.92,13.25,14.0,10.67,0.0,0.08,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.33,0.0,1.09,0.0,0.25,0.25,16.82,0.89,1.08,1.67,0.65,0.0,0.83,1.92,13.25,14.0,0.0,0.08,1.26,0.0,13.0,2.67,1.33,1.33,2.0,0.0,17.62,1.23,0.0,0.0,41.65,42.04,44.36,45.49,47.97,3.26,0.25,3.18,0.24,39.18,39.92,46.91,49.92,3.25,0.18,3.15,0.17,53.0,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,wolanin,c,wolanin3600dc,88140-82828,D,c,Christian Wolanin,wolanin,5.108333269755046,12.0,3600,VAN@LA,VAN,LA,,,,,,D/UTIL,wolanin3600dc,2500
ruhwedel3600dc,41.82,Chad Ruhwedel,3600,D,0,PIT,NYR-IShesterkin,4.17,5.4,3.0,-2.55,1.2,2,0,1,0,0.0,43,0,2,3.0,3.6,125,6.5,25,125,4.4,-1.6,42,9,25,95,4.8,15,0,0,13,0.02,0.13,0.14,14.57,0.58,0.91,1.48,0.61,0.02,1.19,2.09,12.7,11.98,9.79,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.02,0.13,0.25,0.0,0.84,0.0,0.0,0.0,15.09,0.0,1.33,2.33,0.57,0.0,1.0,2.33,12.33,14.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.28,50.97,45.95,47.0,45.21,3.28,0.22,2.75,0.2,54.36,46.83,45.86,44.0,3.36,0.23,2.75,0.24,44.17,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,ruhwedel,c,ruhwedel3600dc,88140-39309,D,c,Chad Ruhwedel,ruhwedel,3.3951218767863947,41.0,3600,PIT@NYR,PIT,NYR,,,,,,D/UTIL,ruhwedel3600dc,2500
