RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
jones3500wm,51.08,Max Jones,3500,W,0,ANA,CHI-PMrazek,5.48,7,3.9,-0.62,1.6,2,0,0,0,-2.3,65,0,2,3.2,2.9,-130,6,39,-135,4.3,-1.1,29,8,24,87,5,72,27,9,11,0.09,0.09,0.17,12.23,0.83,1.4,1.93,0.73,0.06,0.21,1.62,9.38,13.28,6.79,0,0,0.15,0,0,0,0,0,0.09,0.09,0.98,0,1.84,0.09,0.09,0.18,13.8,0.78,1.82,2.27,0.8,0.05,0.18,2,10.45,16.36,0,0,0.23,0,10.29,1.14,1,0.14,1.43,0,13.08,0.24,0,0,45.73,42.01,50.44,52.92,39.36,2.77,0.16,2.78,0.25,37.18,52.18,61.27,44.45,2.82,0.13,2.36,0.23,41.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,jones,m,jones3500wm,87381-70922,W,m,Max Jones,jones,4.289361832,47,3500,CHI@ANH,ANH,CHI,,,,,,W/UTIL,jones3500wm,2500
berggren4200wj,50.79,Jonatan Berggren,4200,W,0,DET,OTT-CTalbot,7.19,9.2,5.2,-0.27,1.7,3,2,1,0,-1.8,26,1,2,3.2,3.5,110,6.5,51,115,6.8,-1,14,8,24,49,6.4,30,60,20,10,0.26,0.21,0.47,13.65,2.07,1.4,1.98,0.71,0.18,0.44,1.84,9.07,10.43,6.93,0.09,0.09,1.91,0.29,0.4,0.71,0,0,0.16,0.12,0.33,0,1.72,0.3,0,0.3,14.25,1.26,0.9,1.7,0.53,0.33,0.4,1.3,8,12,0.1,0,1.96,0.1,8.67,0.83,0.5,0.33,1.17,0,13.63,1.09,0,0,43.39,39.93,44.42,47.42,45.76,3.23,0.2,3.38,0.2,35.45,47.55,50.27,41.82,3.64,0.23,4,0.14,40.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,berggren,j,berggren4200wj,87381-151490,W,j,Jonatan Berggren,berggren,7.818181818,44,4200,DET@OTT,DET,OTT,,,,,,W/UTIL,berggren4200wj,2700
beauvillier4400wa,50.6,A. Beauvillier,4400,W,0,VAN,DAL-JOettinger,11.29,14.2,8.4,3.44,2.6,1,1,9,0,-3.6,98,0,2,2.3,3.9,230,6,39,220,9.2,0.7,61,28,30,96,14.1,90,9,45,11,0.21,0.29,0.5,16.59,1.81,2.22,2.88,0.77,0.09,0.36,2.58,13.1,14.15,9.56,0.07,0.06,1.74,0.37,0.51,0.73,0,0,0.14,0.23,0.22,0.01,2.76,0.42,0.42,0.83,19.01,2.62,2.5,3.55,0.71,0.17,0.42,2.92,14.82,10.91,0.33,0,3.42,0.82,13.17,2.83,2.67,0.17,3.67,1.17,19.9,4.27,0.17,0,46.74,43.35,47.83,45.68,46.24,3.13,0.26,2.95,0.18,44.55,49.33,39.64,53.78,2.91,0.25,2.33,0.19,51.8,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,beauvillier,a,beauvillier4400wa,87381-66686,W,a,Anthony Beauvillier,beauvillier,8.891666667,60,4400,VAN@DAL,VAN,DAL,,,,,,W/UTIL,beauvillier4400wa,4500
garland4800wc,50.45,Conor Garland,4800,W,0,VAN,DAL-JOettinger,9.61,12.2,7.1,0.98,2,3,2,4,0,-3.7,20,0,2,2.3,3.9,230,6,39,220,9.9,1,62,31,36,86,11.7,70,30,40,10,0.2,0.43,0.62,15.82,2.35,2.22,2.99,0.74,0.09,0.28,2.49,13.37,12.28,10.05,0.01,0.08,1.3,0.14,0.23,0.63,0,0,0.18,0.34,0.4,0.01,2.19,0.27,0.45,0.73,15.78,2.78,2.18,2.82,0.77,0.12,0.27,2.45,14,10.27,0,0.09,1.2,0.09,12.33,3,2.67,0.33,3,0.17,16.35,1.56,0,0.17,46.74,43.35,47.83,45.68,46.24,3.13,0.26,2.95,0.18,44.55,49.33,39.64,53.78,2.91,0.25,2.33,0.19,51.8,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,garland,c,garland4800wc,87381-66622,W,c,Conor Garland,garland,9.108620479,58,4800,VAN@DAL,VAN,DAL,,,,,,W/UTIL,garland4800wc,3200
boeser5700wb,50.3,Brock Boeser,5700,W,0,VAN,DAL-JOettinger,11.02,13.9,8.2,0.63,1.9,2,1,5,0,-3.7,41,0,2,2.3,3.9,230,6,39,220,11.1,0.2,52,22,32,86,11.7,50,50,20,10,0.25,0.47,0.72,17.3,2.5,2.36,3.39,0.7,0.11,0.39,2.75,12.53,12.89,9.46,0.09,0.08,2.58,0.61,0.94,0.64,0,0,0.16,0.39,0.35,0,2.44,0.18,0.73,0.91,17.52,3.12,2.36,3.09,0.76,0.08,0.18,2.55,12.45,12.73,0,0.27,2.1,0.64,12,2.83,2.67,0.17,3.5,1,18.01,2.3,0,0.17,46.74,43.35,47.83,45.68,46.24,3.13,0.26,2.95,0.18,44.55,49.33,39.64,53.78,2.91,0.25,2.33,0.19,51.8,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,boeser,b,boeser5700wb,87381-79857,W,b,Brock Boeser,boeser,10.994231,52,5700,VAN@DAL,VAN,DAL,,,,,,W/UTIL,boeser5700wb,4400
kuzmenko6400wa,48.74,Andrei Kuzmenko,6400,W,0,VAN,DAL-JOettinger,11.45,14.4,8.5,-0.3,1.8,1,1,7,0,-3.6,32,0,2,2.3,3.9,230,6,39,220,12,0.4,58,31,39,58,13,60,40,30,10,0.45,0.41,0.86,16.13,3.2,1.83,2.6,0.7,0.25,0.26,2.09,12.02,10.7,8.94,0.14,0.03,2.88,0.44,0.69,0.65,0,0,0.31,0.38,0.1,0,2.61,0.55,0.18,0.73,16.6,2.64,2,2.73,0.73,0.27,0.36,2.36,13.45,9.45,0,0,2.6,0.27,15.83,2.83,2.67,0.17,3.67,0.5,19.44,3.46,0,0,46.74,43.35,47.83,45.68,46.24,3.13,0.26,2.95,0.18,44.55,49.33,39.64,53.78,2.91,0.25,2.33,0.19,51.8,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,kuzmenko,a,kuzmenko6400wa,87381-171491,W,a,Andrei Kuzmenko,kuzmenko,12.35689676,58,6400,VAN@DAL,VAN,DAL,,,,,,W/UTIL,kuzmenko6400wa,5000
greer3500wa,46.83,A.J. Greer,3500,W,0,BOS,EDM-SSkinner,4.22,5.4,3,-1.88,1.2,4,0,0,0,-2.9,65,1,2,3.5,3.2,-125,6.5,63,-130,4.9,-1.1,20,7,32,88,4.5,40,50,20,10,0.12,0.12,0.24,8.88,1.62,1.04,1.39,0.75,0.12,0.41,1.45,6.94,7.15,5.42,0,0,0.08,0.02,0.02,1,0,0,0.12,0.12,1.39,0.02,0.95,0.11,0.11,0.22,8.87,1.49,1,1.33,0.75,0.11,0.44,1.44,6.78,6.89,0,0,0.21,0,8.4,1.2,0.8,0.4,1.4,0,9.37,0.04,0,0,43.02,46.33,44.61,41.59,47.63,3.25,0.23,3.43,0.22,44.1,38.36,47.2,50.27,3.3,0.09,3.55,0.26,52.86,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,greer,a,greer3500wa,87381-73963,W,a,A.J. Greer,greer,4.409302468,43,3500,BOS@EDM,BOS,EDM,,,,,,W/UTIL,greer3500wa,2500
khaira3500wj,45.26,Jujhar Khaira,3500,W,0,CHI,ANA-LDostal,5.05,6.5,3.6,-1.05,1.4,4,0,1,0,0,65,1,2,2.9,3.2,109,6,61,115,4.6,-0.4,17,5,14,85,0,0,0,0,11,0.1,0.1,0.21,13.28,0.95,1,1.48,0.67,0.1,0.62,1.62,7.41,9.76,5.45,0.03,0.03,0.8,0.14,0.24,0.57,0.03,0,0.03,0.07,0.62,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.73,39.36,52.92,50.44,42.01,2.87,0.18,3.2,0.26,44.45,61.27,52.18,37.18,2.91,0.09,3.64,0.2,34.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,khaira,j,khaira3500wj,87381-42906,W,j,Jujhar Khaira,khaira,4.606666565,30,3500,CHI@ANH,CHI,ANH,,,,,,W/UTIL,khaira3500wj,2500
leason3500wb,44.58,Brett Leason,3500,W,0,ANA,CHI-PMrazek,3.69,4.8,2.6,-2.41,1.1,4,0,1,0,0,65,0,2,3.2,2.9,-130,6,39,-135,3.4,-1.6,18,6,43,76,6,27,27,9,11,0.08,0.06,0.14,10.8,0.78,0.84,1.35,0.62,0.1,0.33,1.16,8.06,12.9,5.92,0,0,0.07,0.02,0.02,1,0,0,0.08,0.06,0.12,0,1.43,0.17,0.17,0.33,9.86,2.01,1.17,1.67,0.7,0.14,0.5,1.67,6.5,13.83,0,0,0,0,6.25,1.25,1,0.25,1.75,0,9.22,0,0,0,45.73,42.01,50.44,52.92,39.36,2.77,0.16,2.78,0.25,37.18,52.18,61.27,44.45,2.82,0.13,2.36,0.23,41.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,leason,b,leason3500wb,87381-113286,W,b,Brett Leason,leason,3.330612183,49,3500,CHI@ANH,ANH,CHI,,,,,,W/UTIL,leason3500wb,2500
kolesar3600wk,43.9,Keegan Kolesar,3600,W,0,VGK,COL-AGeorgiev,4.69,6,3.3,-1.6,1.3,4,0,0,0,-5,57,0,2,2.9,3.3,119,6,22,120,4.7,-1.6,45,21,48,88,5.8,44,55,44,9,0.1,0.17,0.27,11.44,1.42,0.87,1.25,0.69,0.11,0.5,1.37,9.23,10.58,6.67,0,0,0.09,0.01,0.01,1,0,0,0.1,0.17,0.91,0,0.88,0.1,0.3,0.4,11.42,2.1,0.9,1.4,0.64,0.11,0.4,1.3,8.4,9.1,0,0,0,0,9.5,1.33,1,0.33,1.33,0,10.84,0,0,0,51.26,49.86,45.33,47.98,50.27,2.59,0.21,2.96,0.21,49.3,54.7,49,46.1,2.3,0.04,3,0.2,42.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,kolesar,k,kolesar3600wk,87381-66625,W,k,Keegan Kolesar,kolesar,4.420338776,59,3600,VGK@COL,VGK,COL,,,,,,W/UTIL,kolesar3600wk,2500
gauthier3200wj,43.73,Julien Gauthier,3200,W,0,OTT,DET-MHellberg,3.88,5,2.8,-1.63,1.2,3,0,0,0,-3.2,81,1,2,3.5,3.2,-130,6.5,49,-135,3.6,-1.2,17,7,33,98,3.5,18,45,9,11,0.13,0.08,0.21,8.8,1.43,1.02,1.39,0.73,0.13,0.17,1.19,7.21,8.44,5,0,0,0.11,0.02,0.04,0.5,0,0,0.13,0.08,0.15,0,1.39,0.11,0,0.11,8.76,0.75,1,1.11,0.9,0.11,0.22,1.22,6.56,8.67,0,0,0.01,0,6.67,1.17,1,0.17,1,0,8.95,0.02,0,0,46.99,45.76,47.42,44.42,39.93,3.37,0.25,2.87,0.24,41.82,50.27,47.55,35.45,3.45,0.18,2.91,0.13,40.14,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,gauthier,j,gauthier3200wj,87381-70919,W,j,Julien Gauthier,gauthier,4.334883579,43,3200,DET@OTT,OTT,DET,,,,,,W/UTIL,gauthier3200wj,2500
shore3100wd,42.01,Devin Shore,3100,W,0,EDM,BOS-JSwayman,3.18,4.1,2.2,-2.14,1,4,0,0,0,-4.9,85,0,2,3.2,3.5,105,6.5,37,110,3.8,-0.9,19,7,28,103,8.8,18,9,18,11,0.08,0.12,0.2,9.37,1.28,0.75,1.06,0.7,0.11,0.49,1.24,7.67,7.79,5.6,0,0,0.05,0.02,0.02,1,0.02,0,0.06,0.12,0.12,0,0.73,0.25,0.25,0.5,10.17,2.95,0.5,0.75,0.67,0.5,1,1.5,10.75,7.75,0,0,0.1,0,10.75,1.5,0.5,1,0.75,0,10.17,0.1,0,0,47.74,47.63,41.59,44.61,46.33,3.29,0.31,3.47,0.16,50.27,47.2,38.36,44.1,3.36,0.35,3,0.13,46.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,shore,d,shore3100wd,87381-61245,W,d,Devin Shore,shore,3.22424247,33,3100,BOS@EDM,EDM,BOS,,,,,,W/UTIL,shore3100wd,2500
meyers3300wb,41.88,Ben Meyers,3300,W,0,COL,VGK-AHill,2.18,2.8,1.5,-3.53,0.7,4,0,0,0,-3.9,77,0,2,3.3,2.9,-140,6,78,-140,2.8,-1.9,20,3,38,55,1.1,10,20,0,10,0.06,0,0.06,9.83,0.37,0.94,1.41,0.67,0.06,0.31,1.26,8.37,7.87,5.93,0,0,0.28,0,0.03,0,0,0,0.06,0,0.17,0,0.84,0,0,0,6.82,0,0.5,1,0.5,0,0.25,0.75,7.5,6.25,0,0,0,0,7,1,0.67,0.33,1,0,6.69,0,0,0,47.65,50.27,47.98,45.33,49.86,3.17,0.27,2.37,0.24,46.1,49,54.7,49.3,2.9,0.14,2.5,0.16,50.83,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,meyers,b,meyers3300wb,87381-169240,W,b,Ben Meyers,meyers,2.245161241,31,3300,VGK@COL,COL,VGK,,,,,,W/UTIL,meyers3300wb,2500
megna3300wj,40.19,Jayson Megna,3300,W,0,ANA,CHI-PMrazek,4.09,5.3,2.9,-1.62,1.2,3,0,0,0,-1.5,77,0,2,3.2,2.9,-130,6,39,-135,2.7,-1.5,15,3,34,84,3.9,36,54,9,11,0.02,0.09,0.11,9.62,0.69,0.61,0.93,0.66,0.04,0.39,1,6.48,9.82,4.75,0,0,0.01,0,0,0,0,0,0.02,0.09,0.14,0,1.18,0.1,0.1,0.2,10.65,1.13,0.8,1.4,0.57,0.13,0.4,1.2,7,12.5,0,0,0,0,6.17,1.33,0.67,0.67,1.67,0,10.88,0,0,0,45.73,42.01,50.44,52.92,39.36,2.77,0.16,2.78,0.25,37.18,52.18,61.27,44.45,2.82,0.13,2.36,0.23,41.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,megna,j,megna3300wj,87381-37894,W,j,Jayson Megna,megna,2.695652174,46,3300,CHI@ANH,ANH,CHI,,,,,,W/UTIL,megna3300wj,2500
howden3600wb,37.71,Brett Howden,3600,W,0,VGK,COL-AGeorgiev,5.52,7.1,4,-0.77,1.5,4,0,0,0,-5,57,0,2,2.9,3.3,119,6,22,120,4.6,-1.1,25,6,20,88,6,77,22,33,9,0.1,0.1,0.21,12.8,0.98,0.9,1.58,0.57,0.11,0.79,1.69,9.92,12.76,6.84,0,0,0.02,0,0,0,0,0,0.1,0.1,0.59,0,0.97,0.2,0.1,0.3,13.35,1.35,1.1,1.5,0.73,0.18,0.6,1.7,8.6,10.5,0,0,0.01,0,10,2.17,1.33,0.83,1.83,0,12.85,0,0,0,51.26,49.86,45.33,47.98,50.27,2.59,0.21,2.96,0.21,49.3,54.7,49,46.1,2.3,0.04,3,0.2,42.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,howden,b,howden3600wb,87381-70925,W,b,Brett Howden,howden,4.675000191,32,3600,VGK@COL,VGK,COL,,,,,,W/UTIL,howden3600wb,2500
seney3600wb,37.22,Brett Seney,3600,W,0,CHI,ANA-LDostal,6.18,7.9,4.5,-0.11,1.7,4,0,0,0,-2.4,57,1,2,2.9,3.2,109,6,61,115,5.6,0,3,1,5,58,8.8,18,9,9,11,0.2,0,0.2,12.73,0.94,1.2,1.75,0.69,0.17,0.8,2,9.8,12,7.8,0,0,0.52,0,0,0,0,0,0.2,0,0.4,0,1.6,0.33,0,0.33,11.04,1.79,2,3,0.67,0.17,1,3,8.33,12,0,0,0.34,0,8.33,3,2,1,3,0,11.04,0.34,0,0,50.73,39.36,52.92,50.44,42.01,2.87,0.18,3.2,0.26,44.45,61.27,52.18,37.18,2.91,0.09,3.64,0.2,34.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,seney,b,seney3600wb,87381-82808,W,b,Brett Seney,seney,5.6,5,3600,CHI@ANH,CHI,ANH,,,,,,W/UTIL,seney3600wb,2500
podkolzin3000wv,28.18,Vasily Podkolzin,3000,W,0,VAN,DAL-JOettinger,6.14,7.9,4.4,1.02,2,3,2,6,0,-3,93,0,2,2.3,3.9,230,6,39,220,5.7,-0.8,29,11,34,86,3.1,30,70,10,10,0.13,0.18,0.31,13.06,1.42,1.31,1.93,0.68,0.1,0.4,1.71,11.04,10.69,8.13,0.04,0,0.55,0.06,0.08,0.75,0,0,0.09,0.18,0.38,0,1.43,0.1,0,0.1,12.4,0.48,1,1.3,0.77,0.1,0.2,1.2,11.2,7.8,0,0,0.77,0,9,0.33,0.17,0.17,0.33,0,11.18,0.9,0,0,46.74,43.35,47.83,45.68,46.24,3.13,0.26,2.95,0.18,44.55,49.33,39.64,53.78,2.91,0.25,2.33,0.19,51.8,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,podkolzin,v,podkolzin3000wv,87381-152162,W,v,Vasily Podkolzin,podkolzin,3.661538344,26,3000,VAN@DAL,VAN,DAL,,,,,,W/UTIL,podkolzin3000wv,2500
kravtsov3300wv,25.22,Vitali Kravtsov,3300,W,0,VAN,DAL-JOettinger,5.07,6.5,3.6,-0.64,1.5,2,2,7,0,0,77,0,2,2.3,3.9,230,6,39,220,4,-0.7,12,5,15,104,0,0,10,0,10,0.11,0.11,0.21,11.42,1.1,0.93,1.37,0.68,0.12,0.29,1.21,10.11,9.15,7.19,0,0.04,0.5,0,0,0,0,0,0.11,0.07,0.21,0,1.52,0,0,0,10.77,0,0,1,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.74,43.35,47.83,45.68,46.24,3.13,0.26,2.95,0.18,44.55,49.33,39.64,53.78,2.91,0.25,2.33,0.19,51.8,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,kravtsov,v,kravtsov3300wv,87381-104016,W,v,Vitali Kravtsov,kravtsov,3.706451662,31,3300,VAN@DAL,VAN,DAL,,,,,,W/UTIL,kravtsov3300wv,2500
joshua3600wd,20.57,Dakota Joshua,3600,W,0,VAN,DAL-JOettinger,4.19,5.4,3,-2.1,1.2,4,0,0,0,-2.6,57,0,2,2.3,3.9,230,6,39,220,4.7,-1.4,23,12,40,97,2.6,40,60,0,10,0.14,0.12,0.26,10.58,1.47,0.97,1.19,0.81,0.14,0.28,1.25,7.75,9.05,5.97,0.02,0,0.16,0.05,0.05,1,0,0,0.12,0.12,0.86,0,0.94,0.09,0.18,0.27,12.07,1.34,0.55,0.73,0.75,0.17,0.18,0.73,7.45,9,0,0,0,0,5.5,0.67,0.33,0.33,0.5,0,12.13,0,0,0,46.74,43.35,47.83,45.68,46.24,3.13,0.26,2.95,0.18,44.55,49.33,39.64,53.78,2.91,0.25,2.33,0.19,51.8,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,joshua,d,joshua3600wd,87381-113287,W,d,Dakota Joshua,joshua,4.408928462,56,3600,VAN@DAL,VAN,DAL,,,,,,W/UTIL,joshua3600wd,2500
chabot6700dt,82.15,Thomas Chabot,6700,D,0,OTT,DET-M.Hellberg,13.79,17.3,10.3,0.4,2.1,1,1,20,0,-2.2,85,1,2,3.5,3.2,-130,6.5,49,-135,13.2,0.8,54,26,19,87,12,90,10,20,10,0.15,0.48,0.64,25.43,1.51,2.76,3.7,0.74,0.05,1.71,4.47,20.42,19.25,15.17,0.09,0.21,3.86,0.52,0.72,0.72,0,0,0.06,0.27,0.79,0,2.1,0.09,0.45,0.55,25.24,1.31,2.82,4,0.7,0.03,2,4.82,20.64,19.91,0,0.27,3.86,0.36,21,5,2.71,2.29,3.86,0.57,26.32,3.66,0,0.14,46.99,45.76,47.42,44.42,39.93,3.37,0.25,2.87,0.24,41.82,50.27,47.55,35.45,3.45,0.18,2.91,0.13,40.14,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,chabot,t,chabot6700dt,87381-66759,D,t,Thomas Chabot,chabot,12.55849011,53,6700,DET@OTT,OTT,DET,,,,,,D/UTIL,chabot6700dt,6200
heiskanen6100dm,81.45,Miro Heiskanen,6100,D,0,DAL,VAN-T.Demko,15.17,19,11.4,3.07,2.5,1,1,21,0,-3.1,94,0,2,3.9,2.3,-282,6,61,-260,11.8,0.3,59,25,26,96,9.7,75,25,0,8,0.11,0.53,0.64,25.4,1.51,2.6,3.64,0.71,0.04,1.34,3.94,19.58,18.42,13.92,0.02,0.24,2.86,0.45,0.62,0.73,0,0.01,0.08,0.28,0.36,0.02,2.14,0,0.33,0.33,27.2,0.73,3,5.5,0.55,0,1.56,4.56,21.67,20,0,0.22,3.53,0.67,21.8,4.8,2.8,2,6,1.4,27.95,3.49,0,0.2,46.81,46.24,45.68,47.83,43.35,2.91,0.22,2.89,0.3,53.78,39.64,49.33,44.55,3.33,0.07,3.09,0.29,42,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,heiskanen,m,heiskanen6100dm,87381-82174,D,m,Miro Heiskanen,heiskanen,12.49321993,59,6100,VAN@DAL,DAL,VAN,,,,,,D/UTIL,heiskanen6100dm,6000
mcavoy7100dc,81.2,Charlie McAvoy,7100,D,0,BOS,EDM-S.Skinner,12.38,15.5,9.3,-1.87,1.7,1,1,4,0,-2.8,63,1,2,3.5,3.2,-125,6.5,63,-130,13.5,0.4,67,25,15,95,14.2,100,0,30,10,0.09,0.79,0.88,23.51,2.25,1.86,2.6,0.72,0.05,1.81,3.68,18.45,14.76,14.63,0.01,0.26,2.99,0.2,0.41,0.5,0.01,0,0.06,0.53,0.73,0.01,1.54,0,1.1,1.1,22.16,2.98,1.1,1.8,0.61,0,2.3,3.4,15.1,13.9,0,0,3.44,0.2,16.5,3,1.17,1.83,2.17,0.83,21.38,3.17,0,0,43.02,46.33,44.61,41.59,47.63,3.25,0.23,3.43,0.22,44.1,38.36,47.2,50.27,3.3,0.09,3.55,0.26,52.86,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,mcavoy,c,mcavoy7100dc,87381-70912,D,c,Charlie McAvoy,mcavoy,13.43999973,45,7100,BOS@EDM,BOS,EDM,,,,,,D/UTIL,mcavoy7100dc,6100
clifton4200dc,77.9,Connor Clifton,4200,D,0,BOS,EDM-S.Skinner,5.49,7,4,-2.52,1.3,3,0,1,0,0,16,1,2,3.5,3.2,-125,6.5,63,-130,6.9,-1.2,63,20,29,95,4.8,50,40,0,10,0.07,0.21,0.28,17.59,0.96,1.42,1.94,0.73,0.05,1.34,2.75,14.66,14.05,11.09,0,0,0.09,0,0,0,0,0,0.07,0.21,0.63,0,0.84,0,0.11,0.11,16.92,0.39,0.89,1.44,0.62,0,1.56,2.44,15.11,16.11,0,0,0.03,0,14,2.6,0.8,1.8,1.4,0,17.16,0,0,0,43.02,46.33,44.61,41.59,47.63,3.25,0.23,3.43,0.22,44.1,38.36,47.2,50.27,3.3,0.09,3.55,0.26,52.86,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,clifton,c,clifton4200dc,87381-82177,D,c,Connor Clifton,clifton,6.905263265,57,4200,BOS@EDM,BOS,EDM,,,,,,D/UTIL,clifton4200dc,2900
seider6300dm,76.95,Moritz Seider,6300,D,0,DET,OTT-C.Talbot,10.46,13.1,7.8,-2.07,1.7,1,2,2,0,-0.4,82,1,2,3.2,3.5,110,6.5,51,115,10.9,-1,68,20,31,87,11.3,70,30,30,10,0.07,0.4,0.47,23.05,1.22,1.91,2.72,0.7,0.04,2.33,4.24,14.5,16.88,10.89,0.01,0.16,2.97,0.55,0.74,0.74,0,0.01,0.06,0.23,0.39,0,1.66,0.09,0.45,0.55,22.92,1.44,1.36,1.73,0.79,0.07,2.64,4,13.55,15.27,0,0.09,3.64,0.45,14.43,3.71,0.71,3,1,0.14,22.32,2.5,0,0,43.39,39.93,44.42,47.42,45.76,3.23,0.2,3.38,0.2,35.45,47.55,50.27,41.82,3.64,0.23,4,0.14,40.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,seider,m,seider6300dm,87381-113276,D,m,Moritz Seider,seider,11.01724138,58,6300,DET@OTT,DET,OTT,,,,,,D/UTIL,seider6300dm,5700
