RylandID_master,Unnamed: 0,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
dubois6800cp,dubois6800cp,87.24,Pierre-Luc Dubois,6800,C,0,WPG,SJ-J.Reimer,13.81,17.3,10.3,1.24,2.0,1,1,12,0,4.7,85,0,3,3.9,2.8,-207,6.5,92,-180,13.8,0.2,63,26,24,86,10.4,38,7,7,13,0.35,0.49,0.84,18.46,2.73,2.78,4.27,0.65,0.12,0.62,3.4,13.26,12.9,10.36,0.15,0.16,3.53,1.05,1.3,0.81,0.0,0.0,0.2,0.33,1.07,0.0,3.15,0.17,0.33,0.5,18.91,1.59,2.83,4.0,0.71,0.06,0.67,3.5,12.17,11.17,0.17,0.0,4.92,1.33,13.2,4.2,3.4,0.8,4.8,1.8,18.56,4.38,0.2,0.0,47.82,44.85,46.95,43.83,45.86,3.26,0.21,3.1,0.17,46.5,46.08,41.5,45.92,3.57,0.12,3.69,0.17,44.0,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,dubois,p,88511-70901,C,p,Pierre-Luc Dubois,dubois,14.18333296,66.0,6800,WPG@SJ,WPG,SJ,,,,,,C/UTIL,dubois6800cp,6200
duehr3600ww,duehr3600ww,50.36,Walker Duehr,3600,W,0,CGY,LA-J.Korpisalo,4.85,6.2,3.5,-1.44,1.3,4,0,0,0,-5.7,52,0,3,3.3,2.9,-135,6.0,24,-140,7.6,0.4,20,11,11,63,9.2,46,15,30,13,0.25,0.2,0.45,10.13,2.66,1.7,2.11,0.81,0.15,0.15,1.85,11.37,8.11,8.05,0.0,0.0,0.2,0.05,0.05,1.0,0.0,0.0,0.25,0.2,0.2,0.0,1.41,0.22,0.33,0.56,10.49,3.2,1.89,2.22,0.85,0.12,0.11,2.0,10.89,7.0,0.0,0.0,0.16,0.11,12.0,2.4,2.4,0.0,3.0,0.2,10.53,0.21,0.0,0.0,48.19,52.71,44.07,39.55,47.5,3.11,0.2,3.22,0.26,54.79,40.17,42.07,50.25,2.43,0.21,3.08,0.24,52.33,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,duehr,w,88511-148401,W,w,Walker Duehr,duehr,7.559999847,20.0,3600,LA@CGY,CGY,LA,,,,,,W/UTIL,duehr3600ww,2500
dumoulin4000db,dumoulin4000db,41.76,Brian Dumoulin,4000,D,0,PIT,DET-A.Nedeljkovic,6.27,8.0,4.6,-1.31,1.6,2,0,0,0,-4.0,42,0,3,3.9,2.8,-194,6.5,83,-175,6.2,-1.1,73,19,20,96,7.8,85,14,21,14,0.01,0.22,0.24,20.81,0.69,0.97,1.41,0.68,0.01,1.67,2.64,17.76,16.76,13.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.02,0.01,0.2,0.27,0.0,1.15,0.0,0.36,0.36,20.88,1.03,1.5,2.0,0.75,0.0,1.64,3.14,20.43,14.86,0.0,0.0,0.05,0.0,21.86,3.29,1.71,1.57,2.29,0.14,21.29,0.08,0.0,0.0,49.26,51.86,46.6,47.07,39.26,3.27,0.21,3.01,0.21,56.64,41.85,43.79,39.31,3.43,0.21,3.54,0.17,41.33,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,dumoulin,b,88511-21926,D,b,Brian Dumoulin,dumoulin,6.531506682,73.0,4000,PIT@DET,PIT,DET,,,,,,D/UTIL,dumoulin4000db,2900
durzi5400ds,durzi5400ds,67.6,Sean Durzi,5400,D,0,LA,CGY-J.Markstrom,8.9,11.2,6.6,-1.69,1.6,3,2,4,0,-2.9,67,0,2,2.9,3.3,115,6.0,76,120,10.7,0.1,66,21,22,93,8.3,18,18,9,11,0.09,0.41,0.51,20.37,1.5,1.75,2.51,0.7,0.05,1.99,3.74,15.27,14.67,11.41,0.02,0.22,2.49,0.35,0.57,0.61,0.0,0.0,0.07,0.19,0.73,0.0,0.86,0.0,0.8,0.8,16.68,2.88,1.0,1.4,0.71,0.0,1.6,2.6,11.0,10.6,0.0,0.4,2.13,0.2,14.0,1.0,0.0,1.0,0.0,0.0,16.9,2.47,0.0,2.0,46.21,47.5,39.55,44.07,52.71,3.32,0.24,3.34,0.19,50.25,42.07,40.17,54.79,3.5,0.26,2.86,0.13,54.86,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,durzi,s,88511-97173,D,s,Sean Durzi,durzi,10.45079404,63.0,5400,LA@CGY,LA,CGY,,,,,,D/UTIL,durzi5400ds,4500
edler3600da,edler3600da,44.76,Alexander Edler,3600,D,0,LA,CGY-J.Markstrom,5.48,7.0,4.0,-1.24,1.5,3,0,1,0,0.0,78,0,2,2.9,3.3,115,6.0,76,120,6.1,-1.0,60,16,23,93,6.5,54,18,18,11,0.05,0.22,0.27,15.84,1.02,0.95,1.56,0.61,0.05,1.76,2.71,14.77,13.96,11.2,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.05,0.21,0.77,0.0,0.74,0.11,0.22,0.33,14.22,1.39,0.78,1.33,0.58,0.14,1.44,2.22,14.56,12.11,0.0,0.0,0.0,0.0,17.0,2.8,1.2,1.6,1.8,0.0,15.3,0.0,0.0,0.0,46.21,47.5,39.55,44.07,52.71,3.32,0.24,3.34,0.19,50.25,42.07,40.17,54.79,3.5,0.26,2.86,0.13,54.86,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,edler,a,88511-8709,D,a,Alexander Edler,edler,5.679999797,60.0,3600,LA@CGY,LA,CGY,,,,,,D/UTIL,edler3600da,2900
ehlers6300wn,ehlers6300wn,85.52,Nikolaj Ehlers,6300,W,0,WPG,SJ-J.Reimer,13.12,16.5,9.8,1.56,2.1,3,2,6,1,-0.6,79,0,3,3.9,2.8,-207,6.5,92,-180,14.6,0.3,38,15,17,86,11.0,46,53,15,13,0.32,0.6,0.92,16.47,3.35,3.17,4.69,0.68,0.1,0.28,3.45,14.25,11.25,10.9,0.09,0.15,2.84,0.57,0.82,0.69,0.0,0.0,0.23,0.45,0.28,0.0,2.47,0.29,0.36,0.64,15.32,2.51,2.36,4.07,0.58,0.12,0.14,2.5,13.0,10.0,0.0,0.07,2.35,0.29,13.71,2.86,2.71,0.14,5.14,0.57,15.92,3.01,0.0,0.0,47.82,44.85,46.95,43.83,45.86,3.26,0.21,3.1,0.17,46.5,46.08,41.5,45.92,3.57,0.12,3.69,0.17,44.0,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,ehlers,n,88511-58907,W,n,Nikolaj Ehlers,ehlers,12.51842137,38.0,6300,WPG@SJ,WPG,SJ,,,,,,W/UTIL,ehlers6300wn,5600
eichel7800cj,eichel7800cj,90.23,Jack Eichel,7800,C,0,VGK,EDM-S.Skinner,16.8,21.0,12.6,2.17,2.2,1,1,9,1,0.5,94,0,3,3.5,3.7,-100,7.0,66,-110,16.2,0.7,61,28,20,88,16.5,69,23,30,13,0.46,0.47,0.93,19.0,2.94,3.54,4.31,0.82,0.13,0.78,4.32,14.49,15.06,10.83,0.03,0.15,2.64,0.61,0.79,0.78,0.0,0.0,0.43,0.32,0.08,0.03,3.0,0.54,0.62,1.15,18.23,3.78,2.46,3.0,0.82,0.22,0.69,3.15,12.83,16.75,0.0,0.15,2.28,0.17,14.0,3.17,2.67,0.5,3.5,0.5,17.48,2.54,0.0,0.17,44.43,48.52,44.38,49.87,47.41,2.48,0.22,3.43,0.22,44.67,40.92,57.92,44.58,2.33,0.25,2.92,0.29,45.86,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,eichel,j,88511-64100,C,j,Jack Eichel,eichel,16.35333354,60.0,7800,EDM@VGK,VGK,EDM,,,,,,C/UTIL,eichel7800cj,7400
ekholm4500dm,ekholm4500dm,76.64,Mattias Ekholm,4500,D,0,EDM,VGK-J.Quick,8.81,11.1,6.5,0.15,2.0,2,2,6,0,-2.6,78,2,1,3.7,3.5,-120,7.0,34,-110,9.5,0.9,71,23,23,89,12.1,76,15,30,13,0.1,0.35,0.45,22.01,1.23,1.89,2.65,0.71,0.05,1.44,3.33,16.63,15.46,12.46,0.0,0.08,1.48,0.14,0.26,0.55,0.0,0.01,0.1,0.26,0.4,0.0,1.69,0.23,0.46,0.69,21.31,1.94,2.0,3.08,0.65,0.12,1.62,3.62,18.83,13.67,0.0,0.08,0.59,0.0,18.57,3.57,2.0,1.57,2.86,0.0,21.61,0.86,0.0,0.14,50.67,47.41,49.87,44.38,48.52,3.22,0.32,2.31,0.24,44.58,57.92,40.92,44.67,3.33,0.35,2.08,0.28,46.67,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,ekholm,m,88511-14456,D,m,Mattias Ekholm,ekholm,8.64571446,70.0,4500,EDM@VGK,EDM,VGK,,,,,,D/UTIL,ekholm4500dm,3800
entwistle3500wm,entwistle3500wm,20.47,M. Entwistle,3500,W,0,CHI,DAL-J.Oettinger,5.82,7.5,4.2,-0.28,1.7,1,2,4,0,-2.1,92,0,2,2.3,3.9,242,6.0,7,230,3.0,-2.0,27,6,45,87,3.5,46,46,7,13,0.05,0.11,0.15,11.51,0.78,0.71,1.22,0.58,0.07,0.43,1.14,6.84,9.58,5.05,0.0,0.02,1.29,0.11,0.22,0.5,0.0,0.0,0.05,0.09,0.25,0.0,1.86,0.08,0.08,0.17,14.24,0.72,0.83,1.83,0.45,0.1,0.33,1.17,7.75,11.25,0.0,0.0,2.47,0.25,8.43,1.0,0.86,0.14,1.29,0.14,13.3,2.19,0.0,0.0,43.06,38.93,47.17,50.28,46.96,2.99,0.16,2.88,0.17,38.07,45.08,48.43,46.08,3.07,0.07,2.42,0.17,42.57,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,entwistle,m,88511-81972,W,m,MacKenzie Entwistle,entwistle,3.305172361,58.0,3500,DAL@CHI,CHI,DAL,,,,,,W/UTIL,entwistle3500wm,3000
erne3900wa,erne3900wa,33.32,Adam Erne,3900,W,0,DET,PIT-C.DeSmith,5.53,7.1,4.0,-1.35,1.4,2,0,0,0,-1.3,28,0,3,2.8,3.9,160,6.5,17,150,5.8,-0.8,37,20,38,88,4.5,25,58,16,12,0.15,0.15,0.3,13.33,1.35,1.04,1.52,0.69,0.14,0.72,1.76,8.46,11.82,6.11,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.15,0.13,0.31,0.01,1.62,0.2,0.0,0.2,11.72,1.02,1.1,1.7,0.65,0.18,0.2,1.3,7.1,9.5,0.0,0.0,0.03,0.0,6.25,0.75,0.75,0.0,1.75,0.0,11.4,0.06,0.0,0.0,43.08,39.26,47.07,46.6,51.86,3.34,0.19,3.04,0.23,39.31,43.79,41.85,56.64,3.31,0.16,3.0,0.24,61.71,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,erne,a,88511-43212,W,a,Adam Erne,erne,5.894339507,53.0,3900,PIT@DET,DET,PIT,,,,,,W/UTIL,erne3900wa,2500
evangelista5500wl,evangelista5500wl,57.56,Luke Evangelista,5500,W,0,NAS,BOS-L.Ullmark,9.54,12.1,7.0,-0.46,1.7,2,1,4,0,-3.3,92,0,2,2.1,3.6,247,5.5,6,235,10.0,0.2,10,6,20,30,10.0,30,60,20,10,0.38,0.31,0.69,16.49,2.51,2.54,2.92,0.87,0.15,0.15,2.69,12.69,12.54,8.85,0.0,0.08,2.93,0.54,0.54,1.0,0.0,0.0,0.38,0.23,0.0,0.0,2.6,0.38,0.31,0.69,16.49,2.51,2.54,2.92,0.87,0.15,0.15,2.69,12.69,12.54,0.0,0.08,2.93,0.54,12.13,2.75,2.63,0.13,2.75,0.63,16.52,3.29,0.0,0.0,42.35,44.31,41.9,47.96,44.77,3.12,0.2,3.53,0.16,40.2,43.86,50.4,42.21,2.47,0.14,3.43,0.17,41.0,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,evangelista,l,88511-146376,W,l,Luke Evangelista,evangelista,10.83571407,14.0,5500,NSH@BOS,NSH,BOS,,,,,,W/UTIL,evangelista5500wl,5000
evans3800cj,evans3800cj,41.78,Jake Evans,3800,C,0,MTL,PHI-C.Hart,6.33,8.1,4.6,-0.09,1.7,3,0,1,0,-1.6,37,2,1,3.0,3.6,127,6.5,37,145,6.1,-0.2,42,19,24,89,10.1,21,0,14,14,0.1,0.25,0.34,14.69,1.39,1.2,1.46,0.82,0.08,0.62,1.82,10.43,11.17,7.41,0.02,0.0,0.14,0.02,0.07,0.25,0.0,0.0,0.08,0.25,0.43,0.0,1.58,0.0,0.67,0.67,15.24,2.64,2.0,2.33,0.86,0.0,1.0,3.0,14.67,10.0,0.0,0.0,0.63,0.0,14.67,3.0,2.0,1.0,2.33,0.0,15.24,0.63,0.0,0.0,44.28,41.48,48.66,48.65,43.29,2.85,0.17,2.92,0.26,40.53,46.0,53.2,42.7,2.53,0.18,3.9,0.31,42.67,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,evans,j,88511-82972,C,j,Jake Evans,evans,5.263043611,46.0,3800,MON@PHI,MON,PHI,,,,,,C/UTIL,evans3800cj,2500
fabbro3600dd,fabbro3600dd,36.19,Dante Fabbro,3600,D,0,NAS,BOS-L.Ullmark,7.74,9.8,5.7,1.02,2.2,1,2,2,0,-3.8,91,0,2,2.1,3.6,247,5.5,6,235,6.0,-1.4,62,13,28,90,5.3,71,28,14,14,0.03,0.14,0.17,17.2,0.59,1.27,1.73,0.73,0.03,1.65,2.92,14.36,14.86,10.63,0.0,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.58,0.0,1.49,0.0,0.07,0.07,19.74,0.21,1.2,1.67,0.72,0.0,1.73,2.93,13.33,14.73,0.0,0.07,0.09,0.0,11.13,2.63,0.75,1.88,1.25,0.0,20.38,0.1,0.0,0.0,42.35,44.31,41.9,47.96,44.77,3.12,0.2,3.53,0.16,40.2,43.86,50.4,42.21,2.47,0.14,3.43,0.17,41.0,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,fabbro,d,88511-70915,D,d,Dante Fabbro,fabbro,5.514492754,69.0,3600,NSH@BOS,NSH,BOS,,,,,,D/UTIL,fabbro3600dd,3300
faksa3700cr,faksa3700cr,43.82,Radek Faksa,3700,C,0,DAL,CHI-A.Stalock,5.6,7.2,4.0,-0.61,1.5,2,0,0,0,-1.8,53,0,3,3.9,2.3,-300,6.0,93,-275,5.9,-0.3,61,23,37,98,8.6,61,30,30,13,0.14,0.1,0.25,14.0,1.07,1.14,1.43,0.8,0.13,0.92,2.06,10.03,10.37,7.07,0.0,0.0,0.19,0.02,0.04,0.5,0.02,0.02,0.12,0.08,0.48,0.0,1.68,0.33,0.08,0.42,14.1,1.79,1.58,2.0,0.79,0.21,0.75,2.33,10.0,7.45,0.0,0.0,0.66,0.18,9.0,1.83,1.0,0.83,1.5,0.5,14.06,1.13,0.0,0.0,47.12,46.96,50.28,47.17,38.93,2.96,0.23,2.77,0.25,46.08,48.43,45.08,38.07,3.17,0.29,2.5,0.26,41.29,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,faksa,r,88511-23928,C,r,Radek Faksa,faksa,5.844444275,72.0,3700,DAL@CHI,DAL,CHI,,,,,,C/UTIL,faksa3700cr,2600
farabee4700wj,farabee4700wj,65.66,Joel Farabee,4700,W,0,PHI,MTL-C.Primeau,12.01,15.1,8.9,3.57,2.6,1,2,7,0,-0.3,44,0,3,3.6,3.0,-150,6.5,63,-170,7.9,-0.6,56,17,42,87,11.8,81,18,45,11,0.17,0.24,0.41,17.08,1.44,1.84,2.28,0.81,0.09,0.55,2.39,11.87,13.63,8.83,0.0,0.02,2.15,0.32,0.35,0.93,0.0,0.0,0.17,0.22,0.62,0.0,2.69,0.36,0.36,0.73,17.84,2.46,2.27,3.3,0.69,0.16,0.55,2.82,13.11,12.67,0.0,0.09,1.51,0.3,13.17,3.0,2.67,0.33,3.83,0.33,18.47,1.46,0.0,0.17,47.12,43.29,48.65,48.66,41.48,2.82,0.14,3.3,0.26,42.7,53.2,46.0,40.53,2.3,0.17,2.93,0.3,41.13,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,farabee,j,88511-103203,W,j,Joel Farabee,farabee,8.247222053,72.0,4700,MON@PHI,PHI,MON,,,,,,W/UTIL,farabee4700wj,3500
farrell3000cs,farrell3000cs,55.35,Sean Farrell,3000,C,0,MTL,PHI-C.Hart,5.1,6.6,3.6,0.32,1.7,4,0,2,0,0.0,93,2,1,3.0,3.6,127,6.5,37,145,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28,41.48,48.66,48.65,43.29,2.85,0.17,2.92,0.26,40.53,46.0,53.2,42.7,2.53,0.18,3.9,0.31,42.67,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,farrell,s,88511-184283,C,s,Sean Farrell,farrell,,,3000,MON@PHI,MON,PHI,,,,,,C/UTIL,farrell3000cs,2500
faulk5300dj,faulk5300dj,81.83,Justin Faulk,5300,D,0,STL,VAN-T.Demko,11.47,14.4,8.6,1.09,2.2,2,2,2,0,-2.7,96,0,2,3.3,3.3,-110,6.5,45,-115,12.2,0.4,73,28,26,97,11.1,76,23,23,13,0.17,0.46,0.63,23.75,1.59,2.44,3.12,0.78,0.07,1.5,3.94,16.12,19.46,12.29,0.02,0.09,2.38,0.31,0.49,0.63,0.0,0.0,0.16,0.37,0.41,0.01,1.48,0.07,0.57,0.64,22.57,1.7,1.86,2.71,0.68,0.04,1.79,3.64,14.36,20.64,0.0,0.07,2.06,0.0,13.29,3.14,1.57,1.57,2.57,0.29,22.66,2.42,0.0,0.14,42.18,40.38,45.01,48.6,41.99,3.0,0.24,3.01,0.28,39.43,45.15,46.29,39.38,3.21,0.2,3.0,0.1,38.75,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,faulk,j,88511-14178,D,j,Justin Faulk,faulk,11.33150702,73.0,5300,VAN@STL,STL,VAN,,,,,,D/UTIL,faulk5300dj,5400
ferraro3700dm,ferraro3700dm,32.82,Mario Ferraro,3700,D,0,SJ,WPG-C.Hellebuyck,6.06,7.7,4.4,-0.88,1.6,2,0,0,0,-2.1,67,0,3,2.8,3.9,172,6.5,8,155,5.6,-1.8,63,11,22,88,5.1,75,25,16,12,0.04,0.12,0.15,21.8,0.41,0.91,1.32,0.69,0.04,1.9,2.81,15.99,18.17,11.63,0.0,0.01,0.59,0.04,0.07,0.6,0.0,0.0,0.04,0.1,0.36,0.03,0.85,0.0,0.08,0.08,22.09,0.22,0.92,1.31,0.71,0.0,1.77,2.69,15.23,18.46,0.0,0.0,0.11,0.0,14.33,2.0,0.5,1.5,0.5,0.0,21.66,0.15,0.0,0.0,43.56,45.86,43.83,46.95,44.85,2.56,0.18,2.9,0.2,45.92,41.5,46.08,46.5,2.69,0.11,3.07,0.23,48.29,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,ferraro,m,88511-103936,D,m,Mario Ferraro,ferraro,5.988888695,63.0,3700,WPG@SJ,SJ,WPG,,,,,,D/UTIL,ferraro3700dm,2800
fiala7500wk,fiala7500wk,80.3,Kevin Fiala,7500,W,0,LA,CGY-J.Markstrom,13.5,16.9,10.1,-0.4,1.8,2,1,13,1,-2.1,79,0,2,2.9,3.3,115,6.0,76,120,15.7,2.3,70,33,22,96,15.4,45,0,18,11,0.36,0.73,1.09,17.8,3.67,3.01,4.1,0.73,0.12,0.26,3.27,13.11,12.07,9.79,0.09,0.26,3.13,0.71,1.02,0.7,0.01,0.0,0.26,0.46,0.97,0.04,2.47,0.17,1.0,1.17,17.22,4.08,2.5,3.67,0.68,0.07,0.17,2.67,15.17,9.5,0.0,0.5,3.13,0.5,20.0,4.0,3.0,1.0,6.0,0.0,18.37,2.1,0.0,1.0,46.21,47.5,39.55,44.07,52.71,3.32,0.24,3.34,0.19,50.25,42.07,40.17,54.79,3.5,0.26,2.86,0.13,54.86,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,fiala,k,88511-59208,W,k,Kevin Fiala,fiala,15.12835784,67.0,7500,LA@CGY,LA,CGY,,,,,,W/UTIL,fiala7500wk,6800
fixwolansky3000wt,fixwolansky3000wt,24.11,Trey Fix-Wolansky,3000,W,0,CLB,NYR-I.Shesterkin,6.1,7.8,4.4,0.98,2.0,3,0,1,0,-3.6,92,0,3,2.2,4.5,320,6.5,5,290,3.6,-0.1,5,0,1,53,3.2,9,0,0,11,0.0,0.0,0.0,10.24,0.0,1.25,1.75,0.71,0.0,1.0,2.25,8.25,10.0,5.5,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,13.32,0.0,1.0,2.0,0.5,0.0,1.0,2.0,9.0,14.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,1.0,2.0,0.0,13.32,0.0,0.0,0.0,49.14,44.57,46.3,52.25,44.96,2.66,0.19,2.73,0.19,47.42,50.83,58.5,40.58,2.67,0.31,2.58,0.1,41.14,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,fixwolansky,t,88511-97048,W,t,Trey Fix-Wolansky,fixwolansky,3.840000153,5.0,3000,CBJ@NYR,CBJ,NYR,,,,,,W/UTIL,fixwolansky3000wt,2500
