RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,leverage,buzz,sr,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
hopkins8600wrd,68.50,DeAndre Hopkins,8600,ARI,SEA,,,15.38,20.9,9.9,-0.36,1.8,16.6,15.74,11.6,-1.0,0.76,0.0,0.0,6.0,0.0,0.74,-2.6,61.0,26.0,23.5,-1.8,-2.5,49.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.18,0.12,0.0,0.0,0.0,19.5,3600,1.44,0.28,60.0,0.4,0.0,50.0,15.3,0.7,2600.0,1.49,0.25,18.0,0.09,0.04,22.0,WR,54,0.0,0.0,0.0,0.0,10.0,7.0,87.0,21.0,12.0,0.5,0.0,0.33299999999999996,0.0,0.304,0.33299999999999996,0.336,76.8,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hopkins,deandre hopkins,d,hopkins8600wrd
jones5500wrz,68.31,Zay Jones,5500,JAX,LV,,,8.5,11.6,5.4,-0.17,1.5,7.1,8.67,6.5,-4.0,0.67,0.0,0.0,1.0,0.0,0.58,-2.8,57.0,22.8,25.3,0.8,2.5,48.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.26,0.11,76.0,0.89,0.22,5.8,-200,0.83,0.09,75.0,0.0,0.25,40.0,6.8,-0.8,-500.0,1.04,0.12,81.0,0.22,0.13,22.0,WR,54,0.0,0.0,0.0,0.0,6.0,4.0,41.0,17.0,9.9,0.1,0.0,0.067,0.0,0.191,0.053,0.17600000000000002,30.8,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,zay jones,z,jones5500wrz
wilson5800wrg,68.15,Garrett Wilson,5800,NYJ,BUF,,,9.19,12.8,5.6,-0.16,1.6,7.9,9.35,13.9,-3.0,0.7,0.0,0.0,2.0,0.0,0.68,-4.7,42.0,17.8,28.3,-2.5,10.5,46.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.88,0.38,72.0,0.75,0.06,6.1,-200,1.16,0.16,50.0,0.25,0.5,40.0,9.4,1.4,-200.0,1.25,0.22,63.0,0.27,0.36,11.0,WR,54,0.0,0.0,0.0,0.0,7.0,4.0,53.0,24.0,12.6,0.3,0.0,0.222,0.0,0.212,0.222,0.218,32.4,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wilson,garrett wilson,g,wilson5800wrg
thielen6200wra,66.25,Adam Thielen,6200,MIN,@WAS,,,9.58,13.1,6.0,-0.68,1.5,7.1,10.26,8.2,3.0,0.87,0.0,0.0,2.0,0.0,0.75,1.9,54.0,23.3,20.3,1.0,-3.0,43.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.53,0.29,75.0,0.73,0.09,9.3,-100,1.27,0.15,100.0,0.33,0.0,30.0,8.9,-1.3,200.0,1.35,0.17,59.0,0.18,0.14,27.0,WR,54,0.0,0.0,0.0,0.0,6.0,4.0,46.0,17.0,10.3,0.5,0.0,0.375,0.0,0.191,0.261,0.17300000000000001,35.2,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thielen,adam thielen,a,thielen6200wra
higgins8000wrt,66.03,Tee Higgins,8000,CIN,CAR,,,13.73,18.9,8.6,-0.64,1.7,10.0,14.37,9.5,0.0,0.8,0.0,0.0,4.0,0.0,0.74,-2.9,49.0,24.8,17.8,-0.7,-7.0,42.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.18,71.0,0.45,0.0,10.6,800,1.85,0.25,50.0,0.25,0.25,40.0,13.6,1.5,2000.0,1.94,0.28,56.0,0.36,0.24,25.0,WR,54,0.0,0.0,0.0,0.0,7.0,4.0,77.0,27.0,15.7,0.4,0.0,0.25,0.0,0.196,0.226,0.261,59.6,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,higgins,tee higgins,t,higgins8000wrt
london5600wrd,65.87,Drake London,5600,ATL,LAC,,,8.29,11.6,5.0,-0.61,1.5,8.8,8.9,1.8,-13.0,0.48,0.0,0.0,2.0,0.0,0.74,-1.9,47.0,23.8,26.3,3.8,2.5,50.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.13,0.13,0.0,0.0,0.0,4.4,-600,1.03,0.1,75.0,0.0,0.25,40.0,9.1,0.0,-400.0,1.48,0.19,72.0,0.45,0.27,11.0,WR,54,0.0,0.0,0.0,0.0,6.0,3.0,43.0,19.0,11.5,0.3,0.0,0.5,0.0,0.285,0.2,0.242,32.4,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,london,drake london,d,london5600wrd
davis6600wrg,65.83,Gabe Davis,6600,BUF,@NYJ,,,10.45,14.8,6.1,-0.73,1.6,12.8,11.18,4.3,-12.0,0.5,0.0,0.0,4.0,0.0,0.95,-1.4,50.0,28.3,17.8,1.0,-10.5,46.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.41,0.35,72.0,0.75,0.06,16.7,600,2.63,0.3,66.0,0.66,0.33,30.0,13.1,2.3,600.0,2.43,0.26,48.0,0.31,0.1,29.0,WR,54,0.0,0.0,0.0,0.0,5.0,2.0,55.0,29.0,20.3,0.5,0.0,0.25,0.0,0.15,0.258,0.20600000000000002,43.3,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,gabe davis,g,davis6600wrg
moore5900wrr,65.75,Rondale Moore,5900,ARI,SEA,,,9.01,12.2,5.8,-0.57,1.5,8.3,9.58,10.9,-6.0,0.62,0.0,0.0,1.0,0.0,0.74,-2.6,47.0,26.0,23.5,-1.8,-2.5,49.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.24,0.06,0.0,0.0,0.0,8.9,700,1.12,0.13,100.0,0.4,0.0,50.0,5.9,-1.4,-100.0,0.88,0.13,34.0,0.13,0.21,23.0,WR,54,0.0,0.0,0.0,0.0,5.0,4.0,32.0,16.0,7.3,0.1,0.0,0.0,0.0,0.16,0.077,0.129,-1.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moore,rondale moore,r,moore5900wrr
metcalf7400wrd,64.62,DK Metcalf,7400,SEA,@ARI,,,12.38,17.1,7.6,-0.62,1.7,9.7,13.0,12.2,0.0,0.8,0.0,0.0,3.0,0.0,0.68,-3.2,48.0,23.5,26.0,2.2,2.5,49.5,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.33,0.11,0.0,0.0,0.0,9.0,300,1.33,0.22,50.0,0.0,0.5,40.0,90.0,-3.0,1400.0,1.13,0.19,47.0,0.14,0.42,21.0,WR,54,0.0,0.0,0.0,0.0,7.0,4.0,50.0,23.0,11.8,0.4,0.0,0.217,0.0,0.264,0.25,0.22399999999999998,43.4,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,metcalf,dk metcalf,d,metcalf7400wrd
boyd6900wrt,64.57,Tyler Boyd,6900,CIN,CAR,,,11.05,15.2,6.9,-0.81,1.6,8.4,11.86,6.9,3.0,0.87,0.0,0.0,1.0,0.0,0.75,-2.9,55.0,24.8,17.8,-0.7,-7.0,42.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.35,0.24,71.0,0.45,0.0,12.8,1000,2.13,0.24,100.0,0.25,0.0,40.0,9.5,-0.2,900.0,1.29,0.17,72.0,0.24,0.12,25.0,WR,54,0.0,0.0,0.0,0.0,5.0,3.0,57.0,30.0,14.9,0.4,0.0,0.5,0.0,0.147,0.226,0.19399999999999998,35.9,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boyd,tyler boyd,t,boyd6900wrt
jefferson9000wrj,64.01,Justin Jefferson,9000,MIN,@WAS,,,15.61,21.6,9.6,-1.04,1.7,7.0,16.65,22.0,25.0,0.99,0.0,0.0,7.0,0.0,0.91,1.9,60.0,23.3,20.3,1.0,-3.0,43.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.0,0.41,75.0,0.73,0.09,16.9,200,1.59,0.26,66.0,0.33,0.33,30.0,14.9,-1.1,3000.0,1.27,0.25,48.0,0.22,0.44,27.0,WR,54,0.0,0.0,0.0,0.0,10.0,6.0,106.0,33.0,15.4,0.5,0.0,0.179,0.0,0.311,0.29,0.424,70.9,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jefferson,justin jefferson,j,jefferson9000wrj
moore7000wrd,63.98,DJ Moore,7000,CAR,@CIN,,,11.4,15.7,7.1,-0.69,1.6,9.6,12.09,3.4,-3.0,0.7,0.0,0.0,2.0,0.0,0.63,-2.6,56.0,17.8,24.8,-0.7,7.0,42.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.18,0.0,71.0,0.45,0.0,12.9,1100,1.32,0.22,75.0,0.5,0.25,40.0,9.8,-0.7,1000.0,1.07,0.17,61.0,0.23,0.23,21.0,WR,54,0.0,0.0,0.0,0.0,8.0,4.0,55.0,22.0,12.3,0.2,0.0,0.25,0.0,0.276,0.28600000000000003,0.27899999999999997,37.4,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moore,dj moore,d,moore7000wrd
kupp9000wrc,63.72,Cooper Kupp,9000,LA,@TB,,,15.54,21.0,10.1,-1.11,1.7,9.6,16.65,22.8,7.0,0.92,0.0,0.0,8.0,0.0,0.93,-1.0,62.0,19.8,22.8,-1.0,3.0,42.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,1.0,0.53,81.0,0.69,0.16,18.2,-500,1.43,0.3,66.0,0.0,0.33,30.0,21.1,2.7,3000.0,1.61,0.34,78.0,0.3,0.08,23.0,WR,54,0.0,0.0,0.0,0.0,11.0,9.0,106.0,31.0,11.7,0.7,0.0,0.314,0.0,0.318,0.423,0.409,54.6,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kupp,cooper kupp,c,kupp9000wrc
waddle8200wrj,63.14,Jaylen Waddle,8200,MIA,@CHI,,,13.74,19.2,8.3,-1.09,1.7,9.0,14.83,17.0,9.0,0.94,0.0,0.0,6.0,0.0,0.72,-3.8,53.0,25.0,21.0,2.5,-4.0,46.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.59,0.18,59.0,0.56,0.0,13.8,500,2.04,0.26,75.0,0.25,0.25,40.0,14.9,2.2,2200.0,1.74,0.28,65.0,0.39,0.17,23.0,WR,54,0.0,0.0,0.0,0.0,8.0,6.0,83.0,31.0,13.6,0.5,0.0,0.462,0.0,0.245,0.348,0.311,50.6,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,waddle,jaylen waddle,j,waddle8200wrj
carter5500wrd,63.03,DeAndre Carter,5500,LAC,@ATL,,,7.62,10.9,4.3,-1.05,1.4,3.4,8.67,7.8,-2.0,0.73,0.0,0.0,1.0,0.0,0.63,1.6,41.0,26.3,23.8,-1.2,-2.5,50.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.06,0.0,0.0,0.0,3.4,400,0.74,0.06,33.0,0.0,0.66,30.0,4.3,-2.9,-500.0,1.12,0.11,32.0,0.12,0.4,25.0,WR,54,0.0,0.0,0.0,0.0,3.0,2.0,24.0,13.0,11.3,0.2,0.0,0.28600000000000003,0.0,0.09699999999999999,0.136,0.1,17.7,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carter,deandre carter,d,carter5500wrd
doubs6100wrr,62.95,Romeo Doubs,6100,GB,@DET,,,8.94,12.2,5.7,-1.1,1.5,9.4,10.04,2.3,-13.0,0.48,0.0,0.0,1.0,0.0,0.72,1.7,51.0,26.8,22.8,-0.2,-4.0,49.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.13,0.13,0.0,0.0,0.0,7.6,400,1.21,0.14,75.0,0.25,0.0,40.0,8.1,-0.3,100.0,1.3,0.16,83.0,0.25,0.08,12.0,WR,54,0.0,0.0,0.0,0.0,6.0,3.0,37.0,17.0,9.9,0.4,0.0,0.5,0.0,0.18100000000000002,0.231,0.158,17.6,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doubs,romeo doubs,r,doubs6100wrr
mclaurin7200wrt,61.74,Terry McLaurin,7200,WAS,MIN,,,11.31,15.9,6.7,-1.24,1.6,6.7,12.55,8.1,16.0,0.98,0.0,0.0,1.0,0.0,0.61,0.2,60.0,20.3,23.3,-2.0,3.0,43.5,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,75.0,0.73,0.09,10.6,700,1.46,0.17,100.0,0.4,0.0,50.0,8.5,-2.3,1200.0,1.29,0.14,53.0,0.14,0.32,28.0,WR,54,0.0,0.0,0.0,0.0,6.0,3.0,60.0,28.0,15.4,0.2,0.0,0.111,0.0,0.19699999999999998,0.13,0.27399999999999997,38.4,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mclaurin,terry mclaurin,t,mclaurin7200wrt
jones5300wrm,60.97,Marvin Jones Jr.,5300,JAX,LV,,,7.01,10.0,4.0,-1.2,1.3,1.4,8.21,7.3,3.0,0.87,0.0,0.0,0.0,0.0,0.65,-2.8,53.0,22.8,25.3,0.8,2.5,48.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.5,0.33,76.0,0.89,0.22,10.8,100,1.47,0.23,50.0,0.25,0.0,40.0,7.4,-1.0,-700.0,1.18,0.14,66.0,0.23,0.14,21.0,WR,54,0.0,0.0,0.0,0.0,6.0,3.0,42.0,17.0,11.6,0.1,0.0,0.125,0.0,0.188,0.154,0.19699999999999998,38.1,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,marvin jones jr.,m,jones5300wrm
mooney6100wrd,60.57,Darnell Mooney,6100,CHI,MIA,,,8.65,12.3,5.0,-1.39,1.4,4.1,10.04,14.0,5.0,0.9,0.0,0.0,2.0,0.0,0.58,-1.7,58.0,21.0,25.0,1.5,4.0,46.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.41,0.18,59.0,0.56,0.0,8.6,300,1.23,0.15,100.0,0.2,0.0,50.0,8.5,-0.9,100.0,1.06,0.15,68.0,0.31,0.31,22.0,WR,54,0.0,0.0,0.0,0.0,7.0,4.0,59.0,26.0,13.8,0.2,0.0,0.182,0.0,0.275,0.158,0.282,35.4,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mooney,darnell mooney,d,mooney6100wrd
evans7700wrm,60.12,Mike Evans,7700,TB,LA,,,11.94,16.6,7.3,-1.75,1.6,7.6,13.69,6.5,12.0,0.96,0.0,0.0,4.0,0.0,0.9,0.0,55.0,22.8,19.8,0.5,-3.0,42.5,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.47,0.35,81.0,0.69,0.16,12.2,200,1.28,0.19,80.0,0.0,0.2,50.0,14.2,0.4,1700.0,1.93,0.26,60.0,0.2,0.2,25.0,WR,54,0.0,0.0,0.0,0.0,7.0,4.0,71.0,28.0,14.4,0.6,0.0,0.5,0.0,0.172,0.36,0.24,54.1,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,evans,mike evans,m,evans7700wrm
meyers6800wrj,59.28,Jakobi Meyers,6800,NE,IND,,,10.17,14.1,6.3,-1.46,1.5,7.8,11.63,4.9,2.0,0.85,0.0,0.0,1.0,0.0,0.58,-2.7,52.0,22.3,17.8,1.8,-4.5,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.53,0.35,71.0,0.77,0.0,13.9,800,2.13,0.25,100.0,0.5,0.0,40.0,9.5,0.7,800.0,1.36,0.18,69.0,0.3,0.13,23.0,WR,54,0.0,0.0,0.0,0.0,6.0,4.0,57.0,21.0,11.7,0.3,0.0,0.214,0.0,0.247,0.23800000000000002,0.259,45.9,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meyers,jakobi meyers,j,meyers6800wrj
osborn5300wrk,59.13,K.J. Osborn,5300,MIN,@WAS,,,6.58,9.1,4.1,-1.63,1.2,1.2,8.21,0.0,2.0,0.85,0.0,0.0,0.0,0.0,0.65,1.9,48.0,23.3,20.3,1.0,-3.0,43.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.41,0.18,75.0,0.73,0.09,5.9,100,1.18,0.12,66.0,0.0,0.33,30.0,6.4,-2.0,-700.0,1.42,0.13,64.0,0.21,0.25,28.0,WR,54,0.0,0.0,0.0,0.0,4.0,2.0,30.0,17.0,12.1,0.4,0.0,0.364,0.0,0.133,0.226,0.122,26.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,osborn,k.j. osborn,k,osborn5300wrk
zaccheaus5200wro,58.93,Olamide Zaccheaus,5200,ATL,LAC,,,6.4,9.1,3.7,-1.58,1.2,1.3,7.98,2.9,1.0,0.82,0.0,0.0,1.0,0.0,0.24,-1.9,36.0,23.8,26.3,3.8,2.5,50.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.17,0.06,0.0,0.0,0.0,6.1,-100,1.73,0.14,75.0,0.25,0.25,40.0,6.1,-1.8,-800.0,1.85,0.17,71.0,0.09,0.19,21.0,WR,54,0.0,0.0,0.0,0.0,3.0,2.0,33.0,21.0,14.7,0.2,0.0,0.5,0.0,0.124,0.235,0.168,26.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zaccheaus,olamide zaccheaus,o,zaccheaus5200wro
pierce5500wra,58.32,Alec Pierce,5500,IND,@NE,,,6.82,9.9,3.8,-1.85,1.2,0.9,8.67,2.8,10.0,0.95,0.0,0.0,1.0,0.0,0.65,-2.3,43.0,17.8,22.3,-2.7,4.5,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.13,71.0,0.77,0.0,8.5,-400,1.37,0.18,100.0,0.33,0.0,30.0,8.1,0.6,-500.0,1.48,0.19,53.0,0.38,0.15,13.0,WR,54,0.0,0.0,0.0,0.0,5.0,3.0,53.0,27.0,15.5,0.1,0.0,0.0,0.0,0.13699999999999998,0.111,0.185,46.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pierce,alec pierce,a,pierce5500wra
kennedy4700wrt,58.28,Tom Kennedy,4700,DET,GB,,,5.41,7.8,3.0,-1.43,1.2,0.1,6.84,2.1,25.0,0.99,0.0,0.0,0.0,0.0,0.14,-2.8,21.0,22.8,26.8,0.8,4.0,49.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,2.4,-200,1.2,0.08,33.0,0.0,0.0,30.0,7.1,0.0,-1300.0,2.79,0.34,31.0,0.21,0.05,19.0,WR,54,0.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,10.7,0.0,0.0,0.0,0.0,0.049,0.0,0.040999999999999995,13.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kennedy,tom kennedy,t,kennedy4700wrt
hollins5700wrm,58.19,Mack Hollins,5700,LV,@JAX,,,7.13,10.2,4.0,-1.99,1.3,2.0,9.12,2.7,0.0,0.8,0.0,0.0,0.0,0.0,0.63,-0.6,36.0,25.3,22.8,0.3,-2.5,48.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.56,0.31,76.0,0.89,0.22,10.7,0,2.13,0.19,66.0,0.66,0.0,30.0,9.8,1.1,-300.0,2.18,0.27,57.0,0.36,0.0,19.0,WR,54,0.0,0.0,0.0,0.0,3.0,2.0,32.0,17.0,15.8,0.3,0.0,0.2,0.0,0.106,0.263,0.14,24.9,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hollins,mack hollins,m,hollins5700wrm
lazard6500wra,58.04,Allen Lazard,6500,GB,@DET,,,8.65,12.1,5.2,-2.3,1.3,9.2,10.95,16.7,-14.0,0.47,0.0,0.0,2.0,0.0,0.9,1.7,51.0,26.8,22.8,-0.2,-4.0,49.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.41,0.24,0.0,0.0,0.0,11.9,100,1.48,0.22,75.0,0.25,0.0,40.0,10.6,0.9,500.0,1.78,0.21,56.0,0.34,0.13,23.0,WR,54,0.0,0.0,0.0,0.0,5.0,3.0,47.0,21.0,13.1,0.7,0.0,0.444,0.0,0.163,0.345,0.188,33.3,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lazard,allen lazard,a,lazard6500wra
watkins5400wrs,57.58,Sammy Watkins,5400,GB,@DET,,,6.6,9.4,3.8,-1.84,1.2,0.3,8.44,1.4,20.0,0.98,0.0,0.0,1.0,0.0,0.09,1.7,31.0,26.8,22.8,-0.2,-4.0,49.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.0,0.0,0.0,0.0,2.7,400,1.08,0.07,25.0,0.0,0.25,40.0,4.8,-1.5,-600.0,1.99,0.16,21.0,0.13,0.21,23.0,WR,54,0.0,0.0,0.0,0.0,2.0,1.0,21.0,12.0,14.0,0.1,0.0,0.33299999999999996,0.0,0.071,0.083,0.094,18.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,watkins,sammy watkins,s,watkins5400wrs
jones5300wrj,57.38,Julio Jones,5300,TB,LA,,,5.94,8.7,3.1,-2.27,1.1,2.6,8.21,3.8,-10.0,0.54,0.0,0.0,2.0,0.0,0.92,0.0,33.0,22.8,19.8,0.5,-3.0,42.5,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.24,0.12,81.0,0.69,0.16,9.1,-400,1.82,0.23,40.0,0.0,0.0,50.0,6.8,-0.8,-700.0,1.54,0.2,30.0,0.08,0.13,23.0,WR,54,0.0,0.0,0.0,0.0,4.0,2.0,28.0,15.0,11.5,0.3,0.0,0.28600000000000003,0.0,0.11800000000000001,0.182,0.121,21.5,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,julio jones,j,jones5300wrj
