RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,buzz,sr,leverage,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
landry6300wrj,64.8,Jarvis Landry,6300,CLE,@BAL,,,8.93,12.7,0.03,0.64,1.4,3,8.29,8.6,-22,0.6,1,0.41,2,0,0.94,0.2,61,20,27,0,7,47,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0.73,0.4,76,0.76,0.03,0,0,0,0,0,0,0,0,12,2.4,0,1.37,0.2,94,0.35,0.05,17,WR,120,0,0,0,0,8,5,73,29,14,0.4,8.5,0.227,0,0.273,0.286,0.311,0,0,0,0,0,0,0,0,0,0,landry,jarvis landry,j,landry6300wrj,47691-31394:Jarvis Landry,47691-31394,WR,j,Jarvis Landry,landry,12.24374962,16,6300,CLE@BAL,CLE,BAL,,,,ryland,ryland,jarvis,landry6300wrj
lazard5500wra,73.08,Allen Lazard,5500,GB,@MIN,,,8.01,14.11,0.39,1.54,1.5,0.5,6.47,16.2,0,1,1,0.84,1,0,0.63,-1.1,36,21.5,22.5,0,1,44,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.23,0,0,0,0,0,0,0,0,0,0,0,0,6.2,-0.2,0,1.51,0.17,57,0.21,0.31,19,WR,120,0,0,0,0,4,2,36,17,13.6,0.2,8.4,0,0,0.114,0.136,0.142,0,0,0,0,0,0,0,0,0,0,lazard,allen lazard,a,lazard5500wra,47691-56809:Allen Lazard,47691-56809,WR,a,Allen Lazard,lazard,7.754545732,11,5500,GB@MIN,GB,MIN,,,,ryland,ryland,allen,lazard5500wra
lockett6800wrt,78.85,Tyler Lockett,6800,SEA,@ATL,,,11.52,19.03,0.95,2.09,1.7,14.5,9.43,13.2,-7,3.9,1,0.65,6,0,0.95,-2.8,64,24.3,25.3,-0.7,1,49.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0.53,0.2,0,0,0,0,0,0,0,0,0,0,0,11.2,0.7,0,1.49,0.17,57,0.38,0.42,21,WR,120,0,0,0,0,7,5,67,23,12.5,0.5,9.8,0.28,0,0.227,0.241,0.259,0,0,0,0,0,0,0,0,0,0,lockett,tyler lockett,t,lockett6800wrt,47691-27050:Tyler Lockett,47691-27050,WR,t,Tyler Lockett,lockett,12.13749981,16,6800,SEA@ATL,SEA,ATL,,,,ryland,ryland,tyler,lockett6800wrt
mclaurin6500wrt,79.74,Terry McLaurin,6500,WAS,PHI,,,11.22,18.26,0.91,2.47,1.7,14.5,8.75,8.6,-14,5.7,0.88,0.53,4,0,0.56,0.8,55,18,23.5,-1.3,5.5,41.5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.53,0.27,78,0.73,0.04,0,0,0,0,0,0,0,0,10,2.7,0,1.51,0.18,77,0.44,0.22,18,WR,120,0,0,0,0,6,4,61,26,15,0.5,9.6,0.214,0,0.239,0.429,0.321,0,0,0,0,0,0,0,0,0,0,mclaurin,terry mclaurin,t,mclaurin6500wrt,47691-56250:Terry McLaurin,47691-56250,WR,t,Terry McLaurin,mclaurin,11.63571385,14,6500,PHI@WAS,WAS,PHI,,,,ryland,ryland,terry,mclaurin6500wrt
metcalf6400wrd,84.64,DK Metcalf,6400,SEA,@ATL,,,11.76,18.9,1.62,3.24,1.8,14.5,8.52,17.5,-8,5.5,1,0.63,3,0,0.63,-2.8,59,24.3,25.3,-0.7,1,49.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.33,0.2,0,0,0,0,0,0,0,0,0,0,0,11.3,2.3,0,1.76,0.19,80,0.33,0.19,21,WR,120,0,0,0,0,6,3,54,26,15,0.5,8.3,0.222,0,0.198,0.241,0.207,0,0,0,0,0,0,0,0,0,0,metcalf,dk metcalf,d,metcalf6400wrd,47691-73048:DK Metcalf,47691-73048,WR,d,DK Metcalf,metcalf,9.881250381,16,6400,SEA@ATL,SEA,ATL,,,,ryland,ryland,dk,metcalf6400wrd
meyers4700wrj,49.61,Jakobi Meyers,4700,NE,MIA,,,3.46,6.96,0,-1.18,0.7,0.5,4.64,0,-40,0,0,0.19,0,0,0.48,2.7,29,24.5,17,-0.5,-7.5,41.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.2,0.2,75,0.55,0.01,0,0,0,0,0,0,0,0,3.4,-1.3,0,1.18,0.12,50,0.16,0.44,18,WR,120,0,0,0,0,2,1,24,13,13.5,0,5.7,0,0,0.077,0,0.096,0,0,0,0,0,0,0,0,0,0,meyers,jakobi meyers,j,meyers4700wrj,47691-63634:Jakobi Meyers,47691-63634,WR,j,Jakobi Meyers,meyers,4.445454684,11,4700,MIA@NE,NE,MIA,,,,ryland,ryland,jakobi,meyers4700wrj
miller4500wrs,56.88,Scott Miller,4500,TB,@NO,,,4.02,9.27,0.07,-0.17,0.9,0.5,4.19,10.4,-21,1.2,1,0.42,1,0,0.92,-0.2,18,22,26.5,-0.8,4.5,48.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.08,0,0,0,0,0,0,0,0,0,0,0,0,2.8,-0.1,0,1.01,0.16,33,0.13,0.46,15,WR,120,0,0,0,0,2,1,20,13,15.4,0.1,5.3,0,0,0.065,0.042,0.058,0,0,0,0,0,0,0,0,0,0,miller,scott miller,s,miller4500wrs,47691-61273:Scotty Miller,47691-61273,WR,s,Scotty Miller,miller,3.788888719,9,4500,TB@NO,TB,NO,,,,ryland,ryland,scotty,miller4500wrs
miller5400wra,72.65,Anthony Miller,5400,CHI,@DET,,,7.73,13.43,0.08,1.49,1.4,3,6.24,15.6,-16,3.5,1,0.5,1,0,0.94,2.6,45,20,22.5,-1.3,2.5,42.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.33,0.13,0,0,0,0,0,0,0,0,0,0,0,7.4,0.8,-100,1.31,0.17,55,0.33,0.38,18,WR,120,0,0,0,0,5,3,43,17,12.6,0.1,6.6,0.182,0,0.159,0.1,0.192,0,0,0,0,0,0,0,0,0,0,miller,anthony miller,a,miller5400wra,47691-41936:Anthony Miller,47691-41936,WR,a,Anthony Miller,miller,6.34375,16,5400,CHI@DET,CHI,DET,,,,ryland,ryland,anthony,miller5400wra
moore4700wrd,65.42,David Moore,4700,SEA,@ATL,,,5.47,13.18,0.02,0.83,1.2,0.5,4.64,5.5,-27,0,0,0.34,0,0,0.51,-2.8,22,24.3,25.3,-0.7,1,49.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.2,0.07,0,0,0,0,0,0,0,0,0,0,0,3.8,-1.1,-200,1.45,0.17,78,0.21,0.21,19,WR,120,0,0,0,0,2,1,21,18,17.7,0.1,8.1,0.125,0,0.077,0.077,0.083,0,0,0,0,0,0,0,0,0,0,moore,david moore,d,moore4700wrd,47691-79987:David Moore,47691-79987,WR,d,David Moore,moore,3.649999891,14,4700,SEA@ATL,SEA,ATL,,,,ryland,ryland,david,moore4700wrd
moore7100wrd,73.56,DJ Moore,7100,CAR,LV,,,11.53,21.24,2.03,1.41,1.6,6.5,10.12,7.4,15,0,0,0.98,4,0,0.92,1.1,60,22.5,25.5,-0.3,3,48,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.61,0.02,0,0,0,0,0,0,0,0,11.8,3.7,0,1.31,0.2,85,0.64,0.14,14,WR,120,0,0,0,0,8,5,77,29,14.2,0.3,9.9,0,0,0.239,0.235,0.31,0,0,0,0,0,0,0,0,0,0,moore,dj moore,d,moore7100wrd,47691-63043:DJ Moore,47691-63043,WR,d,DJ Moore,moore,12.46666667,15,7100,LV@CAR,CAR,LV,,,,ryland,ryland,dj,moore7100wrd
parker6700wrd,58.3,DeVante Parker,6700,MIA,@NE,,,9.26,16.16,1.48,0.06,1.4,0.5,9.2,6.7,14,2,0.33,0.98,3,0,0.61,-2.1,58,17,24.5,-1,7.5,41.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.2,0.07,75,0.55,0.01,0,0,0,0,0,0,0,0,13.1,5.3,0,1.63,0.23,87,0.62,0.12,16,WR,120,0,0,0,0,8,4,75,26,16.3,0.6,9.7,0.375,0,0.211,0.429,0.287,0,0,0,0,0,0,0,0,0,0,parker,devante parker,d,parker6700wrd,47691-33260:DeVante Parker,47691-33260,WR,d,DeVante Parker,parker,13.13749981,16,6700,MIA@NE,MIA,NE,,,,ryland,ryland,devante,parker6700wrd
pascal5400wrz,54.95,Zach Pascal,5400,IND,@JAX,,,5.91,12.92,0.04,-0.33,1.1,0.5,6.24,2.8,-7,0,0,0.65,0,0,0.48,0,52,25.5,18.5,-1,-7,44,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.13,81,0.86,0.26,0,0,0,0,0,0,0,0,6.9,-0.9,200,1.16,0.13,44,0.27,0.55,18,WR,120,0,0,0,0,4,2,40,18,14.8,0.3,6.7,0.417,0,0.156,0.25,0.194,0,0,0,0,0,0,0,0,0,0,pascal,zach pascal,z,pascal5400wrz,47691-53390:Zach Pascal,47691-53390,WR,z,Zach Pascal,pascal,8.200000218,14,5400,IND@JAC,IND,JAC,,,,ryland,ryland,zach,pascal5400wrz
patterson5000wrc,42.42,C. Patterson,5000,CHI,@DET,,,3.02,4.58,0,-2.31,0.6,0.5,5.33,3.6,-52,0.2,0,0.08,0,0,0.11,2.6,12,20,22.5,-1.3,2.5,42.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.13,0,0,0,0,0,0,0,0,0,0,0,2.1,-2.5,0,1.04,0.17,52,0.05,0.41,17,WR,120,0,0,0,0,0,0,5,4,80,0,4.1,0,0,0.027,0,0.023,0,0,0,0,0,0,0,0,0,0,patterson,c. patterson,c,patterson5000wrc,47691-30733:Cordarrelle Patterson,47691-30733,WR,c,Cordarrelle Patterson,patterson,2.006666692,15,5000,CHI@DET,CHI,DET,Q,Knee,,ryland,ryland,cordarrelle,patterson5000wrc
perriman5800wrb,59.49,Breshad Perriman,5800,NYJ,@BUF,,,7.44,13.78,0.1,0.29,1.3,0.5,7.15,3.2,6,0.2,0,0.93,2,0,0.56,-1.4,48,16.5,23,-0.5,6.5,39.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,71,0.89,0.33,0,0,0,0,0,0,0,0,8.8,2.7,100,1.67,0.18,66,0.4,0.33,15,WR,120,0,0,0,0,5,2,52,21,18.7,0.5,11.1,1,0,0.13,0.214,0.154,0,0,0,0,0,0,0,0,0,0,perriman,breshad perriman,b,perriman5800wrb,47691-34295:Breshad Perriman,47691-34295,WR,b,Breshad Perriman,perriman,8.57857132,14,5800,NYJ@BUF,NYJ,BUF,,,,ryland,ryland,breshad,perriman5800wrb
pettis5000wrd,57.71,Dante Pettis,5000,SF,ARI,,,5.42,12.22,0.05,0.09,1.1,0.5,5.33,0,-38,0,0,0.21,0,0,0.44,-0.8,31,28,21.5,0.7,-6.5,49.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.13,0.13,72,0.58,0,0,0,0,0,0,0,0,0,20,-1.4,0,0.61,0.07,27,0.11,0.72,18,WR,120,0,0,0,0,2,1,10,7,10.2,0.2,3.8,0.333,0,0.076,0.105,0.04,0,0,0,0,0,0,0,0,0,0,pettis,dante pettis,d,pettis5000wrd,47691-56698:Dante Pettis,47691-56698,WR,d,Dante Pettis,pettis,3.226666768,9,5000,ARI@SF,SF,ARI,,,,ryland,ryland,dante,pettis5000wrd
pittman5200wrm,53.87,Michael Pittman,5200,IND,@JAX,,,5.29,10.39,0,-0.49,1,0.5,5.78,2,-20,0,0,0.43,0,0,0.59,0,0,25.5,18.5,-1,-7,44,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0.86,0.26,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pittman,michael pittman,m,pittman5200wrm,47691-69213:Michael Pittman Jr.,47691-69213,WR,m,Michael Pittman Jr.,pittman,,,5200,IND@JAC,IND,JAC,,,,ryland,ryland,michael,pittman5200wrm
reagor5200wrj,58.3,Jalen Reagor,5200,PHI,@WAS,,,5.69,12.28,0.03,-0.09,1.1,0.5,5.78,6,-14,0.4,0,0.53,2,0,0.56,2.2,0,23.5,18,-1.8,-5.5,41.5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.73,0.04,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reagor,jalen reagor,j,reagor5200wrj,47691-94625:Jalen Reagor,47691-94625,WR,j,Jalen Reagor,reagor,,,5200,PHI@WAS,PHI,WAS,,,,ryland,ryland,jalen,reagor5200wrj
reed4500wrj,49.13,Joe Reed,4500,LAC,@CIN,,,2.96,6.46,0,-1.23,0.7,0.5,4.19,0,-41,0,0,0.18,0,0,0.63,1.1,0,22,19.5,-1.5,-2.5,41.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.56,0.01,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reed,joe reed,j,reed4500wrj,47691-71821:Joe Reed,47691-71821,WR,j,Joe Reed,reed,,,4500,LAC@CIN,LAC,CIN,,,,ryland,ryland,joe,reed4500wrj
renfrow5200wrh,63.72,Hunter Renfrow,5200,LV,@CAR,,,6.42,13.81,0.04,0.64,1.2,0.5,5.78,3.1,-1,1,1,0.81,0,0,0.61,-2.1,35,25.5,22.5,1.2,-3,48,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.4,0.2,82,0.61,0.02,0,0,0,0,0,0,0,0,7.1,1.8,0,1.24,0.2,81,0.25,0.18,16,WR,120,0,0,0,0,5,3,49,23,12.6,0.3,8.5,0.182,0,0.18,0.235,0.191,0,0,0,0,0,0,0,0,0,0,renfrow,hunter renfrow,h,renfrow5200wrh,47691-57986:Hunter Renfrow,47691-57986,WR,h,Hunter Renfrow,renfrow,8.384615385,13,5200,LV@CAR,LV,CAR,,,,ryland,ryland,hunter,renfrow5200wrh
ridley6600wrc,83.09,Calvin Ridley,6600,ATL,SEA,,,11.57,18.36,1.19,2.59,1.8,14.5,8.98,29.4,-13,3.1,1,0.55,6,0,0.92,1.2,55,25.3,24.3,1.3,-1,49.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.25,0,0,0,0,0,0,0,0,0,0,0,0,12.6,3.6,0,1.7,0.23,75,0.56,0.06,16,WR,120,0,0,0,0,7,4,66,22,13.6,0.5,90,0.429,0,0.181,0.261,0.209,0,0,0,0,0,0,0,0,0,0,ridley,calvin ridley,c,ridley6600wrc,47691-64555:Calvin Ridley,47691-64555,WR,c,Calvin Ridley,ridley,12.73076923,13,6600,SEA@ATL,ATL,SEA,,,,ryland,ryland,calvin,ridley6600wrc
robinson7200wra,75.35,Allen Robinson,7200,CHI,@DET,,,11.97,20.72,1.06,1.62,1.7,10.5,10.35,9.8,5,3.1,1,0.92,3,0,0.61,2.6,63,20,22.5,-1.3,2.5,42.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0.73,0.2,0,0,0,0,0,0,0,0,0,0,0,13.3,2.1,0,1.4,0.21,61,0.38,0.38,18,WR,120,0,0,0,0,9,6,69,23,11.5,0.5,7.3,0.316,0,0.267,0.35,0.305,0,0,0,0,0,0,0,0,0,0,robinson,allen robinson,a,robinson7200wra,47691-28643:Allen Robinson II,47691-28643,WR,a,Allen Robinson II,robinson,12.86874962,16,7200,CHI@DET,CHI,DET,,,,ryland,ryland,allen,robinson7200wra
ross5200wrj,51.46,John Ross,5200,CIN,LAC,,,5.08,13.44,0.16,-0.7,1,0.5,5.78,2.7,-3,0,0,0.75,0,0,0.54,-1.4,49,19.5,22,-1,2.5,41.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.14,0,82,0.56,0.01,0,0,0,0,0,0,0,0,6.7,-1,100,0.99,0.14,72,0.18,0.09,11,WR,120,0,0,0,0,6,3,49,28,16.6,0.1,80,0,0,0.172,0.111,0.198,0,0,0,0,0,0,0,0,0,0,ross,john ross,j,ross5200wrj,47691-41475:John Ross III,47691-41475,WR,j,John Ross III,ross,10.125,8,5200,LAC@CIN,CIN,LAC,,,,ryland,ryland,john,ross5200wrj
ruggs5100wrh,81.52,Henry Ruggs,5100,LV,@CAR,,,8.32,15.94,0.45,2.76,1.6,14.5,5.56,8.1,-22,4.3,1,0.41,3,0,0.98,-2.1,0,25.5,22.5,1.2,-3,48,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.61,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ruggs,henry ruggs,h,ruggs5100wrh,47691-90537:Henry Ruggs III,47691-90537,WR,h,Henry Ruggs III,ruggs,,,5100,LV@CAR,LV,CAR,,,,ryland,ryland,henry,ruggs5100wrh
samuel5500wrc,71.85,Curtis Samuel,5500,CAR,LV,,,7.88,13.38,0.04,1.41,1.4,3,6.47,6.8,-14,1.4,1,0.53,1,0,0.56,1.1,59,22.5,25.5,-0.3,3,48,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0.86,0.64,82,0.61,0.02,0,0,0,0,0,0,0,0,9.2,1.5,100,1.2,0.16,78,0.35,0.21,14,WR,120,0,0,0,0,6,3,36,16,11,0.4,5.6,0.375,0,0.173,0.353,0.141,0,0,0,0,0,0,0,0,0,0,samuel,curtis samuel,c,samuel5500wrc,47691-52613:Curtis Samuel,47691-52613,WR,c,Curtis Samuel,samuel,9.043749809,16,5500,LV@CAR,CAR,LV,,,,ryland,ryland,curtis,samuel5500wrc
sanders5600wre,69.18,Emmanuel Sanders,5600,NO,TB,,,7.75,15.73,0.22,1.05,1.4,3,6.7,9,-3,1.4,0.86,0.75,1,0,0.98,-1,50,26.5,22,-0.3,-4.5,48.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.44,0.25,0,0,0,0,0,0,0,0,0,0,0,8.2,0.2,200,1.24,0.16,59,0.27,0.4,22,WR,120,0,0,0,0,5,3,48,20,12.8,0.3,80,0.273,0,0.182,0.154,0.192,0,0,0,0,0,0,0,0,0,0,sanders,emmanuel sanders,e,sanders5600wre,47691-11505:Emmanuel Sanders,47691-11505,WR,e,Emmanuel Sanders,sanders,9.252941356,17,5600,TB@NO,NO,TB,,,,ryland,ryland,emmanuel,sanders5600wre
sharpe4800wrt,40.24,Tajae Sharpe,4800,MIN,GB,,,2.05,5.42,0,-2.82,0.4,0.5,4.87,0,-46,0,0,0.13,1,0,0.54,-0.3,29,22.5,21.5,-2.5,-1,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.2,0.07,0,0,0,0,0,0,0,0,0,0,0,3.9,-1.1,0,1.66,0.14,55,0.22,0.44,18,WR,120,0,0,0,0,2,1,23,14,13.2,0.3,90,0.75,0,0.084,0.167,0.09,0,0,0,0,0,0,0,0,0,0,sharpe,tajae sharpe,t,sharpe4800wrt,47691-47523:Tajae Sharpe,47691-47523,WR,t,Tajae Sharpe,sharpe,5.338461656,13,4800,GB@MIN,MIN,GB,,,,ryland,ryland,tajae,sharpe4800wrt
shenault4600wrl,74.37,Laviska Shenault,4600,JAX,IND,,,6.14,11.68,0.01,1.72,1.3,3,4.42,12.2,-30,0.4,1,0.3,1,0,0.96,1.4,0,18.5,25.5,-1,7,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0.86,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shenault,laviska shenault,l,shenault4600wrl,47691-87859:Laviska Shenault Jr.,47691-87859,WR,l,Laviska Shenault Jr.,shenault,,,4600,IND@JAC,JAC,IND,,,,ryland,ryland,laviska,shenault4600wrl
sims5100wrs,76.65,Steven Sims,5100,WAS,PHI,,,7.53,13,0.15,1.97,1.5,0.5,5.56,6.5,-9,1.2,1,0.62,2,0,0.94,0.8,23,18,23.5,-1.3,5.5,41.5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.47,0.13,78,0.73,0.04,0,0,0,0,0,0,0,0,6.2,0.5,0,1.03,0.27,80,0.26,0.2,15,WR,120,0,0,0,0,4,2,23,14,9.1,0.3,4.9,0.444,0,0.15,0.267,0.123,0,0,0,0,0,0,0,0,0,0,sims,steven sims,s,sims5100wrs,47691-62994:Steven Sims Jr.,47691-62994,WR,s,Steven Sims Jr.,sims,5.78125,16,5100,PHI@WAS,WAS,PHI,,,,ryland,ryland,steven,sims5100wrs
smith4700wrt,63.74,Tre'Quan Smith,4700,NO,TB,,,5.31,10.4,0,0.67,1.1,0.5,4.64,0.9,-19,0,0,0.45,0,0,0.61,-1,42,26.5,22,-0.3,-4.5,48.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,3.6,-0.2,-200,1.57,0.09,52,0.23,0.47,17,WR,120,0,0,0,0,2,1,20,14,13,0.4,80,1,0,0.066,0.154,0.074,0,0,0,0,0,0,0,0,0,0,smith,tre'quan smith,t,smith4700wrt,47691-57342:Tre'Quan Smith,47691-57342,WR,t,Tre'Quan Smith,smith,6.240000153,10,4700,TB@NO,NO,TB,,,,ryland,ryland,tre'quan,smith4700wrt
snead5100wrw,49.14,Willie Snead,5100,BAL,CLE,,,4.39,8.34,0,-1.17,0.9,0.5,5.56,14.4,-28,0,0,0.32,0,0,0.51,-2.7,42,27,20,-1.5,-7,47,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.2,0.07,76,0.76,0.03,0,0,0,0,0,0,0,0,4.7,-0.6,0,1.55,0.11,70,0.23,0.29,17,WR,120,0,0,0,0,2,1,19,12,10.3,0.3,7.2,0.5,0,0.108,0.129,0.1,0,0,0,0,0,0,0,0,0,0,snead,willie snead,w,snead5100wrw,47691-44449:Willie Snead IV,47691-44449,WR,w,Willie Snead IV,snead,4.974999905,16,5100,CLE@BAL,BAL,CLE,,,,ryland,ryland,willie,snead5100wrw
tate4500wra,49.57,Auden Tate,4500,CIN,LAC,,,3.23,6.42,0,-0.96,0.7,0.5,4.19,0,-34,0,0,0.26,0,0,0.61,-1.4,55,19.5,22,-1,2.5,41.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.58,0.33,82,0.56,0.01,0,0,0,0,0,0,0,0,6.8,0.3,0,1.02,0.12,62,0.18,0.18,16,WR,120,0,0,0,0,6,3,47,20,14.4,0.1,6.7,0.071,0,0.185,0.1,0.2,0,0,0,0,0,0,0,0,0,0,tate,auden tate,a,tate4500wra,47691-64339:Auden Tate,47691-64339,WR,a,Auden Tate,tate,6.791666667,12,4500,LAC@CIN,CIN,LAC,,,,ryland,ryland,auden,tate4500wra
taylor4600wrt,61.55,Trent Taylor,4600,SF,ARI,,,5.01,8.87,0,0.59,1.1,0.5,4.42,1.7,-33,0,0,0.27,0,0,0.59,-0.8,0,28,21.5,0.7,-6.5,49.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0.58,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0.05,17,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,taylor,trent taylor,t,taylor4600wrt,47691-43416:Trent Taylor,47691-43416,WR,t,Trent Taylor,taylor,,,4600,ARI@SF,SF,ARI,,,,ryland,ryland,trent,taylor4600wrt
thielen6800wra,80.58,Adam Thielen,6800,MIN,GB,,,11.85,18.98,0.48,2.42,1.7,18.5,9.43,28,-10,2.2,0.89,0.6,4,0,0.97,-0.3,44,22.5,21.5,-2.5,-1,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.27,0.13,0,0,0,0,0,0,0,0,0,0,0,5.6,-0.4,0,1.03,0.13,28,0.14,0.71,21,WR,120,0,0,0,0,5,3,41,19,13.9,0.6,7.4,0.5,0,0.174,0.294,0.173,0,0,0,0,0,0,0,0,0,0,thielen,adam thielen,a,thielen6800wra,47691-39716:Adam Thielen,47691-39716,WR,a,Adam Thielen,thielen,9.940000153,10,6800,GB@MIN,MIN,GB,,,,ryland,ryland,adam,thielen6800wra
thomas8800wrm,76.88,Michael Thomas,8800,NO,TB,,,15.71,24.8,1.76,1.72,1.8,23,13.99,3.2,0,4.1,1,0.84,6,0,0.99,-1,60,26.5,22,-0.3,-4.5,48.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0.6,0.33,0,0,0,0,0,0,0,0,0,0,0,18.3,4.1,0,1.58,0.3,77,0.38,0.22,18,WR,120,0,0,0,0,11,9,106,26,11.5,0.6,9.2,0.308,0,0.33,0.265,0.393,0,0,0,0,0,0,0,0,0,0,thomas,michael thomas,m,thomas8800wrm,47691-28573:Michael Thomas,47691-28573,WR,m,Michael Thomas,thomas,18.75625038,16,8800,TB@NO,NO,TB,,,,ryland,ryland,michael,thomas8800wrm
