,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
kyrou8200wj,69.9,Jordan Kyrou,8200,W,0,STL,CGY-J.Markstrom,16.22,20.3,12.1,0.96,2,1,1,10,0,-0.7,77,0,2,2.7,3.5,143,6,49,122,14.5,2.1,60,35,32,96,23.7,61,53,23,13,0.43,0.53,0.96,17.21,3.35,2.86,3.48,0.82,0.15,0.37,3.23,11.82,14.03,9,0.12,0.15,2.32,0.45,0.54,0.83,0,0.01,0.31,0.37,0.28,0,2.79,0.83,0.75,1.58,18.46,5.14,3.75,4.45,0.84,0.22,0.42,4.17,11.5,12.8,0.25,0.25,3.34,0.64,10.29,3.57,2.86,0.71,3.29,0.57,18.42,3.2,0.14,0.29,39.65,40.11,39.62,47.85,52.1,2.94,0.27,3.3,0.18,37.54,39.55,47.08,54.55,2.92,0.34,2.6,0.27,53.8,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,kyrou,j,kyrou8200wj,85900-73940,W,j,Jordan Kyrou,kyrou,16.96923046,39,8200,CGY@STL,STL,CGY,,,,,,W/UTIL,kyrou8200wj
lafferty3600cs,34.16,Sam Lafferty,3600,C,0,CHI,COL-AGeorgiev,7.71,9.8,5.6,1.7,2.1,4,2,1,0,-4.3,77,0,4,2.2,4,262,6,4,255,5.9,-0.5,50,20,33,84,6,69,38,30,13,0.11,0.18,0.29,14.48,1.2,1.43,1.79,0.8,0.07,0.45,1.88,9.06,12.04,6.61,0,0,0.13,0,0.01,0,0.03,0.01,0.08,0.17,0.5,0,1.27,0.08,0.31,0.38,15.01,1.52,1.15,1.58,0.73,0.07,0.46,1.62,11.58,13,0,0,0.46,0,9,2,1.33,0.67,1.67,0,14.57,0.92,0,0,40.64,39.7,44.27,50.05,50.5,2.96,0.21,2.94,0.21,40.75,38.92,47.75,52.67,3,0.15,2.82,0.35,44.67,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,lafferty,s,lafferty3600cs,85900-82796,C,s,Sam Lafferty,lafferty,6.145454638,33,3600,COL@CHI,CHI,COL,,,,,,C/UTIL,lafferty3600cs
lafreniere4200wa,59.53,Alexis Lafreniere,4200,W,0,NYR,DAL-J.Oettinger,9.46,12,7,2,2.3,1,1,4,0,-1.5,22,0,2,2.9,2.7,-122,5.5,50,-118,7.4,-0.3,54,23,41,103,5.7,41,16,50,12,0.17,0.28,0.46,14.55,1.9,1.58,2.19,0.72,0.11,0.36,1.94,11.84,11.37,8.64,0,0.05,1,0.1,0.18,0.56,0,0,0.17,0.23,0.44,0,2.13,0,0.42,0.42,13.94,1.81,0.92,1.36,0.67,0,0.25,1.17,9.64,11.55,0,0.08,1,0.18,9.2,1.8,1.4,0.4,2,0.2,14.22,1.26,0,0,48.75,44.63,47.36,45.96,45.58,2.82,0.26,2.92,0.19,44.77,51.69,45.54,47.46,3.15,0.24,2.58,0.26,46.83,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,lafreniere,a,lafreniere4200wa,85900-142015,W,a,Alexis Lafreniere,lafreniere,7.251219214,41,4200,DAL@NYR,NYR,DAL,,,,,,W/UTIL,lafreniere4200wa
laine7200wp,58.21,Patrik Laine,7200,W,0,CLB,CAR-A.Raanta,13.23,16.6,9.9,-0.08,1.8,1,1,12,0,-4.6,85,0,2,2.4,4.3,262,6.5,9,265,14.9,1.2,56,30,19,88,9.6,46,15,38,13,0.47,0.47,0.94,19.07,2.96,3.24,4.52,0.72,0.14,0.29,3.53,13.94,15.3,10.5,0.09,0.11,3.42,0.86,1.36,0.63,0,0,0.38,0.36,0.39,0.03,2.61,0.09,0.36,0.45,18.64,1.45,2.91,4.82,0.6,0.03,0.55,3.45,13.6,13.1,0.09,0.09,3.08,0.55,12,3.6,3,0.6,5,1.2,17.3,2.78,0,0,39.39,43.51,38.01,50.36,51.49,2.65,0.19,3.35,0.19,43.77,34.38,50.46,51.62,2.33,0.21,4,0.21,54.17,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,laine,p,laine7200wp,85900-70900,W,p,Patrik Laine,laine,13.68,25,7200,CAR@CBJ,CBJ,CAR,,,,,,W/UTIL,laine7200wp
larkin7400cd,74.07,Dylan Larkin,7400,C,0,DET,TOR-ISamsonov,14.64,18.4,10.9,0.83,2,1,1,2,0,-8.9,45,0,2,3,3.6,125,6.5,28,146,14.8,-0.6,65,25,21,84,11.8,41,16,50,12,0.38,0.56,0.94,20.34,2.77,3.13,4.18,0.75,0.12,0.42,3.55,13.23,13.6,10.23,0.12,0.14,3.39,0.73,1.05,0.69,0.01,0.01,0.25,0.4,0.44,0.01,2.4,0.36,0.36,0.73,18.83,2.33,2.55,3.91,0.65,0.14,0.18,2.73,11.5,9.2,0.18,0.09,3.48,0.64,11.86,2.43,2.43,0,4,0.86,19.23,2.85,0.29,0.14,40.63,40.14,42.13,46.46,47.36,3.21,0.19,3.08,0.21,38.75,38.36,43.83,45.09,3.58,0.16,2.64,0.28,43.29,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,larkin,d,larkin7400cd,85900-62788,C,d,Dylan Larkin,larkin,14.86315757,38,7400,TOR@DET,DET,TOR,,,,,,C/UTIL,larkin7400cd
larsson5700da,47.6,Adam Larsson,5700,D,0,SEA,BOS-L.Ullmark,7.73,9.8,5.7,-3.51,1.4,1,0,0,0,-4.3,28,0,2,2.4,3.7,195,6,18,168,9,0.7,79,27,20,87,12,84,30,15,13,0.11,0.26,0.38,23.13,0.99,1.61,2.31,0.7,0.07,1.73,3.34,18.18,16.79,13.62,0,0,0.14,0.01,0.01,1,0.01,0,0.1,0.26,0.68,0.01,1.63,0.08,0.54,0.62,24.51,1.52,2.23,3,0.74,0.03,2,4.23,21,16.46,0,0,0.1,0,20.63,4.88,2.63,2.25,3.25,0,24.15,0.13,0,0,45.84,44.9,40.27,42.33,46.49,2.93,0.16,3.49,0.17,46.54,48.17,45.38,46.25,2.38,0.16,3.09,0.15,46.17,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,larsson,a,larsson5700da,85900-14564,D,a,Adam Larsson,larsson,10.05,40,5700,SEA@BOS,SEA,BOS,,,,,,D/UTIL,larsson5700da
lauzon3700dj,61.75,Jeremy Lauzon,3700,D,0,NAS,MTL-S.Montembeault,4.81,6.2,3.5,-2.13,1.3,3,0,1,0,-4.2,28,2,1,3.8,2.9,-176,6.5,69,-156,4.3,-2,52,8,26,89,7.7,57,35,21,14,0.04,0.05,0.1,17.03,0.35,1.22,1.66,0.73,0.03,1.08,2.3,12.68,14.48,9.8,0,0,0.04,0.01,0.01,1,0,0.01,0.04,0.04,1.19,0,1.19,0.17,0.17,0.33,15.84,1.25,1.67,2.45,0.68,0.1,0.92,2.58,14.5,15.7,0,0,0.01,0,13.14,2.71,1.86,0.86,2.57,0,15.75,0,0,0,45.56,43.73,46.07,47.02,40.96,3.35,0.21,3.55,0.24,44.85,46.31,51.46,37.92,3.17,0.18,3.83,0.43,38,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,lauzon,j,lauzon3700dj,85900-66608,D,j,Jeremy Lauzon,lauzon,5.054545547,33,3700,NSH@MON,NSH,MON,,,,,,D/UTIL,lauzon3700dj
lazar3300wc,35.67,Curtis Lazar,3300,W,0,VAN,TB-A.Vasilevskiy,4.7,6,3.4,-1.01,1.4,4,0,1,0,-4.9,77,0,2,2.5,4.2,217,6.5,17,220,4.8,-1,58,9,24,95,4.5,83,16,16,12,0.09,0.05,0.13,12.28,0.64,1.29,1.74,0.74,0.07,0.98,2.27,8.68,9.6,6.62,0,0,0.02,0,0.04,0,0,0,0.09,0.05,0.27,0.01,0.91,0,0,0,13.18,0,1.17,1.9,0.61,0,1.67,2.83,8,13.11,0,0,0.06,0,6.8,2.17,0.67,1.5,1.2,0,12.14,0.12,0,0,41.74,43.65,43.43,46.9,44.1,3.24,0.26,3.26,0.2,39.8,42.58,45.7,47.5,3.56,0.19,3,0.14,52.43,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TB,lazar,c,lazar3300wc,85900-42860,W,c,Curtis Lazar,lazar,4.453333537,30,3300,VAN@TB,VAN,TB,,,,,,W/UTIL,lazar3300wc
lee6800wa,66.51,Anders Lee,6800,W,0,NYI,MIN-F.Gustavsson,12.67,15.9,9.4,0.14,1.9,1,1,5,0,-5.3,34,0,2,2.8,2.9,-105,5.5,65,-105,11.5,0.9,56,34,42,97,13.9,61,53,38,13,0.34,0.32,0.67,16.8,2.39,2.34,3.18,0.74,0.15,0.57,2.92,12.68,13.22,9.23,0.1,0.09,2.84,0.59,0.81,0.73,0,0,0.24,0.23,0.69,0,2.82,0.46,0.23,0.69,17.55,2.36,3.08,4.17,0.74,0.15,1,4.08,13.09,10.82,0.08,0,3.06,0.67,13.17,3,2.17,0.83,3.17,0.33,17,2.51,0.17,0,44.05,42.75,41.89,48.12,44.26,2.66,0.22,3.26,0.26,43.42,42,47.33,43.33,2.45,0.11,3.75,0.22,47.5,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,lee,a,lee6800wa,85900-39238,W,a,Anders Lee,lee,13.07857114,42,6800,MIN@NYI,NYI,MIN,,,,,,W/UTIL,lee6800wa
lehkonen6500wa,91.12,Artturi Lehkonen,6500,W,0,COL,CHI-P.Mrazek,13.47,16.9,10,1.52,2.1,1,1,12,0,0.7,72,0,2,4,2.2,-332,6,96,-320,11.3,1.5,57,27,32,97,10.2,46,15,53,13,0.32,0.35,0.68,18.11,2.25,2.3,3.29,0.7,0.14,0.73,3.03,14.66,12.68,10.57,0.09,0.11,2.62,0.36,0.59,0.61,0.03,0,0.2,0.24,0.46,0.02,2.39,0.15,0.46,0.62,22.51,1.65,2.23,4.08,0.55,0.07,0.54,2.77,20,11.55,0.08,0.08,4.14,0.42,18.67,2.33,2,0.33,3.5,0.67,23.21,5.09,0,0.17,49.39,50.5,50.05,44.27,39.7,3.19,0.27,2.81,0.27,52.67,47.75,38.92,40.75,3.36,0.14,2.18,0.42,39.5,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,lehkonen,a,lehkonen6500wa,85900-70483,W,a,Artturi Lehkonen,lehkonen,12.04999966,36,6500,COL@CHI,COL,CHI,,,,,,W/UTIL,lehkonen6500wa
leivo4500wj,47.23,Josh Leivo,4500,W,0,STL,CGY-J.Markstrom,5.1,6.5,3.7,-2.95,1.1,3,0,1,0,0,22,0,2,2.7,3.5,143,6,49,122,6.7,0.1,20,10,14,97,4.5,15,15,69,13,0.15,0.21,0.36,12.2,1.77,1.94,2.78,0.7,0.08,0.27,2.21,10.68,9.19,8.1,0,0,0.8,0.09,0.09,1,0,0,0.15,0.21,0.48,0,1.69,0.17,0,0.17,11.13,0.92,1.17,2.18,0.53,0.14,0.17,1.33,10,9,0,0,0.66,0.09,7.6,2.4,2.2,0.2,2.4,0.2,10.02,0.64,0,0,39.65,40.11,39.62,47.85,52.1,2.94,0.27,3.3,0.18,37.54,39.55,47.08,54.55,2.92,0.34,2.6,0.27,53.8,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,leivo,j,leivo4500wj,85900-15255,W,j,Josh Leivo,leivo,6.864516227,31,4500,CGY@STL,STL,CGY,,,,,,W/UTIL,leivo4500wj
lewis4700wt,64.42,Trevor Lewis,4700,W,0,CGY,STL-T.Greiss,5.74,7.3,4.1,-2.7,1.2,4,0,0,0,-3.8,3,0,2,3.5,2.7,-171,6,51,-146,5.9,-1,57,22,40,103,7.5,61,23,38,13,0.12,0.15,0.27,12.64,1.28,1.62,2.19,0.74,0.07,0.39,2.01,10.47,8.47,7.97,0,0.01,0.11,0.01,0.01,1,0.01,0,0.11,0.14,0.3,0.02,1.5,0.14,0.21,0.36,11.8,1.83,2.21,2.75,0.81,0.06,0.14,2.36,10.5,8.08,0,0,0.15,0,9.8,2,2,0,2.8,0,11.42,0.05,0,0,50.94,52.1,47.85,39.62,40.11,3.04,0.21,2.61,0.22,54.55,47.08,39.55,37.54,2.8,0.21,3.25,0.18,35.71,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,lewis,t,lewis4700wt,85900-8966,W,t,Trevor Lewis,lewis,6.923809233,42,4700,CGY@STL,CGY,STL,,,,,,W/UTIL,lewis4700wt
lindell4500de,58.25,Esa Lindell,4500,D,0,DAL,NYR-I.Shesterkin,7.09,9,5.2,-1.57,1.6,3,0,1,0,-3.6,28,0,2,2.7,2.9,102,5.5,50,-102,8.5,0,72,24,20,98,9.5,84,23,15,13,0.08,0.27,0.35,20.86,1.01,1.62,2.01,0.81,0.05,1.92,3.54,14.19,17.3,10.56,0,0.02,0.29,0.04,0.07,0.67,0,0.02,0.08,0.23,0.2,0.02,1.18,0.21,0,0.21,19.67,0.64,1.86,1.92,0.97,0.12,2.5,4.36,12.92,16.33,0,0,0.1,0,10.83,5,2.17,2.83,2.17,0,19.66,0.2,0,0,46.9,45.58,45.96,47.36,44.63,3,0.24,2.75,0.2,47.46,45.54,51.69,44.77,2.5,0.43,2.77,0.17,48.83,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYR,lindell,e,lindell4500de,85900-54575,D,e,Esa Lindell,lindell,8.21904791,42,4500,DAL@NYR,DAL,NYR,,,,,,D/UTIL,lindell4500de
lindgren3800dr,56.4,Ryan Lindgren,3800,D,0,NYR,DAL-J.Oettinger,6.22,7.9,4.5,-0.93,1.6,1,0,1,0,-4.6,79,0,2,2.9,2.7,-122,5.5,50,-118,6.4,-1,65,18,29,103,6.7,50,25,50,12,0.02,0.24,0.26,19.87,0.78,1.12,1.49,0.75,0.02,1.75,2.87,15.2,15.31,11.48,0,0,0.04,0,0.01,0,0,0,0.02,0.24,0.76,0.01,0.98,0,0.38,0.38,20.49,1.11,0.69,1.25,0.55,0,1.46,2.15,15.5,14.17,0,0,0,0,18.67,2.17,1,1.17,1.17,0,20.9,0,0,0,48.75,44.63,47.36,45.96,45.58,2.82,0.26,2.92,0.19,44.77,51.69,45.54,47.46,3.15,0.24,2.58,0.26,46.83,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,lindgren,r,lindgren3800dr,85900-82755,D,r,Ryan Lindgren,lindgren,7.159999847,40,3800,DAL@NYR,NYR,DAL,,,,,,D/UTIL,lindgren3800dr
lindholm6300dh,76.15,Hampus Lindholm,6300,D,0,BOS,SEA-M.Jones,9.36,11.8,6.9,-3.17,1.5,2,2,10,0,-4.5,44,0,4,3.7,2.4,-237,6,82,-205,9.8,-0.5,52,18,32,92,12.5,61,30,38,13,0.06,0.45,0.51,23.2,1.32,2.06,2.9,0.71,0.03,1.29,3.36,18.16,15.49,14.12,0,0.15,1.9,0.21,0.3,0.7,0,0.01,0.06,0.28,0.62,0.03,1.92,0.08,0.54,0.62,22.98,1.62,2.77,3.58,0.77,0.03,1.69,4.46,19.82,15.18,0,0.23,1.88,0.08,19.67,4.83,3,1.83,3.83,0,23.18,1.28,0,0,45.84,46.49,42.33,40.27,44.9,3.2,0.25,3.18,0.29,46.25,45.38,48.17,46.54,3.18,0.31,3,0.31,43.63,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,lindholm,h,lindholm6300dh,85900-39464,D,h,Hampus Lindholm,lindholm,12.05250015,40,6300,SEA@BOS,BOS,SEA,,,,,,D/UTIL,lindholm6300dh
lindholm6700ce,90.43,Elias Lindholm,6700,C,0,CGY,STL-JBinnington,13.26,16.7,9.9,0.89,2,1,1,7,0,1.4,45,0,2,3.5,2.7,-171,6,51,-146,15.1,1.7,71,36,24,103,13.9,61,38,38,13,0.48,0.49,0.97,19.57,2.97,2.65,3.57,0.74,0.18,0.62,3.26,14.41,11.71,10.9,0.15,0.09,3.05,0.69,1,0.69,0,0.02,0.33,0.38,0.33,0.02,2.77,0.31,0.77,1.08,18.05,3.59,2,2.82,0.71,0.15,0.46,2.46,10.91,10.91,0.15,0.15,3.01,0.82,8.4,2.5,1.67,0.83,2,1.2,17.59,2.63,0.17,0.33,50.94,52.1,47.85,39.62,40.11,3.04,0.21,2.61,0.22,54.55,47.08,39.55,37.54,2.8,0.21,3.25,0.18,35.71,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,lindholm,e,lindholm6700ce,85900-41390,C,e,Elias Lindholm,lindholm,13.17073171,41,6700,CGY@STL,CGY,STL,,,,,,C/UTIL,lindholm6700ce
lockwood3000ww,21.98,William Lockwood,3000,W,0,VAN,TB-A.Vasilevskiy,3.82,4.9,2.7,-1.3,1.3,3,0,1,0,-1.2,91,0,2,2.5,4.2,217,6.5,17,220,2.3,-1,13,0,19,52,0.8,0,0,100,4,0,0,0,11.11,0,0.88,1.35,0.65,0,0.53,1.41,8.38,9.56,6.19,0,0,0.12,0,0,0,0,0,0,0,0.53,0,1.27,0,0,0,10.35,0,0.5,0.75,0.67,0,0,0.5,8,8.25,0,0,0.12,0,8,0.5,0.5,0,0.75,0,10.35,0.12,0,0,41.74,43.65,43.43,46.9,44.1,3.24,0.26,3.26,0.2,39.8,42.58,45.7,47.5,3.56,0.19,3,0.14,52.43,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TB,lockwood,w,lockwood3000ww,85900-146162,W,w,William Lockwood,lockwood,2.742857252,7,3000,VAN@TB,VAN,TB,,,,,,W/UTIL,lockwood3000ww
lomberg3800wr,56.62,Ryan Lomberg,3800,W,0,FLA,VGK-L.Thompson,4.57,5.9,3.3,-2.11,1.2,4,0,0,0,-0.9,42,0,2,3.3,3.4,-105,6.5,36,112,4.7,-1.4,38,15,41,98,6.1,69,23,30,13,0.14,0.1,0.24,10.55,1.36,1.35,1.95,0.69,0.1,0.23,1.58,10.41,9.08,7.71,0,0,0.06,0,0,0,0,0,0.14,0.1,1.18,0,1.33,0.08,0.15,0.23,11.38,1.21,2.08,2.46,0.84,0.04,0.38,2.46,11.33,12.25,0,0,0.21,0,9.14,1.57,1.29,0.29,1.71,0,9.69,0.19,0,0,45.35,50.58,47.23,40.62,49.71,3.38,0.23,2.51,0.23,44.62,42.82,44.85,48.45,3.17,0.29,2.7,0.11,49.2,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,lomberg,r,lomberg3800wr,85900-66754,W,r,Ryan Lomberg,lomberg,4.609523955,42,3800,FLA@VGK,FLA,VGK,,,,,,W/UTIL,lomberg3800wr
lowry4600ca,74.21,Adam Lowry,4600,C,0,WPG,BUF-ULuukkonen,7.67,9.8,5.6,-0.39,1.7,3,2,2,0,-0.5,12,1,2,3.5,3.2,-132,6.5,56,-130,7.9,0.3,56,26,39,88,6.5,42,0,57,14,0.2,0.23,0.43,15.43,1.67,1.69,2.3,0.73,0.12,0.55,2.24,9.88,11.05,7.49,0,0.02,1.2,0.13,0.24,0.55,0.06,0.02,0.14,0.18,0.67,0.02,1.93,0,0.43,0.43,15.62,1.65,1.29,1.75,0.73,0,0.57,1.86,10.67,9.67,0,0,1.29,0.17,12,2,1.5,0.5,2,0.4,16.13,1.46,0,0,45.28,43.76,42.66,46.21,43.1,3.01,0.24,2.94,0.26,45.83,44.45,43.92,43.18,2.82,0.32,2.91,0.22,46.57,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,lowry,a,lowry4600ca,85900-15346,C,a,Adam Lowry,lowry,8.763414336,41,4600,WPG@BUF,WPG,BUF,,,,,,C/UTIL,lowry4600ca
lucic4000wm,58.25,Milan Lucic,4000,W,0,CGY,STL-T.Greiss,4.55,5.9,3.2,-2.52,1.1,2,0,0,0,-2.8,34,0,2,3.5,2.7,-171,6,51,-146,3.8,-2.4,39,10,57,103,9.1,53,38,38,13,0.06,0.15,0.21,11.52,1.09,0.97,1.44,0.67,0.06,0.23,1.2,11.3,9.06,8.43,0.01,0,0.52,0.05,0.07,0.71,0,0,0.05,0.15,1.02,0,1.48,0.33,0.25,0.58,14.1,2.47,1.5,1.9,0.79,0.22,0.42,1.92,14.8,11.2,0,0,0.13,0,15.8,1.83,1.17,0.67,1.6,0,14.47,0.03,0,0,50.94,52.1,47.85,39.62,40.11,3.04,0.21,2.61,0.22,54.55,47.08,39.55,37.54,2.8,0.21,3.25,0.18,35.71,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,lucic,m,lucic4000wm,85900-8178,W,m,Milan Lucic,lucic,4.882051126,39,4000,CGY@STL,CGY,STL,,,,,,W/UTIL,lucic4000wm
lundell4400ca,66.9,Anton Lundell,4400,C,0,FLA,VGK-LThompson,9.27,11.7,6.8,1.62,2.1,2,2,3,0,-3.1,72,0,2,3.3,3.4,-105,6.5,36,112,9.3,-0.2,41,18,35,98,5.9,30,7,38,13,0.21,0.32,0.53,15.12,2.1,1.97,2.57,0.77,0.11,0.63,2.6,11.65,9.03,8.72,0.01,0.07,1.49,0.23,0.41,0.55,0.03,0.03,0.17,0.23,0.47,0.01,2.18,0,0.22,0.22,15.12,0.87,2.11,2.44,0.86,0,0.44,2.56,8.56,8.56,0,0.11,1.81,0.56,7.14,2.57,2.14,0.43,2.29,0.71,15.1,1.96,0,0,45.35,50.58,47.23,40.62,49.71,3.38,0.23,2.51,0.23,44.62,42.82,44.85,48.45,3.17,0.29,2.7,0.11,49.2,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,lundell,a,lundell4400ca,85900-152882,C,a,Anton Lundell,lundell,8.7848483,33,4400,FLA@VGK,FLA,VGK,,,,,,C/UTIL,lundell4400ca
lundkvist4200dn,45.45,Nils Lundkvist,4200,D,0,DAL,NYR-I.Shesterkin,6.59,8.4,4.8,-1.42,1.6,2,2,2,0,-3.5,71,0,2,2.7,2.9,102,5.5,50,-102,6.8,-0.2,23,8,17,103,6.5,46,23,53,13,0.1,0.21,0.31,17.46,1.07,1.62,2.29,0.71,0.06,1.15,2.77,15.78,15.62,11.7,0.03,0.05,1.38,0.22,0.3,0.73,0,0,0.08,0.15,0.67,0,1.34,0.07,0.21,0.29,17.81,0.98,1.21,1.85,0.66,0.06,1.43,2.64,15.83,17,0.07,0.07,1.15,0.31,16.5,2.67,1.33,1.33,2.17,0.83,17.62,1.35,0.17,0,46.9,45.58,45.96,47.36,44.63,3,0.24,2.75,0.2,47.46,45.54,51.69,44.77,2.5,0.43,2.77,0.17,48.83,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYR,lundkvist,n,lundkvist4200dn,85900-152482,D,n,Nils Lundkvist,lundkvist,7.341025328,39,4200,DAL@NYR,DAL,NYR,,,,,,D/UTIL,lundkvist4200dn
luostarinen4800we,66.57,Eetu Luostarinen,4800,W,0,FLA,VGK-L.Thompson,7.11,9.1,5.2,-1.52,1.5,3,2,2,0,-1.1,6,0,2,3.3,3.4,-105,6.5,36,112,6.1,-0.9,52,25,47,98,6.7,53,23,46,13,0.11,0.22,0.34,14.26,1.43,1.26,1.64,0.77,0.09,0.54,1.8,10.96,9.52,8.16,0.01,0.02,0.48,0.1,0.17,0.62,0.01,0.01,0.09,0.19,0.22,0,1.71,0.15,0.15,0.31,16.79,1.11,1.77,2.38,0.74,0.09,0.46,2.23,11.33,11.17,0.08,0,1.53,0.38,10.43,2.29,1.86,0.43,2.57,0.71,15.68,1.58,0,0,45.35,50.58,47.23,40.62,49.71,3.38,0.23,2.51,0.23,44.62,42.82,44.85,48.45,3.17,0.29,2.7,0.11,49.2,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,luostarinen,e,luostarinen4800we,85900-107994,W,e,Eetu Luostarinen,luostarinen,8.157143002,42,4800,FLA@VGK,FLA,VGK,,,,,,W/UTIL,luostarinen4800we
