,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
uzomah4300tec,3.4,C.J. Uzomah,4300,CIN,@LA,,,2.6,5.7,0,-0.7,0.6,0.5,0.9,3.3,-23,0.46,0,0,0,0,0.47,0.5,47,18.3,30.3,0.8,12,48.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.13,0,46,0.73,0.03,1.6,300,1.03,0.05,50,0,0.5,40,3.7,-0.6,-1700,1.32,0.08,45,0.1,0.35,20,TE,8,0,0,0,0,2,2,22,12,10.7,0.1,5.2,0.143,0,0.089,0.05,0.099,0,0,0,0,0,0,0,0,0,0,uzomah,c.j. uzomah,c,uzomah4300tec,39577-31207,TE,c,C.J. Uzomah,uzomah,2.960000038,5,4300,CIN@LAR,CIN,LAR,,,,,,ryland,ryland,c.j.,uzomah4300tec
waller6800ted,13.6,Darren Waller,6800,OAK,@HOU,,,10.4,15.6,1.2,1.26,1.5,23,8.1,9.14,-4,0.11,1,10,6,0,0.68,-1.2,39,23.5,28.5,1.7,5,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0,0,0,0,14.3,100,2.04,0.24,100,0.33,0,30,11,2.6,800,1.9,0.28,50,0.22,0,18,TE,8,0,0,0,0,5,5,56,21,11.2,0.2,11.3,0.333,0,0.182,0.167,0.235,0,0,0,0,0,0,0,0,0,0,waller,darren waller,d,waller6800ted,39577-25011,TE,d,Darren Waller,waller,13.86666616,6,6800,OAK@HOU,OAK,HOU,,,,,,ryland,ryland,darren,waller6800ted
washington4500rbd2,0,D. Washington,4500,OAK,@HOU,,,4.2,9.1,0.2,-0.73,0.9,0.5,3.2,4.93,-15,0.47,0,0,2,0,0.39,0.5,8,23.5,28.5,1.7,5,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3.7,0.1,0.492,0.75,0.44,0.19,0,0,0,6.4,0,0.77,0.49,100,0.33,0,30,2.4,-1.6,-1500,0.55,0.29,45,0.05,0.35,20,RB,8,0.083,0.115,0.137,3,0,0,4,3,8.2,0,2.1,0.083,0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,washington,d. washington,d,washington4500rbd,39577-32613,RB,d,DeAndre Washington,washington,4.46666654,6,4500,OAK@HOU,OAK,HOU,,,,,,ryland,ryland,deandre,washington4500rbd
watson4900teb,17.4,Ben Watson,4900,NE,CLE,,,4.8,8.2,0,0.1,1,0.5,3.1,4.7,-10,0.7,1,0.7,1,0,0.43,3.4,28,26.3,16.8,-2,-9.5,43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.25,0.25,52,0.96,1,1.7,900,0.33,0.03,20,0,0.2,50,2.1,-1.7,-1100,1.02,0.08,15,0.03,0.46,26,TE,8,0,0,0,0,2,1,17,11,12.5,0.1,5.8,0.25,0,0.069,0.048,0.074,0,0,0,0,0,0,0,0,0,0,watson,ben watson,b,watson4900teb,39577-7870,TE,b,Ben Watson,watson,3.299999952,1,4900,CLE@NE,NE,CLE,,,,,,ryland,ryland,ben,watson4900teb
watson8400qbd,0,Deshaun Watson,8400,HOU,OAK,,,23.5,29.5,12.5,5.56,2.8,28,27.76,17.94,0,0.14,1,9.4,3,0,0.62,6,68,28.5,23.5,-0.3,-5,52,68,22,31,262,70,8.2,7.08,1.6,38,12.7,66.2,18.4,5.2,1.6,10.9,6,15,34,5.7,0.6,0.522,6.27,2.47,1.4,0,0,0,25.6,200,0.6,0.35,75,0.5,0.25,40,23.6,50,2400,0.57,0.35,79,0.54,0.04,24,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,watson,deshaun watson,d,watson8400qbd,39577-54879,QB,d,Deshaun Watson,watson,24.66857038,7,8400,OAK@HOU,HOU,OAK,,,,,,ryland,ryland,deshaun,watson8400qbd
wentz7400qbc,0,Carson Wentz,7400,PHI,@BUF,,,15.1,21.9,8.7,-0.88,2,0.5,14.38,15.98,-4,0.48,0.25,1.5,1,0,0.24,-2.5,64,19.3,20.3,-2,1,39.5,53,22,34,247,64,7.2,6.51,1.8,37,14.8,51.3,32.1,5.3,2.4,5.8,3,6,9,2.9,0.1,0.477,4.19,1.94,1.19,51,0.9,0.41,12.3,-400,0.34,0.2,50,0.25,0.5,40,13.3,0.9,1400,0.33,0.21,53,0.39,0.32,28,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wentz,carson wentz,c,wentz7400qbc,39577-70324,QB,c,Carson Wentz,wentz,18.1942858,7,7400,PHI@BUF,PHI,BUF,,,,,,ryland,ryland,carson,wentz7400qbc
westbrook5800wrd,0,Dede Westbrook,5800,JAX,NYJ,,,9.8,19.1,1.1,2.65,1.7,10.5,0,7.15,-12,0.62,1,4.7,2,0,0.47,1.6,51,23.3,16.3,0.5,-7,39.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0.44,0.06,80,0.83,0.31,10.6,500,1.18,0.2,100,0.5,0,40,9.3,2.6,-200,1.1,0.18,68,0.36,0.13,22,WR,8,0,0,0,0,6,4,43,19,10.4,0.3,5.3,0.235,0,0.241,0.25,0.21,0,0,0,0,0,0,0,0,0,0,westbrook,dede westbrook,d,westbrook5800wrd,39577-60910,WR,d,Dede Westbrook,westbrook,8.899999891,7,5800,NYJ@JAC,JAC,NYJ,Q,Neck,,,,ryland,ryland,dede,westbrook5800wrd
white6000rbj,0,James White,6000,NE,CLE,,,10.5,18,3.4,1.83,1.8,3,9.9,8.67,-13,0.78,1,3.8,7,0,0.56,1.6,36,26.3,16.8,-2,-9.5,43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,4,0.3,0.467,2.5,1.31,0.56,52,0.96,1,9.5,-200,0.76,0.27,100,0,0,70,12.1,1.2,0,1.02,0.34,66,0.26,0.2,30,RB,8,0.19,0.165,0.494,5,6,5,43,18,8.2,0.1,5.7,0.176,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0,white,james white,j,white6000rbj,39577-28930,RB,j,James White,white,9.916666667,6,6000,CLE@NE,NE,CLE,,,,,,ryland,ryland,james,white6000rbj
wilkins4700rbj,0,Jordan Wilkins,4700,IND,DEN,,,3,7.4,0,-2.43,0.6,0.5,0.5,5.43,-20,0.36,0,0,3,0,0.39,-1,9,23.5,17.5,-1.5,-6,41,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,8,0.1,0.71,0.6,0.2,0.2,0,0,0,2.7,-200,0.54,0.19,100,0,0,30,2.4,-1.4,-1300,0.78,0.27,45,0.1,0.4,20,RB,8,0.1,0.17,0.127,2,0,0,5,4,7.1,0,2.7,0.125,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,wilkins,jordan wilkins,j,wilkins4700rbj,39577-41867,RB,j,Jordan Wilkins,wilkins,3.4,5,4700,DEN@IND,IND,DEN,,,,,,ryland,ryland,jordan,wilkins4700rbj
williams4600tem,2.4,Maxx Williams,4600,ARI,@NO,,,2.3,4.3,0,-1.7,0.5,0.5,1.4,4,-24,0.27,0,0,0,0,0.39,-1,25,17.5,30,-2,12.5,47.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.13,0.06,0,0,0,3.9,600,2.62,0.12,50,0.25,0.25,40,1.8,-0.2,-1400,1.93,0.07,30,0.1,0.5,20,TE,8,0,0,0,0,0,0,9,8,11.9,0.2,7.2,0.667,0,0.03,0.167,0.043,0,0,0,0,0,0,0,0,0,0,williams,maxx williams,m,williams4600tem,39577-28346,TE,m,Maxx Williams,williams,3.383333206,6,4600,ARI@NO,ARI,NO,,,,,,ryland,ryland,maxx,williams4600tem
williams4600wrd,0,D. Williams,4600,BUF,PHI,,,4.7,7.6,0,0.28,1,0.5,0,4.42,-24,0.41,0,0,2,0,0.58,3.3,40,20.3,19.3,-2,-1,39.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.9,0.41,10.9,100,0,0,33,0.33,0,30,10.9,0,-1400,0,0,10,0.1,0,10,WR,8,0,0,0,0,2,2,26,17,10.4,0.5,15.1,0,0,0.088,0.2,0.116,0,0,0,0,0,0,0,0,0,0,williams,d. williams,d,williams4600wrd,39577-54280,WR,d,Duke Williams,williams,6.849999905,2,4600,PHI@BUF,BUF,PHI,Q,Shoulder,,,,ryland,ryland,duke,williams4600wrd
williams5700wrm,0,Mike Williams,5700,LAC,@CHI,,,9.9,17.7,1,2.98,1.7,28,8.4,6.92,-26,0.06,0,0,3,0,0.11,1.8,45,18.8,22.3,1.3,3.5,41,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.69,0.44,53,0.62,0.01,7.3,-400,0.75,0.12,80,0,0.2,50,8.4,0.7,-300,1.56,0.19,64,0.12,0.2,25,WR,8,0,0,0,0,5,3,47,21,14.4,0.4,8.6,0.313,0,0.154,0.25,0.172,0,0,0,0,0,0,0,0,0,0,williams,mike williams,m,williams5700wrm,39577-39829,WR,m,Mike Williams,williams,7.75,6,5700,LAC@CHI,LAC,CHI,,,,,,ryland,ryland,mike,williams5700wrm
williams5900wrt,0,Tyrell Williams,5900,OAK,@HOU,,,8.4,17.5,1.8,1.02,1.4,0.5,16.6,7.38,-5,0.98,1,1.3,2,0,0.94,2.8,51,23.5,28.5,1.7,5,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.4,0.13,0,0,0,3.7,0,0.53,0.06,33,0.33,0.66,30,6.7,0.2,-100,1.41,0.13,39,0.26,0.43,23,WR,8,0,0,0,0,4,2,33,18,11.6,0.4,6.6,0.385,0,0.161,0.238,0.138,0,0,0,0,0,0,0,0,0,0,williams,tyrell williams,t,williams5900wrt,39577-62535,WR,t,Tyrell Williams,williams,13.52499962,4,5900,OAK@HOU,OAK,HOU,Q,Foot,,,,ryland,ryland,tyrell,williams5900wrt
willson4500tel,18.6,Luke Willson,4500,SEA,@ATL,,,3.2,6.1,0,-0.57,0.7,0.5,1.2,3.77,-17,0.5,0,0.3,0,0,0.53,1.1,31,28,20.5,-1.3,-7.5,48.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0,0,0,1.4,300,0.78,0.04,66,0,0.33,30,10,-1.4,-1500,0.68,0.03,26,0,0.47,19,TE,8,0,0,0,0,1,1,8,5,8.5,0,4.2,0,0,0.044,0,0.037,0,0,0,0,0,0,0,0,0,0,willson,luke willson,l,willson4500tel,39577-32000,TE,l,Luke Willson,willson,1.924999952,4,4500,SEA@ATL,SEA,ATL,,,,,,ryland,ryland,luke,willson4500tel
wilson8600qbr,0,Russell Wilson,8600,SEA,@ATL,,,22.6,29.5,12.6,4.26,2.6,10.5,15.68,18.34,1,0.78,0.92,7.6,2,0,0.55,7.3,70,28,20.5,-1.3,-7.5,48.5,77,19,28,240,67,8.3,8.28,2.2,39,18.5,57.7,16.9,7.9,0.7,9.4,5,13,28,5.5,0.2,0.494,6.53,2.94,1.06,0,0,0,23.7,800,0.61,0.32,100,0.6,0,50,21.2,3.6,2600,0.57,0.3,75,0.51,0.1,29,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wilson,russell wilson,r,wilson8600qbr,39577-22015,QB,r,Russell Wilson,wilson,24.37142944,7,8600,SEA@ATL,SEA,ATL,,,,,,ryland,ryland,russell,wilson8600qbr
winston7400qbj,0,Jameis Winston,7400,TB,@TEN,,,17.5,23.8,8.8,1.52,2.4,0.5,21.34,15.98,1,0.66,0.9,3.2,1,0,0.5,0,65,21.8,23.8,-0.2,2,45.5,60,21,34,275,61,8,6.35,1.9,44,14.4,68.9,14.4,5.6,3.8,8.4,3,7,16,4.5,0,0.392,5.06,2,0.75,62,0.73,0.02,21.6,-100,0.46,0.3,100,0.66,0,30,16.1,10,1400,0.39,0.25,66,0.33,0.14,21,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,winston,jameis winston,j,winston7400qbj,39577-24849,QB,j,Jameis Winston,winston,19.10666656,6,7400,TB@TEN,TB,TEN,,,,,,ryland,ryland,jameis,winston7400qbj
woods7000wrr,0,Robert Woods,7000,LA,CIN,,,11,18.8,1,1.11,1.6,10.5,5.2,9.89,-11,0.61,0.75,2.5,2,0,0.62,0.2,67,30.3,18.3,-0.2,-12,48.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.38,0.06,46,0.73,0.03,12.2,-100,1.29,0.18,50,0.25,0.5,40,11.4,0.4,1000,1.22,0.17,59,0.07,0.25,27,WR,8,0,0,0,0,8,5,65,23,13,0.2,8.7,0.2,0,0.212,0.111,0.228,0,0,0,0,0,0,0,0,0,0,woods,robert woods,r,woods7000wrr,39577-29685,WR,r,Robert Woods,woods,10.57142857,7,7000,CIN@LAR,LAR,CIN,,,,,,ryland,ryland,robert,woods7000wrr
wright4500wrj,0,Jarius Wright,4500,CAR,@SF,,,3.2,6.4,0,-0.99,0.7,0.5,2.2,4.19,-37,0.32,0,0,0,0,0.4,-1.7,36,18.3,22.8,0.3,4.5,41,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.06,0.06,69,0.09,0.01,3.5,0,0.88,0.08,33,0.33,0.66,30,3.8,-0.7,-1500,1.07,0.1,61,0.09,0.19,21,WR,8,0,0,0,0,3,2,26,16,10.7,0,7.5,0,0,0.106,0,0.104,0,0,0,0,0,0,0,0,0,0,wright,jarius wright,j,wright4500wrj,39577-22054,WR,j,Jarius Wright,wright,3.299999873,6,4500,CAR@SF,CAR,SF,,,,,,ryland,ryland,jarius,wright4500wrj
