,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,buzz,sr,leverage,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
rudolph5000tek,70.93,Kyle Rudolph,5000,MIN,@IND,,,4.56,6.4,2.7,-0.38,0.9,0.5,4.94,0,-11,0,0,0.42,2,0,0.57,-1.5,48,22.8,26.3,1.3,3.5,49,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.27,0.27,0,0,0,3.8,-200,1.9,0.12,100,0,0,20,6.2,1.5,-100,2.06,0.13,73,0.39,0.21,23,TE,220,0,0,0,0,3,2,25,13,10.2,0.4,7.8,0.5,0,0.104,0.231,0.105,0,0,0,0,0,0,0,0,0,0,rudolph,kyle rudolph,k,rudolph5000tek,49877-14237:Kyle Rudolph,49877-14237,TE,k,Kyle Rudolph,rudolph,3.799999952,1,5000,MIN@IND,MIN,IND,,,,ryland,ryland,kyle,rudolph5000tek
ryan7700qbm,69.49,Matt Ryan,7700,ATL,@DAL,,,20,31.5,8.5,3.43,2.6,6.5,16.57,28.52,-1,3.7,1,0.68,1,0,0.73,-2.1,73,25,28,2.5,3,53,44,27,41,306,66,7.4,6.48,1.6,40,17.4,60.9,16.9,3.9,1.7,7.2,2,5,8,3.8,0.1,0.484,6.73,2.07,0.6,0,0,0,24.9,-100,0.44,0.32,100,1,0,10,17.6,1.4,-100,0.37,0.24,80,0.53,0.2,15,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ryan,matt ryan,m,ryan7700qbm,49877-6616:Matt Ryan,49877-6616,QB,m,Matt Ryan,ryan,24.89999962,1,7700,ATL@DAL,ATL,DAL,,,,ryland,ryland,matt,ryan7700qbm
samuel5200wrc,80.01,Curtis Samuel,5200,CAR,@TB,,,8.15,11.3,5,2.37,1.6,3,5.78,4.9,-21,0,0,0.42,4,0,0.92,-2.9,58,19.8,27.3,-0.5,7.5,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.8,0.6,85,0.73,0.15,6.8,-300,0.76,0.14,100,0,0,20,8.9,1.4,-300,1.15,0.15,81,0.31,0.18,16,WR,220,0,0,0,0,6,3,36,16,10.6,0.4,5.6,0.375,0,0.177,0.333,0.141,0,0,0,0,0,0,0,0,0,0,samuel,curtis samuel,c,samuel5200wrc,49877-52613:Curtis Samuel,49877-52613,WR,c,Curtis Samuel,samuel,6.800000191,1,5200,CAR@TB,CAR,TB,,,,ryland,ryland,curtis,samuel5200wrc
samuels4600rbj,54.1,Jaylen Samuels,4600,PIT,DEN,,,3.11,4.2,2,-2.07,0.7,0.5,5.18,0.9,-30,0.2,1,0.13,5,0,0.66,-2.4,26,23.5,17.5,-0.3,-6,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,2.5,0.1,0.371,1.27,0.6,0.27,65,0.32,0.01,0.8,-100,0.4,0.04,0,0,1,10,5.1,-0.9,-100,0.44,0.19,50,0.22,0.5,18,RB,220,0.25,0.13,0.421,4,4,3,22,11,6.3,0.1,5.6,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,samuels,jaylen samuels,j,samuels4600rbj,49877-55323:Jaylen Samuels,49877-55323,RB,j,Jaylen Samuels,samuels,0.800000012,1,4600,DEN@PIT,PIT,DEN,,,,ryland,ryland,jaylen,samuels4600rbj
san francisco5000,32.28,San Francisco,5000,SF,@NYJ,,,7.8,16.1,-0.5,-1.09,1.6,6.5,8.89,5,0,0,0,0.72,4,0,0.62,-2.7,0,24.3,17.3,-0.5,-7,41.5,79,0,0,0,0,0,0,0,0,0,0,0,0,1.73,8.27,0,0,0,0,0,0,0,0,0,62,0.25,0.01,4,0,0,0,100,0,0,10,10,1.7,0,0,0,85,0.66,0.14,21,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.4385,0.5025,0.0098,0.042,6.01,7.71,4.31,3.18,0.25,francisco,san francisco,s,san francisco5000,49877-12549:San Francisco 49ers,49877-12549,D,s,San Francisco 49ers,49ers,4,1,5000,SF@NYJ,SF,NYJ,,,,Francisco,Francisco,san francisco,san francisco5000
sanders6800rbm,86.39,Miles Sanders,6800,PHI,LA,,,12.18,16.6,7.8,1.51,1.8,14.5,10.67,18.6,-10,4.5,1,0.5,7,0,0.61,3.8,39,24,22,-0.5,-2,46,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,4.8,0.2,0.506,2.6,0.93,0.27,63,0.33,0.01,0,0,0,0,0,0,0,10,11.8,2.2,0,0.77,0.3,80,0.35,0.15,20,RB,220,0.214,0.433,0.54,11,4,3,35,18,10.8,0.2,8.7,0.08,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,sanders,miles sanders,m,sanders6800rbm,49877-71845:Miles Sanders,49877-71845,RB,m,Miles Sanders,sanders,12.10624981,16,6800,LAR@PHI,PHI,LAR,,,,ryland,ryland,miles,sanders6800rbm
schultz4000ted,84.71,Dalton Schultz,4000,DAL,ATL,,,4.81,6.7,2.9,2.21,1.2,0.5,2.6,17.3,-8,2.4,1,0.51,4,0,0.99,2.6,10,28,25,-0.5,-3,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1.6,0,0.4,0.03,100,0,0,10,0.2,0,0,0.45,0.02,6,0,0.93,15,TE,220,0,0,0,0,0,0,1,1,8.5,0,0.4,0,0,0.011,0,0.004,0,0,0,0,0,0,0,0,0,0,schultz,dalton schultz,d,schultz4000ted,49877-55042:Dalton Schultz,49877-55042,TE,d,Dalton Schultz,schultz,1.600000024,1,4000,ATL@DAL,DAL,ATL,,,,ryland,ryland,dalton,schultz4000ted
scott5300rbb,66.76,Boston Scott,5300,PHI,LA,,,5.67,8.1,3.2,-1.26,1.1,0.5,6.93,5.8,-16,0.2,1,0.36,3,0,0.95,3.8,22,24,22,-0.5,-2,46,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,4,0.5,0.5,0.93,0.53,0.27,63,0.33,0.01,6.4,400,0.58,0.17,100,1,0,20,7.4,0.2,600,0.75,0.33,61,0.27,0.22,18,RB,220,0.556,0.234,0.309,7,2,2,22,9,8.6,0,4.1,0.357,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,scott,boston scott,b,scott5300rbb,49877-43433:Boston Scott,49877-43433,RB,b,Boston Scott,scott,6.400000095,1,5300,LAR@PHI,PHI,LAR,,,,ryland,ryland,boston,scott5300rbb
shenault4900wrl,85.11,Laviska Shenault,4900,JAX,@TEN,,,8.75,12.3,5.2,3.65,1.8,0.5,5.1,8.7,5,0.7,1,0.92,4,0,0.61,0.3,31,18.8,25.8,2.3,7,44.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,0.6,0,12.2,300,2.03,0.39,100,1,0,10,12.2,80,300,2.03,0.39,100,1,0,10,WR,220,0,0,0,0,4,3,37,18,12.3,10,0,1,0,0.2,0.333,0.214,0,0,0,0,0,0,0,0,0,0,shenault,laviska shenault,l,shenault4900wrl,49877-87859:Laviska Shenault Jr.,49877-87859,WR,l,Laviska Shenault Jr.,shenault,12.19999981,1,4900,JAC@TEN,JAC,TEN,,,,ryland,ryland,laviska,shenault4900wrl
shepard5600wrs,81.13,Sterling Shepard,5600,NYG,@CHI,,,9.31,12.7,5.9,2.61,1.7,3,6.7,4.5,-6,0.5,1,0.68,4,0,0.97,-1.8,59,19,23.5,1,4.5,42.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.33,0.07,67,0.41,0.01,7.7,-100,1.28,0.15,100,0,0,10,6.9,1.3,-100,0.79,0.12,66,0.27,0.33,18,WR,220,0,0,0,0,8,5,58,18,10.2,0.3,7.1,0.167,0,0.23,0.158,0.228,0,0,0,0,0,0,0,0,0,0,shepard,sterling shepard,s,shepard5600wrs,49877-27477:Sterling Shepard,49877-27477,WR,s,Sterling Shepard,shepard,7.699999809,1,5600,NYG@CHI,NYG,CHI,,,,ryland,ryland,sterling,shepard5600wrs
sims5100wrs,83.03,Steven Sims,5100,WAS,@ARI,,,8.52,11.8,5.2,2.96,1.7,0.5,5.56,4.8,1,0,0,0.86,3,0,0.94,-2.4,27,19.5,27,0.2,7.5,46.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.47,0.13,0,0,0,6.5,0,2.17,0.11,100,0,0,10,6.4,0.5,0,1.09,0.24,80,0.26,0.2,15,WR,220,0,0,0,0,4,2,27,15,9.9,0.3,5.1,0.4,0,0.158,0.286,0.144,0,0,0,0,0,0,0,0,0,0,sims,steven sims,s,sims5100wrs,49877-62994:Steven Sims Jr.,49877-62994,WR,s,Steven Sims Jr.,sims,6.5,1,5100,WAS@ARI,WAS,ARI,,,,ryland,ryland,steven,sims5100wrs
singletary6000rbd,82.22,Devin Singletary,6000,BUF,@MIA,,,10.3,13.4,7.2,1.63,1.7,3,8.67,8.6,-7,0.6,1,0.59,5,0,0.61,-0.7,47,24,18.5,0.7,-5.5,42.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,61,4.5,0.1,0.473,1.6,0.33,0.13,89,0.7,0.11,7.8,-300,0.49,0.15,100,0,0,10,9.2,1.4,-300,0.53,0.2,73,0.36,0.26,19,RB,220,0.125,0.491,0.704,13,3,2,17,13,6.5,0.2,4.1,0.059,0.353,0,0,0,0,0,0,0,0,0,0,0,0,0,singletary,devin singletary,d,singletary6000rbd,49877-70603:Devin Singletary,49877-70603,RB,d,Devin Singletary,singletary,7.800000191,1,6000,BUF@MIA,BUF,MIA,,,,ryland,ryland,devin,singletary6000rbd
slayton5300wrd,85.35,Darius Slayton,5300,NYG,@CHI,,,9.64,13.6,5.7,3.63,1.8,3,6.01,4.8,-1,3.9,0.86,0.81,5,0,0.95,-1.8,51,19,23.5,1,4.5,42.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.47,0.27,67,0.41,0.01,25.2,0,2.8,0.43,100,1,0,10,10.4,3.2,0,1.7,0.2,82,0.35,0.17,17,WR,220,0,0,0,0,6,3,56,25,15.6,0.7,8.8,0.3,0,0.171,0.333,0.223,0,0,0,0,0,0,0,0,0,0,slayton,darius slayton,d,slayton5300wrd,49877-63819:Darius Slayton,49877-63819,WR,d,Darius Slayton,slayton,25.20000076,1,5300,NYG@CHI,NYG,CHI,,,,ryland,ryland,darius,slayton5300wrd
smith-schuster7100wrj,73.36,J. Smith-Schuster,7100,PIT,DEN,,,11.68,16.1,7.2,1.56,1.6,6.5,10.12,8.3,3,2.2,1,0.89,3,0,0.63,1.2,48,23.5,17.5,-0.3,-6,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.25,0.06,65,0.32,0.01,21.9,0,3.65,0.4,100,1,0,10,6.1,-2.6,0,1.09,0.13,30,0.15,0.7,20,WR,220,0,0,0,0,5,3,41,22,12.4,0.5,6.3,0.222,0,0.178,0.333,0.208,0,0,0,0,0,0,0,0,0,0,smith-schuster,j. smith-schuster,j,smith-schuster7100wrj,49877-55987:JuJu Smith-Schuster,49877-55987,WR,j,JuJu Smith-Schuster,smith-schuster,21.89999962,1,7100,DEN@PIT,PIT,DEN,,,,ryland,ryland,juju,smith-schuster7100wrj
smith4600rbi,56.77,Ito Smith,4600,ATL,@DAL,,,3.2,4.7,1.7,-1.98,0.7,0.5,5.18,2,-28,0,0,0.16,5,0,0.66,1.4,18,25,28,2.5,3,53,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3.6,0.2,0.462,0.8,0.27,0.13,0,0,0,2.1,-300,0.53,0.11,100,0,0,20,3.1,-1.2,-200,0.72,0.17,25,0.12,0.25,16,RB,220,0.333,0.112,0.262,2,2,1,11,3,6.1,0,2.5,0.143,0.429,0,0,0,0,0,0,0,0,0,0,0,0,0,smith,ito smith,i,smith4600rbi,49877-55689:Ito Smith,49877-55689,RB,i,Ito Smith,smith,2.099999905,1,4600,ATL@DAL,ATL,DAL,,,,ryland,ryland,ito,smith4600rbi
smith4600tei,75.71,Irv Smith,4600,MIN,@IND,,,4.6,6.5,2.7,0.6,1,0.5,4,0.8,-10,0,0,0.45,2,0,0.25,-1.5,39,22.8,26.3,1.3,3.5,49,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.2,0.13,0,0,0,1.6,-200,1.6,0.05,100,0,0,10,3.9,-1.1,-200,1.27,0.1,65,0.15,0.35,20,TE,220,0,0,0,0,3,2,21,12,90,0.1,6.5,0.2,0,0.107,0.077,0.088,0,0,0,0,0,0,0,0,0,0,smith,irv smith,i,smith4600tei,49877-72725:Irv Smith Jr.,49877-72725,TE,i,Irv Smith Jr.,smith,1.600000024,1,4600,MIN@IND,MIN,IND,,,,ryland,ryland,irv,smith4600tei
smith4900tej,87.55,Jonnu Smith,4900,TEN,JAX,,,7.32,10,4.6,2.62,1.5,6.5,4.7,22.4,-5,3.6,1,0.62,6,0,0.7,0.2,47,25.8,18.8,0.3,-7,44.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.21,0.14,75,0.6,0,11.6,0,1.66,0.2,100,1,0,10,6.2,0.6,0,1.74,0.13,63,0.36,0.36,19,TE,220,0,0,0,0,3,2,32,18,12.4,0.3,90,0.429,0,0.12,0.143,0.122,0,0,0,0,0,0,0,0,0,0,smith,jonnu smith,j,smith4900tej,49877-48116:Jonnu Smith,49877-48116,TE,j,Jonnu Smith,smith,11.60000038,1,4900,JAC@TEN,TEN,JAC,,,,ryland,ryland,jonnu,smith4900tej
snead5100wrw,58.49,Willie Snead,5100,BAL,@HOU,,,5.55,7.9,3.2,-0.01,1.1,0.5,5.56,3.9,-28,0.2,0,0.32,1,0,0.59,0.2,42,28.5,21,-1.3,-7.5,49.5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.07,0,0,0,14.4,0,3.6,0.37,100,1,0,10,5.4,0.2,0,1.7,0.13,76,0.29,0.23,17,WR,220,0,0,0,0,3,2,23,13,11.2,0.3,7.3,0.5,0,0.118,0.156,0.12,0,0,0,0,0,0,0,0,0,0,snead,willie snead,w,snead5100wrw,49877-44449:Willie Snead IV,49877-44449,WR,w,Willie Snead IV,snead,14.39999962,1,5100,BAL@HOU,BAL,HOU,,,,ryland,ryland,willie,snead5100wrw
snell4600rbb,81.88,Benny Snell,4600,PIT,DEN,,,7.81,10.4,5.3,2.63,1.7,0.5,5.18,-1.4,-9,5.3,0.87,0.53,6,0,0.96,-2.4,18,23.5,17.5,-0.3,-6,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,46,4.1,0.2,0.484,1.53,0.67,0.2,65,0.32,0.01,11.3,0,0.57,0.39,100,1,0,10,4.4,0.5,0,0.37,0.24,40,0.33,0.6,15,RB,220,0.4,0.427,0.289,11,0,0,2,2,7.7,0,2.3,0.087,0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,snell,benny snell,b,snell4600rbb,49877-70889:Benny Snell Jr.,49877-70889,RB,b,Benny Snell Jr.,snell,11.30000019,1,4600,DEN@PIT,PIT,DEN,,,,ryland,ryland,benny,snell4600rbb
stafford7200qbm,64.66,Matthew Stafford,7200,DET,@GB,,,18.08,29.2,7,2.49,2.5,0.5,15.59,17.16,6,2.9,1,0.97,1,0,0.75,-3,69,22,29,1.5,7,51,24,23,36,309,62,8.4,8.02,2.1,44,13.6,66.3,18.6,5.8,1.7,6,2,5,7,3,0,0.333,3.33,1.93,1,68,0.55,0,17.2,-100,0.36,0.22,100,0,0,10,10.4,0.9,-100,0.25,0.15,50,0.22,0.38,18,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stafford,matthew stafford,m,stafford7200qbm,49877-6654:Matthew Stafford,49877-6654,QB,m,Matthew Stafford,stafford,17.18000031,1,7200,DET@GB,DET,GB,,,,ryland,ryland,matthew,stafford7200qbm
sternberger4100tej,66.26,Jace Sternberger,4100,GB,DET,,,2.17,3.3,1,-0.66,0.5,0.5,2.83,0,-27,0,0,0.08,0,0,0.68,-0.9,10,29,22,3,-7,51,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.07,0,68,0.55,0,0,0,0,0,0,0,0,10,0.9,0,0,3.1,0.09,5,0.05,0.52,17,TE,220,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,sternberger,jace sternberger,j,sternberger4100tej,49877-62998:Jace Sternberger,49877-62998,TE,j,Jace Sternberger,sternberger,0,1,4100,DET@GB,GB,DET,,,,ryland,ryland,jace,sternberger4100tej
stills4600wrk,51.16,Kenny Stills,4600,HOU,BAL,,,3.58,5.3,1.9,-0.84,0.8,0.5,4.42,2.6,-41,0,0,0.18,2,0,0.51,-3.5,47,21,28.5,-2.3,7.5,49.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,-300,0,0,0,0,0,10,6.4,0.8,-300,1.51,0.14,57,0.26,0.31,19,WR,220,0,0,0,0,4,2,40,18,13.9,0.3,9.9,0.5,0,0.133,0.158,0.163,0,0,0,0,0,0,0,0,0,0,stills,kenny stills,k,stills4600wrk,49877-27457:Kenny Stills,49877-27457,WR,k,Kenny Stills,stills,0,1,4600,BAL@HOU,HOU,BAL,,,,ryland,ryland,kenny,stills4600wrk
sutton6900wrc,54.46,Courtland Sutton,6900,DEN,@PIT,,,9.17,13.1,5.3,-0.49,1.3,0.5,9.66,8.1,8,0.2,0,0.94,2,0,0.56,0.4,57,17.5,23.5,0.2,6,41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0.67,0.2,65,0.32,0.01,0,0,0,0,0,0,0,10,11.8,2.6,0,1.3,0.21,68,0.5,0.25,16,WR,220,0,0,0,0,7,4,68,33,15.6,0.4,90,0.188,0,0.274,0.429,0.335,0,0,0,0,0,0,0,0,0,0,sutton,courtland sutton,c,sutton6900wrc,49877-57403:Courtland Sutton,49877-57403,WR,c,Courtland Sutton,sutton,11.65124989,16,6900,DEN@PIT,DEN,PIT,,,,ryland,ryland,courtland,sutton6900wrc
swift5200rbd,74.79,D'Andre Swift,5200,DET,@GB,,,7.03,9.2,4.9,0.35,1.4,0.5,6.68,9.7,-8,1,1,0.56,5,0,0.95,1.3,34,22,29,1.5,7,51,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2.7,1,0.667,2,1,1,68,0.55,0,9.8,100,1.23,0.29,100,1,0,10,9.8,30,100,1.23,0.29,100,1,0,10,RB,220,1,0.058,0.472,3,5,3,15,7,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,swift,d'andre swift,d,swift5200rbd,49877-91598:D'Andre Swift,49877-91598,RB,d,D'Andre Swift,swift,9.800000191,1,5200,DET@GB,DET,GB,,,,ryland,ryland,d'andre,swift5200rbd
tampa bay3800,91.28,Tampa Bay,3800,TB,CAR,,,7.5,15.8,-0.8,2.47,2,10.5,5.03,14,-4,0,0,0.45,5,0,0.68,8.3,0,27.3,19.8,-0.5,-7.5,47,51,0,0,0,0,0,0,0,0,0,0,0,0,1.79,7.14,0,0,0,0,0,0,0,0,0,85,0.73,0.15,0,0,0,0,0,0,1,10,7.9,20,0,0,0,81,0.62,0.18,16,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.4513,0.4145,0.0116,0.0458,7.06,12.13,5.93,3.17,0.1813,bay,tampa bay,t,tampa bay3800,49877-12551:Tampa Bay Buccaneers,49877-12551,D,t,Tampa Bay Buccaneers,buccaneers,0,1,3800,CAR@TB,TB,CAR,,,,Bay,Bay,tampa bay,tampa bay3800
tannehill7000qbr,69.49,Ryan Tannehill,7000,TEN,JAX,,,17.46,29,6,2.26,2.5,0.5,15.2,26.76,4,2.4,1,0.94,1,0,0.73,-2.5,60,25.8,18.8,0.3,-7,44.5,36,19,27,249,69,9.1,8.4,2,45,12.2,59.9,24.3,7.4,1.9,9.1,3,11,16,4.6,0.3,0.5,3.57,1.79,0.79,75,0.6,0,19.4,0,0.41,0.24,100,1,0,10,17.5,3.2,0,0.52,0.29,78,0.68,0.21,19,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tannehill,ryan tannehill,r,tannehill7000qbr,49877-21948:Ryan Tannehill,49877-21948,QB,r,Ryan Tannehill,tannehill,19.36000061,1,7000,JAC@TEN,TEN,JAC,,,,ryland,ryland,ryan,tannehill7000qbr
tate5500wrg,60.74,Golden Tate,5500,NYG,@CHI,,,6.86,9.8,4,0.39,1.2,0.5,6.47,7.2,-22,0.2,0,0.41,2,0,0.63,-1.8,57,19,23.5,1,4.5,42.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,67,0.41,0.01,0,-100,0,0,0,0,0,10,9.9,20,-100,1.26,0.17,65,0.3,0.2,20,WR,220,0,0,0,0,7,4,61,29,13.8,0.5,7.7,0.222,0,0.215,0.25,0.251,0,0,0,0,0,0,0,0,0,0,tate,golden tate,g,tate5500wrg,49877-11485:Golden Tate,49877-11485,WR,g,Golden Tate,tate,11.60909063,11,5500,NYG@CHI,NYG,CHI,,,,ryland,ryland,golden,tate5500wrg
taylor4500wrt,53.1,Trent Taylor,4500,SF,@NYJ,,,3.67,5.3,2,-0.52,0.8,0.5,4.19,2,-41,0.7,1,0.18,0,0,0.48,2.3,21,24.3,17.3,-0.5,-7,41.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.06,0,62,0.25,0.01,1.7,-200,0.34,0.08,100,0,0,20,1.7,-0.3,-100,0.34,0.08,11,0,0,18,WR,220,0,0,0,0,5,2,7,5,3.5,0,0,0,0,0.156,0,0.027,0,0,0,0,0,0,0,0,0,0,taylor,trent taylor,t,taylor4500wrt,49877-43416:Trent Taylor,49877-43416,WR,t,Trent Taylor,taylor,1.700000048,1,4500,SF@NYJ,SF,NYJ,,,,ryland,ryland,trent,taylor4500wrt
taylor5800rbj,96.07,Jonathan Taylor,5800,IND,MIN,,,13.7,17.7,9.7,5.52,2.4,35.5,8.18,18,-10,10,0.94,0.5,5,0,0.96,-0.1,26,26.3,22.8,1.8,-3.5,49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,2.4,0,0.111,4,1,1,0,0,0,11.9,400,0.79,0.46,100,1,0,20,11.9,50,400,0.79,0.46,100,1,0,20,RB,220,0,0.25,0.377,9,6,6,67,35,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,taylor,jonathan taylor,j,taylor5800rbj,49877-89675:Jonathan Taylor,49877-89675,RB,j,Jonathan Taylor,taylor,11.89999962,1,5800,MIN@IND,IND,MIN,,,,ryland,ryland,jonathan,taylor5800rbj
taylor6800qbt,60.52,Tyrod Taylor,6800,LAC,KC,,,16.14,26.6,5.7,1.34,2.4,3,14.8,0,-13,1.6,0.67,0.06,1,0,0.6,0.1,15,19.3,27.8,-2,8.5,47,15,6,12,80,55,6.7,6.77,0.3,19,11.1,55.6,30.6,2.5,0,5.5,2,2,2,0.9,0,0.188,0.4,0.2,0.13,0,0,0,9,-200,0.24,0.12,0,0,1,10,10,-0.4,-200,0.07,0.07,6,0,0.93,15,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,taylor,tyrod taylor,t,taylor6800qbt,49877-14377:Tyrod Taylor,49877-14377,QB,t,Tyrod Taylor,taylor,9.020000458,1,6800,KC@LAC,LAC,KC,,,,ryland,ryland,tyrod,taylor6800qbt
tennessee4200,50.19,Tennessee,4200,TEN,JAX,,,6.9,15.3,-1.5,0.58,1.6,6.5,6.32,5,-3,0,0,0.51,4,0,0.78,-3.4,0,25.8,18.8,0.3,-7,44.5,36,0,0,0,0,0,0,0,0,0,0,0,0,1.87,6.54,0,0,0,0,0,0,0,0,0,75,0.6,0,3,200,0,0,100,0,0,10,8.1,0.6,200,0,0,90,0.55,0.1,20,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.514,0.4659,0.0112,0.0399,7.36,9.21,50,3.54,0.2093,tennessee,tennessee,t,tennessee4200,49877-12534:Tennessee Titans,49877-12534,D,t,Tennessee Titans,titans,3,1,4200,JAC@TEN,TEN,JAC,,,,Titans,Titans,tennessee,tennessee4200
thielen7300wra,78.61,Adam Thielen,7300,MIN,@IND,,,12.82,17.8,7.8,2.25,1.8,14.5,10.57,4.6,-1,4.6,1,0.81,5,0,0.97,1.5,42,22.8,26.3,1.3,3.5,49,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.13,0,0,0,28,500,3.5,0.56,100,1,0,10,6.4,0.6,500,1.18,0.15,28,0.19,0.71,21,WR,220,0,0,0,0,5,3,45,20,14.6,0.8,7.1,0.571,0,0.176,0.389,0.187,0,0,0,0,0,0,0,0,0,0,thielen,adam thielen,a,thielen7300wra,49877-39716:Adam Thielen,49877-39716,WR,a,Adam Thielen,thielen,28,1,7300,MIN@IND,MIN,IND,,,,ryland,ryland,adam,thielen7300wra
thomas4700tel,74,Logan Thomas,4700,WAS,@ARI,,,6.75,9.3,4.2,2.51,1.4,14.5,4.24,4.6,-14,10,1,0.35,4,0,0.67,0.8,25,19.5,27,0.2,7.5,46.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.2,0.07,0,0,0,11.7,700,1.46,0.23,100,1,0,10,2.6,-0.1,700,1.12,0.1,62,0.12,0.37,16,TE,220,0,0,0,0,2,1,13,8,10.7,0.1,60,0.25,0,0.069,0.083,0.054,0,0,0,0,0,0,0,0,0,0,thomas,logan thomas,l,thomas4700tel,49877-26355:Logan Thomas,49877-26355,TE,l,Logan Thomas,thomas,11.69999981,1,4700,WAS@ARI,WAS,ARI,,,,ryland,ryland,logan,thomas4700tel
