,rating,name,salary,team,opp,time, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
sanders7100rbm,81.21,Miles Sanders,7100,PHI,@NYG,1,,11.11,14.4,7.8,-0.81,1.6,11.4,11.92,-2,0.71,1,2.7,8,0,0.18,1.3,39,26,19,3.5,-7,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,78,5.2,0.6,0.594,2.47,1.29,0.71,40,0.88,0.68,11.3,-100,0.71,0.3,60,0.4,0.4,50,11.7,1.1,1100,0.69,0.3,72,0.27,0.12,33,RB,12/7/2022,0.346,0.496,0.577,15,1,1,6,5,4.6,0,0,0.214,0.548,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,sanders,miles sanders,m,sanders7100rbm,84373-71845,RB,m,Miles Sanders,sanders,13.52500025,12,7100,PHI@NYG,PHI,NYG,,,,,,RB/FLEX,ryland,ryland,miles,sanders7100rbm
schultz6200ted,59.85,Dalton Schultz,6200,DAL,HOU,1,,7.61,10.2,5.1,-1.43,1.2,4.6,9.04,5,0.97,1,3.3,6,0,0.18,-3.4,51,30.8,13.3,2.8,-17.5,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0.65,0.24,0,0,0,8.6,700,1.5,0.16,80,0.6,0.2,50,9.6,1.8,200,1.69,0.19,54,0.45,0.13,22,TE,12/7/2022,0,0,0,0,5,4,38,12,9.4,0.5,0,0.333,0,0.177,0.233,0.158,26.3,13.6,0,0,0,0,0,0,0,0,0,0,schultz,dalton schultz,d,schultz6200ted,84373-55042,TE,d,Dalton Schultz,schultz,6.780000305,10,6200,HOU@DAL,DAL,HOU,,,,,,TE/FLEX,ryland,ryland,dalton,schultz6200ted
scott5100rbb,55.23,Boston Scott,5100,PHI,@NYG,1,,2.58,3.4,1.8,-4.35,0.5,0.3,6.93,-7,0.53,0,0,4,0,0.18,1.3,13,26,19,3.5,-7,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,3.4,0.3,0.46,0.82,0.53,0.35,40,0.88,0.68,2,300,0.5,0.18,20,0.2,0.8,50,4.1,-1.5,-900,0.68,0.31,21,0.15,0.42,33,RB,12/7/2022,0.2,0.121,0.203,5,0,0,4,2,6.3,0,0,0.286,0.357,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,scott,boston scott,b,scott5100rbb,84373-43433,RB,b,Boston Scott,scott,2.15,10,5100,PHI@NYG,PHI,NYG,,,,,,RB/FLEX,ryland,ryland,boston,scott5100rbb
seattle4400,32.91,Seattle,4400,SEA,CAR,4,,6.38,13.2,-0.4,-1.28,1.5,1.4,7.66,4,0.87,0,0,3,0,0.66,-1.3,0,24.3,20.3,2,-4,44.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,8.02,0,0,0,0,0,0,0,0,0,43,0.86,0.16,4.3,-200,0,0,66,0.33,0.33,30,6.3,1.1,-1600,0,0,80,0.61,0.14,21,D,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.5,0.5068,0.4727,0.011,0.0428,7.28,9.71,5.35,3.67,0.2,seattle,seattle,s,seattle4400,84373-12550,D,s,Seattle Seahawks,seahawks,7.416666667,12,4400,CAR@SEA,SEA,CAR,,,,,,DEF,Seahawks,Seahawks,seattle,seattle4400
shenault5200wrl,59.29,L. Shenault Jr.,5200,CAR,@SEA,4,,6.55,9,4.1,-1.43,1.3,2.3,7.98,5,0.89,0,0,1,0,0.06,-5.3,21,20.3,24.3,-1,4,44.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.06,0.06,43,0.86,0.16,2.8,-100,0.81,0.13,33,0.33,0.66,30,5.9,-0.7,-800,1.39,0.28,39,0.17,0.21,23,WR,12/7/2022,0,0,0,0,3,2,26,14,9.8,0.1,0,0,0,0.129,0.091,0.135,1.5,2.6,0,0,0,0,0,0,0,0,0,0,shenault,l. shenault jr.,l,shenault5200wrl,84373-87859,WR,l,Laviska Shenault Jr.,shenault,5.275000095,8,5200,CAR@SEA,CAR,SEA,,,,,,WR/FLEX,ryland,ryland,laviska,shenault5200wrl
sims5100wrs,42.2,Steven Sims,5100,PIT,BAL,1,,3.13,4.5,1.8,-4.63,0.6,0.7,7.76,-2,0.72,0,0,0,0,0.04,-3.3,19,19.5,17.5,0,-2,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,41,0.81,0.11,1.1,0,0.29,0.04,0,0,1,50,2.6,-1,-900,0.86,0.14,8,0,0.34,23,WR,12/7/2022,0,0,0,0,1,0,3,3,4.6,0,0,0,0,0.051,0,0.015,-0.8,2.6,0,0,0,0,0,0,0,0,0,0,sims,steven sims,s,sims5100wrs,84373-62994,WR,s,Steven Sims Jr.,sims,1.171428544,7,5100,BAL@PIT,PIT,BAL,,,,,,WR/FLEX,ryland,ryland,steven,sims5100wrs
singletary6600rbd,72.17,Devin Singletary,6600,BUF,NYJ,1,,8.43,10.9,5.9,-2.24,1.3,2.1,10.67,5,0.93,0,0,4,0,0.18,-3.4,51,26.5,16.5,-0.5,-10,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,57,4.5,0.5,0.516,3.82,1.88,1,35,0.98,0.57,12.5,1000,0.77,0.26,100,0.42,0,70,10.5,1.6,600,0.64,0.21,68,0.34,0.25,32,RB,12/7/2022,0.474,0.4,0.729,12,3,2,19,9,7.5,0.1,0,0.167,0.444,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,singletary,devin singletary,d,singletary6600rbd,84373-70603,RB,d,Devin Singletary,singletary,10.36666679,12,6600,NYJ@BUF,BUF,NYJ,,,,,,RB/FLEX,ryland,ryland,devin,singletary6600rbd
slayton6300wrd,59.14,Darius Slayton,6300,NYG,PHI,1,,8.87,12.5,5.2,-1.62,1.4,6.9,10.49,-4,0.66,0.5,2.1,1,0,0.65,-4.6,43,19,26,-2,7,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.06,0,40,0.88,0.68,11.8,500,1.69,0.2,100,0.4,0,50,8.1,0.4,300,1.83,0.19,47,0.23,0.19,21,WR,12/7/2022,0,0,0,0,4,2,41,21,16.4,0.2,0,0,0,0.148,0.231,0.224,32.8,27.7,0,0,0,0,0,0,0,0,0,0,slayton,darius slayton,d,slayton6300wrd,84373-63819,WR,d,Darius Slayton,slayton,9.455555386,9,6300,PHI@NYG,NYG,PHI,,,,,,WR/FLEX,ryland,ryland,darius,slayton6300wrd
smith7000wrd,60.13,DeVonta Smith,7000,PHI,@NYG,1,,10.3,14.3,6.3,-1.79,1.5,14.8,12.09,-11,0.51,1,3.7,2,0,0.75,-3.3,59,26,19,3.5,-7,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.35,0.29,40,0.88,0.68,11.6,700,1.37,0.19,100,0.4,0,50,10.1,0.2,1000,1.48,0.17,76,0.26,0.08,34,WR,12/7/2022,0,0,0,0,6,4,57,22,12.3,0.3,0,0.333,0,0.241,0.2,0.239,40.1,30.8,0,0,0,0,0,0,0,0,0,0,smith,devonta smith,d,smith7000wrd,84373-90576,WR,d,DeVonta Smith,smith,10.29999987,12,7000,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,ryland,ryland,devonta,smith7000wrd
smith7700qbg,62.04,Geno Smith,7700,SEA,CAR,4,,19.7,29.8,9.6,-0.47,2.6,5,20.17,4,0.94,1,5.6,1,0,0.44,-3.4,63,24.3,20.3,2,-4,44.5,58,23,32,264,72,8.1,7.47,1.8,36,156.7,276.5,2.6,8.4,3.3,5.6,1.6,7.5,4,12,20,4.7,0.1,0.5,3.89,1.56,0.33,43,0.86,0.16,21.2,400,0.49,0.35,100,1,0,30,17.4,0.3,1700,0.44,0.28,68,0.52,0.05,19,QB,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,smith,geno smith,g,smith7700qbg,84373-26483,QB,g,Geno Smith,smith,19.2549998,12,7700,CAR@SEA,SEA,CAR,,,,,,QB,ryland,ryland,geno,smith7700qbg
smithschuster6600wrj,61.43,J. Smith-Schuster,6600,KC,@DEN,4,,9.54,13.3,5.8,-1.64,1.4,9,11.18,-6,0.61,0.25,2.1,3,0,0.69,-4.9,47,26.8,17.3,2.3,-9.5,44,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.06,0.06,44,0.31,0.1,4.9,-400,1.33,0.16,33,0,0.16,60,8.7,-1.2,600,1.48,0.19,50,0.11,0.11,26,WR,12/7/2022,0,0,0,0,5,4,57,22,13.2,0.2,0,0,0,0.158,0.071,0.187,30.7,15.4,0,0,0,0,0,0,0,0,0,0,smithschuster,j. smith-schuster,j,smithschuster6600wrj,84373-55987,WR,j,JuJu Smith-Schuster,smithschuster,9.527273005,11,6600,KC@DEN,KC,DEN,,,,,,WR/FLEX,ryland,ryland,juju,smithschuster6600wrj
stoll4700tej,52.87,Jack Stoll,4700,PHI,@NYG,1,,3.2,4.6,1.8,-2.34,0.7,0.5,5.54,0,0.84,0,0,0,0,0.11,-0.2,34,26,19,3.5,-7,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,40,0.88,0.68,2.4,300,1.92,0.05,60,0.2,0,50,1.7,0.1,-1300,2.17,0.05,16,0.03,0.06,30,TE,12/7/2022,0,0,0,0,0,0,6,5,11.6,0,0,0,0,0.029,0,0.028,8.3,2.2,0,0,0,0,0,0,0,0,0,0,stoll,jack stoll,j,stoll4700tej,84373-69451,TE,j,Jack Stoll,stoll,1.712499976,8,4700,PHI@NYG,PHI,NYG,,,,,,TE/FLEX,ryland,ryland,jack,stoll4700tej
swift7200rbd,78.51,D'Andre Swift,7200,DET,MIN,1,,11.46,14.8,8.1,-0.71,1.6,15.1,12.17,-4,0.63,1,9.3,6,0,0.06,-5.1,29,26.8,24.8,2.3,-2,51.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,5.5,0.5,0.453,1.59,0.82,0.35,0,0,0,10.8,400,0.86,0.43,100,0.33,0,60,11.4,0.4,1200,1.01,0.39,52,0.13,0.13,23,RB,12/7/2022,0.263,0.31,0.444,6,4,3,23,13,7.6,0.2,0,0.294,0.588,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,swift,d'andre swift,d,swift7200rbd,84373-91598,RB,d,D'Andre Swift,swift,12.32222239,9,7200,MIN@DET,DET,MIN,,,,,,RB/FLEX,ryland,ryland,d'andre,swift7200rbd
tampa bay3900,66.48,Tampa Bay,3900,TB,@SF,4,,6.38,13.3,-0.5,0.32,1.6,9.5,6.06,-7,0.24,0,0,2,0,0.49,2.4,0,17,20.5,-3.8,3.5,37.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,8.88,0,0,0,0,0,0,0,0,0,51,0.73,0.62,4.5,-100,0,0,100,0,0,40,7.5,0,-2100,0,0,80,0.36,0.2,25,D,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.5,0.4439,0.4447,0.0098,0.033,6.33,90,4.5,2.67,0.1944,bay,tampa bay,t,tampa bay3900,84373-12551,D,t,Tampa Bay Buccaneers,buccaneers,7,12,3900,TB@SF,TB,SF,,,,,,DEF,Bay,Bay,tampa bay,tampa bay3900
tannehill6700qbr,62.6,Ryan Tannehill,6700,TEN,JAX,1,,14.2,24,4.4,-4.01,2.1,2,18.21,0,0.74,1,2.5,1,0,0.44,8.8,60,22.3,18.8,-2.5,-3.5,41,52,18,27,205,67,7.6,6.64,1.2,38,110.9,217.3,8.4,28.3,10.3,4.4,1.1,8.8,3,8,10,3.3,0.2,0.489,4.76,2.12,0.88,53,0.85,0.04,16.3,0,0.46,0.29,100,0.75,0,40,10.9,-6.4,700,0.33,0.18,48,0.24,0.31,29,QB,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,tannehill,ryan tannehill,r,tannehill6700qbr,84373-21948,QB,r,Ryan Tannehill,tannehill,13.67799988,10,6700,JAC@TEN,TEN,JAC,,,,,,QB,ryland,ryland,ryan,tannehill6700qbr
tennessee4200,52.12,Tennessee,4200,TEN,JAX,1,,7.1,15.3,-1.1,0.08,1.7,5.7,7.02,-3,0.45,0,0,4,0,0.66,-1.2,0,22.3,18.8,-2.5,-3.5,41,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,6.42,0,0,0,0,0,0,0,0,0,53,0.85,0.04,4,-200,0,0,75,0.25,0.25,40,50,-1.8,-1800,0,0,62,0.37,0.34,29,D,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.3,0.4786,0.4092,0.015,0.0339,7.25,9.14,4.07,20,0.1719,tennessee,tennessee,t,tennessee4200,84373-12534,D,t,Tennessee Titans,titans,6.333333333,12,4200,JAC@TEN,TEN,JAC,,,,,,DEF,Titans,Titans,tennessee,tennessee4200
thielen6400wra,62.64,Adam Thielen,6400,MIN,@DET,1,,9.36,12.8,6,-1.36,1.5,9.8,10.72,-11,0.51,1,4.2,2,0,0.57,1.3,59,24.8,26.8,-1.7,2,51.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38,0.19,0,0,0,6.9,500,1.07,0.11,60,0.4,0.4,50,7.9,-1.2,400,1.19,0.13,69,0.19,0.11,26,WR,12/7/2022,0,0,0,0,6,4,47,19,10.5,0.2,0,0.188,0,0.184,0.158,0.185,37.7,24.7,0,0,0,0,0,0,0,0,0,0,thielen,adam thielen,a,thielen6400wra,84373-39716,WR,a,Adam Thielen,thielen,8.833333333,12,6400,MIN@DET,MIN,DET,,,,,,WR/FLEX,ryland,ryland,adam,thielen6400wra
thomas4500tei,51.66,Ian Thomas,4500,CAR,@SEA,4,,2.55,3.7,1.4,-2.52,0.6,0.2,5.07,-2,0.71,0,0,0,0,0.18,-1.4,33,20.3,24.3,-1,4,44.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,43,0.86,0.16,3.6,200,1.21,0.11,100,0.33,0,30,2.5,-0.7,-1500,1.4,0.08,42,0.09,0.23,21,TE,12/7/2022,0,0,0,0,1,1,12,9,9.4,0,0,0,0,0.062,0,0.063,2.6,2.7,0,0,0,0,0,0,0,0,0,0,thomas,ian thomas,i,thomas4500tei,84373-72515,TE,i,Ian Thomas,thomas,2.5,10,4500,CAR@SEA,CAR,SEA,,,,,,TE/FLEX,ryland,ryland,ian,thomas4500tei
tremble4500tet,65.05,Tommy Tremble,4500,CAR,@SEA,4,,3.03,4.3,1.8,-2.04,0.7,0.4,5.07,0,0.84,0,0,0,0,0.11,-1.4,32,20.3,24.3,-1,4,44.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.29,0.12,43,0.86,0.16,0.7,0,0.7,0.02,0,0,0.33,30,3.1,-0.7,-1500,1.37,0.1,34,0.08,0.17,23,TE,12/7/2022,0,0,0,0,2,1,10,7,8.9,0.1,0,0.25,0,0.073,0.143,0.051,6.4,8.3,0,0,0,0,0,0,0,0,0,0,tremble,tommy tremble,t,tremble4500tet,84373-91101,TE,t,Tommy Tremble,tremble,2.844444487,9,4500,CAR@SEA,CAR,SEA,,,,,,TE/FLEX,ryland,ryland,tommy,tremble4500tet
uzomah4400tec,63.44,C.J. Uzomah,4400,NYJ,@BUF,1,,2.63,3.7,1.5,-2.21,0.6,0.1,4.84,1,0.88,0,0,0,0,0.11,-0.9,40,16.5,26.5,-0.5,10,43,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,35,0.98,0.57,3.4,0,2.56,0.09,50,0,0,40,4.6,-0.2,-1600,1.78,0.12,45,0.08,0.16,24,TE,12/7/2022,0,0,0,0,2,2,18,10,9.1,0,0,0,0,0.078,0,0.067,7.5,3.8,0,0,0,0,0,0,0,0,0,0,uzomah,c.j. uzomah,c,uzomah4400tec,84373-31207,TE,c,C.J. Uzomah,uzomah,2.5,8,4400,NYJ@BUF,NYJ,BUF,,,,,,TE/FLEX,ryland,ryland,c.j.,uzomah4400tec
valdesscantling5800wrm,54.94,M. Valdes-Scantling,5800,KC,@DEN,4,,6.85,9.9,3.8,-2.5,1.2,9.2,9.35,-20,0.36,1,0.5,1,0,0.14,-4.9,46,26.8,17.3,2.3,-9.5,44,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.29,0.12,44,0.31,0.1,6,400,1.27,0.14,66,0.33,0.33,60,5.8,-1.4,-200,1.24,0.13,44,0.2,0.36,25,WR,12/7/2022,0,0,0,0,4,2,44,21,16.8,0.1,0,0.154,0,0.128,0.048,0.142,33.9,23.4,0,0,0,0,0,0,0,0,0,0,valdesscantling,m. valdes-scantling,m,valdesscantling5800wrm,84373-40647,WR,m,Marquez Valdes-Scantling,valdesscantling,6.733333588,12,5800,KC@DEN,KC,DEN,,,,,,WR/FLEX,ryland,ryland,marquez,valdesscantling5800wrm
warren5000rbj,60.25,Jaylen Warren,5000,PIT,BAL,1,,4.36,5.7,3,-2.32,0.9,0.2,6.68,4,0.91,0,0,3,0,0.83,-1.9,19,19.5,17.5,0,-2,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,5,0,0.462,0.67,0,0,41,0.81,0.11,3.7,-300,0.7,0.22,40,0.2,0.4,50,4.1,-1.9,-1000,0.77,0.22,47,0.15,0.42,19,RB,12/7/2022,0,0.158,0.287,3,1,1,13,7,8.4,0,0,0,0.667,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,warren,jaylen warren,j,warren5000rbj,84373-112057,RB,j,Jaylen Warren,warren,3.963636225,11,5000,BAL@PIT,PIT,BAL,,,,,,RB/FLEX,ryland,ryland,jaylen,warren5000rbj
washington4600wrm,43.38,M. Washington,4600,DEN,KC,4,,2.19,3.3,1.1,-4.43,0.5,0.1,6.62,4,0.88,0,0,0,0,0.24,-2.3,6,17.3,26.8,-0.7,9.5,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,44,0.31,0.1,0.1,-100,0.06,0.01,0,0,0.4,50,1.3,-0.3,-1400,1.06,0.22,11,0,0.58,17,WR,12/7/2022,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.026,0,0.001,-1.6,3.9,0,0,0,0,0,0,0,0,0,0,washington,m. washington,m,washington4600wrm,84373-95854,WR,m,Montrell Washington,washington,0.266666671,12,4600,KC@DEN,DEN,KC,,,,,,WR/FLEX,ryland,ryland,montrell,washington4600wrm
watkins5400wrq,55.21,Quez Watkins,5400,PHI,@NYG,1,,6.04,8.8,3.3,-2.4,1.1,0.5,8.44,22,0.99,0,0,1,0,0.24,-3.3,39,26,19,3.5,-7,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.12,0.12,40,0.88,0.68,9.1,400,2.14,0.22,100,0.6,0,50,8.1,0.5,-600,2.81,0.21,54,0.36,0.21,33,WR,12/7/2022,0,0,0,0,2,2,28,18,13.3,0.3,0,0,0,0.1,0.16,0.117,20.3,13.9,0,0,0,0,0,0,0,0,0,0,watkins,quez watkins,q,watkins5400wrq,84373-73687,WR,q,Quez Watkins,watkins,4.691666603,12,5400,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,ryland,ryland,quez,watkins5400wrq
watson4900wrj,49.99,Justin Watson,4900,KC,@DEN,4,,3.67,5.4,1.9,-3.63,0.7,1.1,7.3,-6,0.61,0,0,1,0,0.09,-4.9,25,26.8,17.3,2.3,-9.5,44,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.06,0.06,44,0.31,0.1,5.3,200,2.66,0.11,100,0.5,0,60,5.9,0,-1100,3.22,0.24,52,0.24,0.04,25,WR,12/7/2022,0,0,0,0,1,1,18,13,17,0.2,0,0.5,0,0.05,0.067,0.058,18.8,11.7,0,0,0,0,0,0,0,0,0,0,watson,justin watson,j,watson4900wrj,84373-83083,WR,j,Justin Watson,watson,3.383333206,12,4900,KC@DEN,KC,DEN,,,,,,WR/FLEX,ryland,ryland,justin,watson4900wrj
watson7000qbd,59.05,Deshaun Watson,7000,CLE,@CIN,1,,16.16,24.8,7.5,-2.64,2.3,6.2,18.8,-3,0.44,0.25,2.5,1,0,0.82,-4.5,62,20.5,26,-1.8,5.5,46.5,35,12,22,131,54,6,3.7,0,27,67,136,0,0,0,0,4.5,4.3,7,11,21,3,0,0.286,0.06,0,0,46,0.74,0,6.3,1000,0.21,0.1,0,0,0.2,50,3.3,-0.6,1000,0.11,0.05,0,0,0.09,22,QB,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,watson,deshaun watson,d,watson7000qbd,84373-54879,QB,d,Deshaun Watson,watson,6.340000153,1,7000,CLE@CIN,CLE,CIN,,,,,,QB,ryland,ryland,deshaun,watson7000qbd
westbrookikhine5500wrn,54.84,N. Westbrook-Ikhine,5500,TEN,JAX,1,,6.26,9,3.5,-2.41,1.1,2,8.67,8,0.93,0,0,0,0,0.57,0.5,46,22.3,18.8,-2.5,-3.5,41,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.24,0.12,53,0.85,0.04,9.7,200,2.16,0.2,75,0.25,0.25,40,5.1,-2,-500,1.63,0.11,31,0.06,0.37,29,WR,12/7/2022,0,0,0,0,3,1,30,17,16.4,0.2,0,0.25,0,0.124,0.158,0.162,25.1,19.6,0,0,0,0,0,0,0,0,0,0,westbrookikhine,n. westbrook-ikhine,n,westbrookikhine5500wrn,84373-64389,WR,n,Nick Westbrook-Ikhine,westbrookikhine,5.620000076,10,5500,JAC@TEN,TEN,JAC,,,,,,WR/FLEX,ryland,ryland,nick,westbrookikhine5500wrn
white6800qbm,48.25,Mike White,6800,NYJ,@BUF,1,,13.8,21.7,5.9,-4.6,2,0.4,18.4,2,0.87,0.33,1.9,0,0,0.6,-1.9,74,16.5,26.5,-0.5,10,43,64,26,42,342,62,8,7.49,1.5,57,140.5,320,0,0,0,3.6,2.4,2.3,3,3,4,1.5,0.5,0.5,1.29,0.65,0.29,35,0.98,0.57,22.1,800,0.48,0.3,50,0.5,0,40,19.7,0.4,800,0.42,0.27,14,0.14,0,21,QB,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,white,mike white,m,white6800qbm,84373-40534,QB,m,Mike White,white,22.12999916,2,6800,NYJ@BUF,NYJ,BUF,,,,,,QB,ryland,ryland,mike,white6800qbm
white6800rbr,64.12,Rachaad White,6800,TB,@SF,4,,8.72,11.7,5.8,-2.45,1.3,3.3,11.17,3,0.89,0,0,1,0,0.08,-4,26,17,20.5,-3.8,3.5,37.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,3.8,0.1,0.47,1.08,0.42,0.25,51,0.73,0.62,13.4,1400,0.65,0.29,100,0.5,0,40,6.4,-0.9,800,0.61,0.24,66,0.16,0.27,18,RB,12/7/2022,0.25,0.357,0.378,6,3,2,18,7,6.3,0.1,0,0.143,0.571,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,white,rachaad white,r,white6800rbr,84373-137902,RB,r,Rachaad White,white,6.583333333,12,6800,TB@SF,TB,SF,,,,,,RB/FLEX,ryland,ryland,rachaad,white6800rbr
wilcox4600tem,59.15,Mitchell Wilcox,4600,CIN,CLE,1,,4.04,5.7,2.4,-1.26,0.9,3.5,5.3,-4,0.62,0,0,1,0,0.11,-2.7,22,26,20.5,0.2,-5.5,46.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.74,0,1.8,400,5.45,0.05,25,0,0,40,1.7,0,-1400,2.33,0.08,23,0,0.11,26,TE,12/7/2022,0,0,0,0,0,0,4,3,7.6,0,0,0,0,0.021,0,0.016,4.7,0.9,0,0,0,0,0,0,0,0,0,0,wilcox,mitchell wilcox,m,wilcox4600tem,84373-65182,TE,m,Mitchell Wilcox,wilcox,1.583333333,6,4600,CLE@CIN,CIN,CLE,,,,,,TE/FLEX,ryland,ryland,mitchell,wilcox4600tem
williams4500wrj,60.93,Jameson Williams,4500,DET,MIN,1,,4.53,6.7,2.3,-1.86,1,0.7,6.39,10,0.94,1,1.6,3,0,0.94,5.3,8,26.8,24.8,2.3,-2,51.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,-1500,0,0,0,0,0,16,WR,12/7/2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0.026,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,williams,jameson williams,j,williams4500wrj,84373-111631,WR,j,Jameson Williams,williams,0,1,4500,MIN@DET,DET,MIN,,,,,,WR/FLEX,ryland,ryland,jameson,williams4500wrj
williams7000rbj,79.85,Jamaal Williams,7000,DET,MIN,1,,11.04,14.3,7.8,-0.63,1.6,1.7,11.67,12,0.98,1,2,7,0,0.11,-5.1,27,26.8,24.8,2.3,-2,51.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,60,3.9,1,0.524,2.82,2.12,1.53,0,0,0,15.2,-400,0.98,0.56,100,0.33,0,60,12.5,20,1000,0.76,0.46,69,0.26,0.13,23,RB,12/7/2022,0.714,0.496,0.409,15,1,0,5,4,6.8,0,0,0.277,0.532,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,williams,jamaal williams,j,williams7000rbj,84373-45631,RB,j,Jamaal Williams,williams,14.09166718,12,7000,MIN@DET,DET,MIN,,,,,,RB/FLEX,ryland,ryland,jamaal,williams7000rbj
