,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
hill5200wrt,39.38,Taysom Hill,5200,NO,SF,,,3.9,6.2,0.0,-1.88,0.8,0.5,3.0,5.78,-38.0,0.31,0.0,0.0,0.0,0.0,0.5,-2.7,10.0,23.0,22.0,-1.5,-1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.63,0.38,0.0,0.0,0.0,5.4,0,1.43,0.6,25.0,0.25,0.75,40.0,4.3,-0.5,-800.0,1.17,0.43,27.0,0.09,0.54,22.0,WR,14,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,8.4,0.3,3.2,0.667,0.0,0.033,0.16699999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hill,taysom hill,t,hill5200wrt,41210-45565,WR,t,Taysom Hill,hill,5.166666666666667,12,5200,SF@NO,NO,SF,,,,,,ryland,ryland,taysom,hill5200wrt
hill5300rbb,54.79,Brian Hill,5300,ATL,CAR,,,3.8,8.1,0.1,-3.13,0.7,0.5,12.2,6.93,-24.0,0.39,0.0,0.0,3.0,0.0,0.43,4.1,24.0,25.8,22.3,0.5,-3.5,48.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,31.0,4.1,0.1,0.382,0.88,0.25,0.13,0.0,0.0,0.0,6.5,300,0.43,0.17,100.0,0.2,0.0,50.0,3.5,0.0,-700.0,0.38,0.15,42.0,0.14,0.38,21.0,RB,14,0.16699999999999998,0.293,0.335,7.0,1.0,1.0,7.0,5.0,7.1,0.1,3.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hill,brian hill,b,hill5300rbb,41210-54010,RB,b,Brian Hill,hill,6.616666793823242,6,5300,CAR@ATL,ATL,CAR,,,,,,ryland,ryland,brian,hill5300rbb
hill8300wrt,76.3,Tyreek Hill,8300,KC,@NE,,,13.0,19.3,1.5,0.15,1.6,6.5,10.0,12.85,3.0,0.79,0.92,3.0,6.0,0.0,0.96,-0.4,45.0,23.3,26.3,0.0,3.0,49.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.06,29.0,0.84,0.0,8.8,300,0.85,0.2,25.0,0.25,0.75,40.0,10.2,0.6,2300.0,1.08,0.23,37.0,0.18,0.48,27.0,WR,14,0.0,0.0,0.0,0.0,8.0,4.0,79.0,34.0,16.2,0.5,9.1,0.25,0.0,0.239,0.24,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hill,tyreek hill,t,hill8300wrt,41210-53681,WR,t,Tyreek Hill,hill,13.774999618530273,8,8300,KC@NE,KC,NE,,,,,,ryland,ryland,tyreek,hill8300wrt
hines5600rbn,50.25,Nyheim Hines,5600,IND,@TB,,,6.5,13.4,1.0,-1.18,1.2,0.5,2.5,7.68,-1.0,0.74,0.0,0.0,1.0,0.0,0.43,-3.1,21.0,21.8,24.8,-1.2,3.0,46.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,3.5,0.2,0.5,1.19,0.63,0.25,78.0,0.59,0.02,8.5,1000,0.97,0.33,100.0,0.8,0.0,50.0,5.7,-0.3,-400.0,0.79,0.27,68.0,0.4,0.18,22.0,RB,14,0.188,0.084,0.307,3.0,4.0,3.0,24.0,14.0,8.3,0.0,6.1,0.273,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hines,nyheim hines,n,hines5600rbn,41210-63625,RB,n,Nyheim Hines,hines,5.916666666666668,12,5600,IND@TB,IND,TB,,,,,,ryland,ryland,nyheim,hines5600rbn
hodges7000qbd,58.7,Devlin Hodges,7000,PIT,@ARI,,,15.1,24.2,7.7,-0.1,2.2,0.5,13.48,15.2,-2.0,0.69,0.6,2.1,0.0,0.0,0.67,8.2,45.0,23.0,20.5,0.0,-2.5,43.5,57.0,10.0,15.0,132.0,67.0,8.7,7.56,0.8,41.0,23.0,55.7,13.1,5.3,3.3,5.1,3.0,10.0,7.0,2.4,0.0,0.231,1.2,0.7,0.3,0.0,0.0,0.0,5.1,1000,0.24,0.11,50.0,0.0,0.5,40.0,4.3,-1.0,1000.0,0.22,0.1,30.0,0.0,0.38,13.0,QB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hodges,devlin hodges,d,hodges7000qbd,41210-95893,QB,d,Devlin Hodges,hodges,8.574999809265138,4,7000,PIT@ARI,PIT,ARI,,,,,,ryland,ryland,devlin,hodges7000qbd
hooper6600tea,83.13,Austin Hooper,6600,ATL,CAR,,,9.7,12.9,1.0,1.02,1.5,3.0,4.2,8.68,2.0,0.8,0.75,3.4,6.0,0.0,0.69,1.3,53.0,25.8,22.3,0.5,-3.5,48.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.19,0.0,0.0,0.0,1.9,0,0.39,0.03,20.0,0.0,0.8,50.0,8.4,2.3,600.0,1.34,0.16,59.0,0.27,0.22,22.0,TE,14,0.0,0.0,0.0,0.0,6.0,5.0,57.0,19.0,11.2,0.5,8.7,0.5,0.0,0.161,0.2,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hooper,austin hooper,a,hooper6600tea,41210-40126,TE,a,Austin Hooper,hooper,14.088889227973091,9,6600,CAR@ATL,ATL,CAR,Q,Knee - mcl,,,,ryland,ryland,austin,hooper6600tea
hopkins8300wrd,86.92,DeAndre Hopkins,8300,HOU,DEN,,,14.9,24.5,3.1,2.05,1.8,10.5,22.7,12.85,8.0,0.74,0.9,3.7,6.0,0.0,0.58,0.8,65.0,25.3,17.3,-0.2,-8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.44,0.25,0.0,0.0,0.0,18.4,0,1.78,0.34,75.0,0.5,0.25,40.0,16.4,2.3,2300.0,1.41,0.25,54.0,0.29,0.29,24.0,WR,14,0.0,0.0,0.0,0.0,10.0,7.0,85.0,25.0,11.2,0.6,8.1,0.294,0.0,0.324,0.31,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hopkins,deandre hopkins,d,hopkins8300wrd,41210-16606,WR,d,DeAndre Hopkins,hopkins,14.594999949137367,12,8300,DEN@HOU,HOU,DEN,,,,,,ryland,ryland,deandre,hopkins8300wrd
houston4600,85.93,Houston,4600,HOU,DEN,,,8.7,14.5,2.0,1.09,1.9,10.5,2.0,7.61,-7.0,0.23,0.0,0.0,5.0,0.0,0.69,2.7,0.0,25.3,17.3,-0.2,-8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1100,0.0,0.0,80.0,0.2,0.2,50.0,50.0,-1.1,-1400.0,0.0,0.0,80.0,0.3,0.19,26.0,DEF,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.485,0.43479999999999996,0.0092,0.0414,7.31,7.94,2.87,20.0,0.23620000000000002,houston,houston,h,houston4600,41210-12556,D,h,Houston Texans,texans,5.666666666666668,12,4600,DEN@HOU,HOU,DEN,,,,,,Texans,Texans,houston,houston4600
howard5400teo,55.55,OJ Howard,5400,TB,IND,,,5.4,10.3,0.2,-0.47,1.0,0.5,9.3,5.87,5.0,0.82,1.0,1.7,0.0,0.0,0.07,-1.7,56.0,24.8,21.8,-1.7,-3.0,46.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.59,0.02,5.7,400,1.43,0.11,50.0,0.5,0.5,40.0,3.5,-2.1,-600.0,1.02,0.06,29.0,0.11,0.47,17.0,TE,14,0.0,0.0,0.0,0.0,3.0,2.0,29.0,16.0,12.8,0.1,70.0,0.0,0.0,0.09300000000000001,0.055999999999999994,0.09699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,howard,oj howard,o,howard5400teo,41210-39286,TE,o,O.J. Howard,howard,4.988889058430988,9,5400,IND@TB,TB,IND,,,,,,ryland,ryland,o.j.,howard5400teo
hunt6400rbk,71.49,Kareem Hunt,6400,CLE,CIN,,,10.6,19.5,4.4,0.93,1.7,3.0,13.8,9.67,-3.0,0.86,0.82,3.6,6.0,0.0,0.98,-3.0,41.0,24.8,18.3,-0.5,-6.5,43.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,5.0,0.3,0.56,1.25,0.25,0.0,48.0,0.67,0.03,11.0,1900,0.88,0.27,100.0,0.6,0.0,50.0,11.0,1.2,400.0,0.88,0.27,31.0,0.18,0.0,16.0,RB,14,0.33299999999999996,0.248,0.5770000000000001,6.0,6.0,5.0,29.0,15.0,5.9,0.3,4.4,0.33299999999999996,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hunt,kareem hunt,k,hunt6400rbk,41210-45229,RB,k,Kareem Hunt,hunt,11.574999809265135,4,6400,CIN@CLE,CLE,CIN,,,,,,ryland,ryland,kareem,hunt6400rbk
hurns5100wra,66.78,Allen Hurns,5100,MIA,@NYJ,,,7.1,12.7,0.0,1.54,1.4,3.0,9.3,5.56,-22.0,0.59,1.0,0.2,2.0,0.0,0.56,1.9,31.0,21.0,26.0,2.2,5.0,47.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.06,0.06,40.0,0.6,0.01,6.6,400,1.26,0.11,100.0,0.25,0.0,40.0,3.7,0.0,-900.0,1.34,0.12,65.0,0.17,0.17,23.0,WR,14,0.0,0.0,0.0,0.0,2.0,1.0,24.0,15.0,13.5,0.1,10.2,0.5,0.0,0.07200000000000001,0.091,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hurns,allen hurns,a,hurns5100wra,41210-25760,WR,a,Allen Hurns,hurns,4.709090839732777,11,5100,MIA@NYJ,MIA,NYJ,,,,,,ryland,ryland,allen,hurns5100wra
hurst4500teh,59.63,Hayden Hurst,4500,BAL,@BUF,,,3.5,8.7,0.0,-0.27,0.8,0.5,14.8,3.77,-10.0,0.73,0.0,0.0,1.0,0.0,0.39,0.6,27.0,25.3,18.8,1.0,-6.5,44.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.13,40.0,0.77,0.04,2.3,400,1.02,0.08,75.0,0.0,0.25,40.0,2.9,-0.5,-1500.0,1.22,0.11,63.0,0.04,0.18,22.0,TE,14,0.0,0.0,0.0,0.0,2.0,1.0,18.0,12.0,10.1,0.1,70.0,0.125,0.0,0.09,0.033,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hurst,hayden hurst,h,hurst4500teh,41210-64031,TE,h,Hayden Hurst,hurst,3.233333269755045,12,4500,BAL@BUF,BAL,BUF,,,,,,ryland,ryland,hayden,hurst4500teh
hyde6000rbc,62.19,Carlos Hyde,6000,HOU,DEN,,,8.6,18.4,3.1,-0.07,1.4,0.5,8.8,8.67,9.0,0.95,1.0,0.8,4.0,0.0,0.36,-2.8,33.0,25.3,17.3,-0.2,-8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,65.0,4.5,0.3,0.5,1.87,0.67,0.47,0.0,0.0,0.0,7.2,-300,0.58,0.31,75.0,0.25,0.25,40.0,7.9,0.2,0.0,0.51,0.24,66.0,0.19,0.14,21.0,RB,14,0.33299999999999996,0.5329999999999999,0.503,14.0,1.0,0.0,2.0,2.0,3.7,0.0,1.7,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hyde,carlos hyde,c,hyde6000rbc,41210-28473,RB,c,Carlos Hyde,hyde,9.291666666666666,12,6000,DEN@HOU,HOU,DEN,,,,,,ryland,ryland,carlos,hyde6000rbc
indianapolis4000,74.21,Indianapolis,4000,IND,@TB,,,7.7,15.1,1.6,2.02,1.9,14.5,11.0,5.68,-6.0,0.21,0.0,0.0,2.0,0.0,0.43,2.7,0.0,21.8,24.8,-1.2,3.0,46.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.59,0.02,6.6,-900,0.0,0.0,100.0,0.6,0.0,50.0,7.5,1.5,-2000.0,0.0,0.0,100.0,0.65,0.0,23.0,DEF,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.4718,0.4694,0.013300000000000001,0.033,6.98,7.56,5.08,30.0,0.1736,indianapolis,indianapolis,i,indianapolis4000,41210-12535,D,i,Indianapolis Colts,colts,6.916666666666668,12,4000,IND@TB,IND,TB,,,,,,Colts,Colts,indianapolis,indianapolis4000
ingram7400rbm,74.02,Mark Ingram,7400,BAL,@BUF,,,12.0,20.6,3.9,-0.17,1.6,3.0,9.4,12.17,0.0,0.89,0.0,0.0,8.0,0.0,0.36,1.4,32.0,25.3,18.8,1.0,-6.5,44.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,63.0,4.9,0.7,0.575,3.06,1.75,1.13,40.0,0.77,0.04,15.7,-600,1.07,0.54,50.0,0.5,0.5,40.0,12.5,0.8,1400.0,0.84,0.39,56.0,0.17,0.26,23.0,RB,14,0.44,0.33899999999999997,0.47200000000000003,12.0,1.0,1.0,12.0,8.0,80.0,0.2,5.5,0.25,0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ingram,mark ingram,m,ingram7400rbm,41210-14211,RB,m,Mark Ingram II,ingram,15.074999491373696,12,7400,BAL@BUF,BAL,BUF,,,,,,ryland,ryland,mark,ingram7400rbm
isabella4700wra,45.11,Andy Isabella,4700,ARI,PIT,,,3.0,6.7,0.0,-1.64,0.6,0.5,1.0,4.64,-37.0,0.34,0.0,0.0,1.0,0.0,0.15,0.2,11.0,20.5,23.0,0.0,2.5,43.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.08,0.0,0.0,0.0,3.5,-200,1.3,0.16,33.0,0.33,0.66,30.0,2.4,-1.7,-1300.0,1.91,0.22,20.0,0.13,0.6,15.0,WR,14,0.0,0.0,0.0,0.0,1.0,0.0,16.0,14.0,25.7,0.1,10.9,0.0,0.0,0.028999999999999998,0.071,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,isabella,andy isabella,a,isabella4700wra,41210-63419,WR,a,Andy Isabella,isabella,3.2333333757188587,9,4700,PIT@ARI,ARI,PIT,,,,,,ryland,ryland,andy,isabella4700wra
jackson9000qbl,83.14,Lamar Jackson,9000,BAL,@BUF,,,23.0,29.0,11.4,3.88,2.6,10.5,20.8,19.12,0.0,0.75,1.0,8.8,1.0,0.0,0.39,-1.4,67.0,25.3,18.8,1.0,-6.5,44.0,64.0,16.0,25.0,199.0,64.0,7.7,7.94,1.8,40.0,14.2,44.3,38.8,7.2,1.2,7.1,12.0,23.0,79.0,6.2,0.6,0.537,6.94,3.31,1.13,40.0,0.77,0.04,32.2,400,1.01,0.58,100.0,1.0,0.0,50.0,25.2,6.3,3000.0,0.62,0.38,84.0,0.6,0.0,25.0,QB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jackson,lamar jackson,l,jackson9000qbl,41210-63115,QB,l,Lamar Jackson,jackson,27.831667582194015,12,9000,BAL@BUF,BAL,BUF,,,,,,ryland,ryland,lamar,jackson9000qbl
jacksonville4300,68.28,Jacksonville,4300,JAX,LAC,,,7.0,12.4,1.4,0.36,1.6,0.5,-3.0,6.64,-11.0,0.31,0.0,0.0,2.0,0.0,0.73,4.0,0.0,19.3,22.8,-0.7,3.5,42.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.92,0.08,4.3,500,0.0,0.0,66.0,0.33,0.33,30.0,7.1,1.4,-1700.0,0.0,0.0,70.0,0.55,0.3,20.0,DEF,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.5,0.4876,0.0104,0.0447,7.44,8.33,4.6,3.23,0.22399999999999998,jacksonville,jacksonville,j,jacksonville4300,41210-12554,D,j,Jacksonville Jaguars,jaguars,6.833333333333332,12,4300,LAC@JAC,JAC,LAC,,,,,,Jaguars,Jaguars,jacksonville,jacksonville4300
james4000tej,49.61,Jesse James,4000,DET,@MIN,,,2.1,3.7,0.0,-0.5,0.5,0.5,2.8,2.6,-26.0,0.19,0.0,0.3,0.0,0.0,0.61,-1.1,28.0,15.8,27.8,0.8,12.0,43.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.0,0.0,0.0,0.0,0.3,0,0.6,0.01,0.0,0.0,0.75,40.0,1.1,-1.1,-2000.0,0.84,0.04,25.0,0.0,0.45,20.0,TE,14,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,90.0,0.0,4.6,0.0,0.0,0.034,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,james,jesse james,j,james4000tej,41210-28694,TE,j,Jesse James,james,1.288888931274414,9,4000,DET@MIN,DET,MIN,,,,,,ryland,ryland,jesse,james4000tej
johnson4900rbt,48.76,Ty Johnson,4900,DET,@MIN,,,4.9,9.3,0.2,-1.03,1.0,0.5,1.5,5.93,-17.0,0.47,0.0,0.0,2.0,0.0,0.11,0.4,20.0,15.8,27.8,0.8,12.0,43.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,3.4,0.0,0.415,0.67,0.5,0.08,0.0,0.0,0.0,3.1,-1000,0.59,0.15,60.0,0.0,0.4,50.0,3.1,-2.2,-1100.0,0.49,0.16,47.0,0.05,0.29,17.0,RB,14,0.0,0.14400000000000002,0.289,4.0,1.0,1.0,7.0,4.0,4.5,0.0,2.5,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,johnson,ty johnson,t,johnson4900rbt,41210-63050,RB,t,Ty Johnson,johnson,3.290909160267223,11,4900,DET@MIN,DET,MIN,,,,,,ryland,ryland,ty,johnson4900rbt
johnson5000wro,58.15,Olabisi Johnson,5000,MIN,DET,,,5.6,10.1,0.0,0.27,1.1,0.5,7.4,5.33,-22.0,0.58,1.0,0.9,0.0,0.0,0.47,2.8,34.0,27.8,15.8,-0.7,-12.0,43.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.42,0.25,0.0,0.0,0.0,3.5,0,0.66,0.08,66.0,0.0,0.33,30.0,3.9,-0.3,-1000.0,1.27,0.11,50.0,0.12,0.31,16.0,WR,14,0.0,0.0,0.0,0.0,3.0,2.0,18.0,9.0,90.0,0.2,5.5,0.33299999999999996,0.0,0.109,0.087,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,johnson,olabisi johnson,o,johnson5000wro,41210-61631,WR,o,Olabisi Johnson,johnson,5.233333163791233,9,5000,DET@MIN,MIN,DET,,,,,,ryland,ryland,olabisi,johnson5000wro
johnson5100wrd,75.89,Diontae Johnson,5100,PIT,@ARI,,,8.1,15.6,0.4,2.54,1.6,3.0,22.6,5.56,-1.0,0.77,1.0,1.9,2.0,0.0,0.6,1.4,40.0,23.0,20.5,0.0,-2.5,43.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,4.4,400,0.79,0.1,80.0,0.2,0.2,50.0,7.5,1.9,-900.0,1.41,0.19,66.0,0.33,0.16,18.0,WR,14,0.0,0.0,0.0,0.0,5.0,3.0,35.0,20.0,11.8,0.3,6.4,0.0,0.0,0.162,0.2,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,johnson,diontae johnson,d,johnson5100wrd,41210-66008,WR,d,Diontae Johnson,johnson,6.5666669209798165,12,5100,PIT@ARI,PIT,ARI,Q,Illness,,,,ryland,ryland,diontae,johnson5100wrd
johnson5200wrm,49.73,Marcus Johnson,5200,IND,@TB,,,5.4,9.9,0.0,-0.38,1.0,0.5,18.0,5.78,-13.0,0.56,1.0,1.2,0.0,0.0,0.15,3.9,57.0,21.8,24.8,-1.2,3.0,46.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.14,0.14,78.0,0.59,0.02,4.8,600,1.38,0.08,50.0,0.5,0.5,40.0,3.9,-0.1,-800.0,1.1,0.07,14.0,0.14,0.21,14.0,WR,14,0.0,0.0,0.0,0.0,3.0,2.0,25.0,11.0,11.3,0.3,5.4,0.5,0.0,0.11599999999999999,0.33299999999999996,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,johnson,marcus johnson,m,johnson5200wrm,41210-32235,WR,m,Marcus Johnson,johnson,5.175000190734863,4,5200,IND@TB,IND,TB,,,,,,ryland,ryland,marcus,johnson5200wrm
johnson5400rbd,50.47,David Johnson,5400,ARI,PIT,,,5.9,10.4,0.6,-1.28,1.1,0.5,12.3,7.18,-14.0,0.55,0.0,0.3,2.0,0.0,0.46,-3.6,41.0,20.5,23.0,0.0,2.5,43.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,3.6,0.2,0.396,1.94,0.75,0.56,0.0,0.0,0.0,1.0,-1400,0.24,0.05,0.0,0.0,0.66,30.0,9.4,0.3,-600.0,0.64,0.23,45.0,0.25,0.35,20.0,RB,14,0.273,0.33399999999999996,0.608,9.0,4.0,3.0,32.0,16.0,9.4,0.3,5.3,0.13,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,johnson,david johnson,d,johnson5400rbd,41210-62497,RB,d,David Johnson,johnson,12.155555725097654,9,5400,PIT@ARI,ARI,PIT,,,,,,ryland,ryland,david,johnson5400rbd
johnson5600rbd,60.63,Duke Johnson,5600,HOU,DEN,,,8.4,17.1,2.8,0.72,1.5,3.0,7.5,7.68,-13.0,0.75,1.0,1.8,6.0,0.0,0.11,-2.8,33.0,25.3,17.3,-0.2,-8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,5.1,0.1,0.488,1.25,0.19,0.06,0.0,0.0,0.0,7.5,-300,0.77,0.22,100.0,0.25,0.0,40.0,7.8,0.3,-400.0,0.88,0.24,58.0,0.25,0.12,24.0,RB,14,0.077,0.22,0.49700000000000005,5.0,3.0,2.0,23.0,10.0,9.2,0.2,5.8,0.091,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,johnson,duke johnson,d,johnson5600rbd,41210-25837,RB,d,Duke Johnson,johnson,8.908333460489908,12,5600,DEN@HOU,HOU,DEN,,,,,,ryland,ryland,duke,johnson5600rbd
jones4700wrz,63.84,Zay Jones,4700,OAK,TEN,,,5.2,13.5,0.2,0.56,1.1,0.5,1.0,4.64,-6.0,0.8,0.0,0.2,0.0,0.0,0.47,2.3,46.0,22.0,25.0,0.0,3.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.31,0.25,58.0,0.89,0.09,2.6,-100,0.99,0.06,100.0,0.0,0.0,30.0,4.5,-0.1,-1300.0,0.81,0.1,60.0,0.1,0.2,20.0,WR,14,0.0,0.0,0.0,0.0,4.0,2.0,24.0,13.0,10.4,0.2,5.3,0.091,0.0,0.14800000000000002,0.16699999999999998,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,zay jones,z,jones4700wrz,41210-41305,WR,z,Zay Jones,jones,2.7399999618530275,10,4700,TEN@OAK,OAK,TEN,,,,,,ryland,ryland,zay,jones4700wrz
