combo_id,RylandID_master,Unnamed: 0,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
ryangravesNJ,graves4400dr,graves4400dr,61.9,Ryan Graves,4400,D,0,NJD,CHI-AStalock,9.42,11.8,7.0,0.98,2.1,2,0,1,0,-2.5,73,1,2,4.4,2.3,-342,6.5,69,-330,8.1,-0.6,61,21,32,90,5.5,53,46,6,15,0.07,0.2,0.27,20.05,0.81,1.61,2.17,0.74,0.04,1.89,3.51,16.76,16.02,12.12,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.02,0.07,0.18,0.28,0.0,1.15,0.0,0.13,0.13,21.03,0.37,1.44,1.93,0.74,0.0,1.56,3.0,18.2,17.0,0.0,0.0,0.02,0.0,16.71,3.43,1.71,1.71,2.29,0.0,20.15,0.02,0.0,0.0,51.01,50.81,49.93,44.81,38.84,2.75,0.19,2.77,0.24,56.2,47.73,46.47,37.87,2.2,0.27,2.67,0.25,41.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,graves,r,88647-43122,D,r,Ryan Graves,graves,8.677777608235678,72.0,4400,NJ@CHI,NJ,CHI,,,,,,D/UTIL,graves4400dr,3600
noahgregorSJ,gregor3800wn,gregor3800wn,69.96,Noah Gregor,3800,W,0,SJ,ARI-IProsvetov,9.54,12.1,7.0,2.86,2.5,3,2,3,0,-2.1,78,0,2,3.4,3.3,-115,6.5,25,-130,7.4,0.8,55,20,17,88,6.3,71,28,28,14,0.14,0.17,0.31,13.2,1.41,2.11,2.95,0.71,0.07,0.65,2.75,11.48,13.57,8.62,0.0,0.02,0.35,0.05,0.05,1.0,0.0,0.02,0.14,0.14,0.69,0.0,1.78,0.07,0.29,0.36,12.99,1.66,1.5,2.21,0.68,0.05,0.36,1.86,11.29,12.86,0.0,0.0,0.65,0.0,12.5,1.83,1.33,0.5,2.17,0.0,14.11,0.93,0.0,0.0,46.64,45.92,48.35,47.11,39.0,2.59,0.18,3.76,0.24,45.57,49.8,48.21,38.47,2.79,0.13,4.07,0.25,36.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,gregor,n,88647-73972,W,n,Noah Gregor,gregor,6.115384615384615,52.0,3800,SJ@ARI,SJ,ARI,,,,,,W/UTIL,gregor3800wn,3100
ridlygreigOTT,greig3200cr,greig3200cr,52.58,Ridly Greig,3200,C,0,OTT,TOR-ISamsonov,6.81,8.7,4.9,1.62,2.1,3,2,3,0,0.0,80,1,2,3.0,3.7,135,6.5,31,126,4.2,-0.6,10,5,15,38,5.1,20,13,6,15,0.06,0.31,0.38,12.72,1.79,1.31,1.94,0.68,0.05,0.19,1.5,11.5,10.44,8.94,0.0,0.19,1.21,0.13,0.13,1.0,0.0,0.0,0.06,0.13,0.63,0.0,1.57,0.0,0.4,0.4,11.04,2.17,1.2,2.4,0.5,0.0,0.0,1.2,13.0,8.6,0.0,0.0,0.0,0.0,12.75,0.75,0.75,0.0,2.0,0.0,10.84,0.0,0.0,0.0,46.88,45.49,43.91,44.37,45.77,3.56,0.25,3.12,0.23,46.73,45.62,45.6,43.92,3.4,0.22,3.15,0.27,47.43,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,greig,r,88647-146132,C,r,Ridly Greig,greig,5.743750095367432,16.0,3200,TOR@OTT,OTT,TOR,O,Chest,,,,C/UTIL,greig3200cr,2500
carlgrundstromLA,grundstrom3600wc,grundstrom3600wc,48.56,Carl Grundstrom,3600,W,0,LA,SEA-MJones,5.84,7.5,4.2,-0.45,1.6,4,0,1,0,-3.8,67,1,2,3.0,3.1,-105,6.0,66,-110,6.8,0.2,40,19,23,93,10.5,69,15,38,13,0.23,0.14,0.38,11.07,2.06,1.63,2.34,0.69,0.14,0.38,2.0,10.4,10.26,7.71,0.02,0.0,0.14,0.06,0.1,0.67,0.0,0.0,0.22,0.14,0.41,0.02,1.4,0.42,0.17,0.58,9.64,3.61,2.0,3.0,0.67,0.21,0.17,2.17,11.25,8.33,0.0,0.0,0.13,0.17,9.5,2.0,2.0,0.0,2.83,0.17,10.48,0.12,0.0,0.0,43.66,47.34,42.33,43.87,46.86,3.35,0.24,2.93,0.24,49.54,38.36,40.85,50.0,3.31,0.23,2.86,0.18,53.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,grundstrom,c,88647-79965,W,c,Carl Grundstrom,grundstrom,6.65,50.0,3600,LA@SEA,LA,SEA,,,,,,W/UTIL,grundstrom3600wc,2700
radkogudasFLA,gudas3800dr,gudas3800dr,56.54,Radko Gudas,3800,D,0,FLA,CLB-MHutchinson,6.81,8.6,5.0,-0.34,1.8,3,0,1,0,-2.6,77,0,2,4.5,2.7,-270,7.0,77,-210,6.7,-1.5,60,14,26,102,6.3,73,26,13,15,0.05,0.16,0.2,16.93,0.71,1.41,2.08,0.68,0.03,1.65,3.06,14.84,12.16,11.1,0.0,0.0,0.1,0.0,0.05,0.0,0.01,0.0,0.03,0.16,1.06,0.0,1.16,0.0,0.21,0.21,16.39,0.77,1.29,1.79,0.72,0.0,1.57,2.86,15.36,11.86,0.0,0.0,0.18,0.0,13.0,2.63,1.25,1.38,1.5,0.0,16.1,0.03,0.0,0.0,53.16,50.76,52.23,41.78,44.14,3.31,0.22,2.91,0.24,53.21,56.77,39.29,45.15,3.21,0.27,2.46,0.31,45.57,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,gudas,r,88647-12613,D,r,Radko Gudas,gudas,6.812121304598722,66.0,3800,FLA@CBJ,FLA,CBJ,,,,,,D/UTIL,gudas3800dr,3100
denisgurianovMON,gurianov4000wd,gurianov4000wd,42.87,Denis Gurianov,4000,W,0,MTL,CAR-ARaanta,8.57,10.9,6.3,1.5,2.1,2,2,5,0,-2.6,61,0,2,2.5,4.2,222,6.5,33,245,5.5,-1.2,42,13,34,99,9.2,68,31,43,16,0.09,0.16,0.25,13.06,1.15,1.62,2.41,0.67,0.06,0.42,2.04,10.39,12.61,7.21,0.01,0.03,1.25,0.16,0.3,0.55,0.0,0.0,0.08,0.13,0.1,0.0,1.76,0.31,0.19,0.5,15.41,1.95,1.94,3.06,0.63,0.16,0.5,2.44,10.88,14.06,0.06,0.06,1.18,0.13,10.14,1.86,1.14,0.71,2.43,0.0,15.47,1.2,0.0,0.14,39.94,41.87,36.6,48.38,53.22,2.82,0.18,3.16,0.19,41.63,35.53,52.63,56.73,2.31,0.22,2.27,0.12,57.88,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,gurianov,d,88647-70511,W,d,Denis Gurianov,gurianov,6.17541003618084,61.0,4000,CAR@MON,MON,CAR,,,,,,W/UTIL,gurianov4000wd,3000
brandonhagelTB,hagel5700wb,hagel5700wb,69.2,Brandon Hagel,5700,W,0,TB,NYI-ISorokin,10.41,13.1,7.7,0.02,1.8,3,2,4,0,-2.3,94,0,2,3.1,2.5,-154,5.5,79,-154,10.7,0.6,55,27,43,106,11.0,37,62,18,16,0.28,0.34,0.62,17.26,2.16,2.01,2.78,0.72,0.14,0.69,2.7,14.08,12.56,10.42,0.05,0.05,1.68,0.18,0.25,0.71,0.01,0.03,0.22,0.26,0.74,0.07,2.2,0.31,0.31,0.63,18.42,2.05,2.19,3.0,0.73,0.14,0.63,2.81,14.69,10.88,0.0,0.0,1.31,0.13,14.29,3.57,3.0,0.57,3.71,0.14,17.48,0.94,0.0,0.0,48.4,45.91,48.55,44.07,45.31,3.42,0.26,2.89,0.18,47.13,46.83,40.94,50.58,3.25,0.23,2.33,0.21,52.83,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,hagel,b,88647-73894,W,b,Brandon Hagel,hagel,12.400000321237664,76.0,5700,NYI@TB,TB,NYI,,,,,,W/UTIL,hagel5700wb,5300
nicolashagueVGK,hague3800dn,hague3800dn,46.55,Nicolas Hague,3800,D,0,VGK,MIN-MFleury,6.23,7.9,4.5,-0.92,1.6,1,0,1,0,-3.0,77,0,2,3.1,3.1,-111,6.0,45,-115,6.5,-0.9,59,19,25,87,6.9,71,28,28,14,0.04,0.18,0.22,18.12,0.73,1.27,1.97,0.64,0.03,1.64,2.91,15.27,16.84,11.19,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.04,0.18,0.46,0.0,1.28,0.07,0.2,0.27,18.19,0.89,1.4,1.86,0.75,0.05,1.33,2.73,14.57,18.64,0.0,0.0,0.05,0.0,16.0,3.5,1.67,1.83,2.17,0.0,19.11,0.1,0.0,0.0,47.61,48.19,44.48,50.13,44.1,2.49,0.22,3.2,0.22,43.43,49.57,57.57,42.36,2.43,0.24,3.14,0.25,40.43,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,hague,n,88647-82005,D,n,Nicolas Hague,hague,6.583783948743665,74.0,3800,MIN@VGK,VGK,MIN,,,,,,D/UTIL,hague3800dn,3100
janihakanpaaDAL,hakanpaa3900dj,hakanpaa3900dj,33.96,Jani Hakanpaa,3900,D,0,DAL,COL-AGeorgiev,5.94,7.6,4.3,-1.43,1.5,3,0,1,0,-5.1,61,2,1,2.7,3.4,140,6.0,16,120,6.4,-0.8,77,22,21,98,8.1,92,7,35,14,0.08,0.14,0.23,18.72,0.74,1.1,1.6,0.69,0.07,1.56,2.66,13.37,15.47,9.67,0.0,0.0,0.06,0.01,0.03,0.33,0.0,0.01,0.08,0.13,0.6,0.01,0.94,0.07,0.33,0.4,19.52,1.23,1.4,1.64,0.85,0.05,1.4,2.8,14.29,17.5,0.0,0.0,0.06,0.0,14.0,3.0,1.5,1.5,1.67,0.0,18.25,0.08,0.0,0.0,43.87,46.53,44.67,46.99,50.31,3.01,0.23,2.94,0.21,45.36,40.0,43.29,51.73,3.36,0.28,3.0,0.13,51.71,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,hakanpaa,j,88647-23035,D,j,Jani Hakanpaa,hakanpaa,6.314666748046875,75.0,3900,DAL@COL,DAL,COL,,,,,,D/UTIL,hakanpaa3900dj,2900
dougiehamiltonNJ,hamilton7200dd,hamilton7200dd,87.72,Dougie Hamilton,7200,D,0,NJD,CHI-AStalock,15.37,19.2,11.5,0.91,2.1,1,1,18,1,-2.8,89,1,2,4.4,2.3,-342,6.5,69,-330,14.5,0.7,77,23,22,90,12.6,80,20,13,15,0.21,0.59,0.8,21.87,2.19,3.34,4.69,0.71,0.06,1.08,4.42,19.56,16.28,14.7,0.09,0.21,3.05,0.59,0.84,0.7,0.0,0.0,0.12,0.38,0.56,0.0,2.43,0.13,0.63,0.75,21.16,2.13,3.0,4.47,0.67,0.04,0.94,3.94,21.13,15.87,0.0,0.19,2.82,0.53,20.86,5.29,4.14,1.14,5.71,0.86,20.78,2.99,0.0,0.14,51.01,50.81,49.93,44.81,38.84,2.75,0.19,2.77,0.24,56.2,47.73,46.47,37.87,2.2,0.27,2.67,0.25,41.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,hamilton,d,88647-15356,D,d,Dougie Hamilton,hamilton,15.764000651041666,75.0,7200,NJ@CHI,NJ,CHI,,,,,,D/UTIL,hamilton7200dd,6800
joelhanleyDAL,hanley3700dj,hanley3700dj,19.81,Joel Hanley,3700,D,0,DAL,COL-AGeorgiev,4.29,5.5,3.1,-2.65,1.2,2,0,1,0,-3.0,25,2,1,2.7,3.4,140,6.0,16,120,3.6,-1.3,25,2,17,98,3.7,42,28,0,14,0.02,0.1,0.12,12.49,0.58,0.6,0.92,0.65,0.04,1.14,1.74,9.38,10.35,6.9,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.36,0.0,0.67,0.0,0.2,0.2,12.71,0.94,0.4,0.7,0.57,0.0,0.9,1.3,9.2,8.3,0.0,0.0,0.02,0.0,5.5,0.25,0.0,0.25,0.0,0.0,12.64,0.0,0.0,0.0,43.87,46.53,44.67,46.99,50.31,3.01,0.23,2.94,0.21,45.36,40.0,43.29,51.73,3.36,0.28,3.0,0.13,51.71,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,hanley,j,88647-66710,D,j,Joel Hanley,hanley,2.962962962962963,27.0,3700,DAL@COL,DAL,COL,,,,,,D/UTIL,hanley3700dj,2500
scottharringtonANH,harrington3600ds,harrington3600ds,20.58,Scott Harrington,3600,D,0,ANA,EDM-JCampbell,5.77,7.4,4.2,-0.95,1.6,1,0,1,0,-2.9,89,1,2,2.2,5.0,387,7.0,21,370,6.3,-0.4,33,10,14,84,6.6,69,30,15,13,0.07,0.17,0.24,16.24,0.89,0.69,1.24,0.56,0.1,1.81,2.5,13.24,16.63,10.03,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.17,0.24,0.02,0.85,0.15,0.08,0.23,18.28,0.75,0.54,1.0,0.54,0.29,2.08,2.62,13.77,20.31,0.0,0.0,0.04,0.0,13.86,3.0,0.57,2.43,1.14,0.0,18.52,0.07,0.0,0.0,40.49,40.65,44.2,54.22,47.47,2.73,0.17,3.42,0.22,38.85,40.14,54.0,46.0,2.38,0.19,2.93,0.24,49.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,harrington,s,88647-15374,D,s,Scott Harrington,harrington,5.742222086588542,45.0,3600,ANH@EDM,ANH,EDM,,,,,,D/UTIL,harrington3600ds,3200
jordanharrisMON,harris3700dj,harris3700dj,29.85,Jordan Harris,3700,D,0,MTL,CAR-ARaanta,5.82,7.4,4.2,-1.12,1.6,3,0,1,0,-5.0,73,0,2,2.5,4.2,222,6.5,33,245,6.5,-1.1,48,15,35,76,6.7,37,12,12,16,0.07,0.18,0.24,18.28,0.79,1.07,1.44,0.74,0.06,1.45,2.51,14.53,15.77,10.2,0.0,0.01,0.12,0.0,0.01,0.0,0.0,0.0,0.07,0.16,0.46,0.0,0.85,0.13,0.13,0.25,18.56,0.81,1.0,1.5,0.67,0.13,1.63,2.63,17.57,17.71,0.0,0.0,0.1,0.0,20.5,3.25,1.75,1.5,2.5,0.0,19.05,0.2,0.0,0.0,39.94,41.87,36.6,48.38,53.22,2.82,0.18,3.16,0.19,41.63,35.53,52.63,56.73,2.31,0.22,2.27,0.12,57.88,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,harris,j,88647-168025,D,j,Jordan Harris,harris,6.532812595367432,64.0,3700,CAR@MON,MON,CAR,,,,,,D/UTIL,harris3700dj,2900
ryanhartmanMIN,hartman5800cr,hartman5800cr,76.09,Ryan Hartman,5800,C,0,MIN,VGK-LBrossoit,11.8,14.9,8.7,1.28,2.0,1,2,5,0,-2.2,80,0,3,3.1,3.1,-108,6.0,55,-105,12.2,1.8,52,25,25,96,14.4,78,21,35,14,0.28,0.43,0.71,16.68,2.55,2.49,3.83,0.65,0.11,0.76,3.25,14.68,12.78,10.9,0.01,0.08,1.67,0.53,0.71,0.75,0.01,0.01,0.25,0.33,1.49,0.03,2.64,0.36,0.5,0.86,18.38,2.81,2.79,4.43,0.63,0.13,0.86,3.64,14.14,15.57,0.07,0.14,2.12,0.29,13.43,3.0,2.29,0.71,4.29,0.57,18.59,2.04,0.0,0.0,48.89,44.1,50.13,44.48,48.19,3.23,0.22,2.34,0.25,42.36,57.57,49.57,43.43,3.14,0.14,2.21,0.32,46.17,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,hartman,r,88647-43176,C,r,Ryan Hartman,hartman,11.37037037037037,54.0,5800,MIN@VGK,MIN,VGK,,,,,,C/UTIL,hartman5800cr,5100
erikhaulaNJ,haula4200ce,haula4200ce,76.88,Erik Haula,4200,C,0,NJD,CHI-AStalock,9.67,12.2,7.1,2.43,2.3,3,2,2,0,-0.3,84,1,2,4.4,2.3,-342,6.5,69,-330,9.2,1.4,67,29,30,97,10.5,53,40,33,15,0.2,0.31,0.51,16.43,1.86,1.95,2.78,0.7,0.1,0.66,2.6,14.02,11.49,10.47,0.03,0.05,1.19,0.23,0.29,0.81,0.02,0.0,0.15,0.26,0.61,0.0,1.82,0.31,0.31,0.63,16.28,2.32,1.88,2.73,0.69,0.17,0.31,2.19,12.67,12.27,0.06,0.19,0.89,0.33,13.29,2.57,2.14,0.43,3.0,0.43,17.44,1.0,0.0,0.0,51.01,50.81,49.93,44.81,38.84,2.75,0.19,2.77,0.24,56.2,47.73,46.47,37.87,2.2,0.27,2.67,0.25,41.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,haula,e,88647-39269,C,e,Erik Haula,haula,8.676000162760417,75.0,4200,NJ@CHI,NJ,CHI,,,,,,C/UTIL,haula4200ce,3600
kevinhayesPHI,hayes5700ck,hayes5700ck,79.13,Kevin Hayes,5700,C,0,PHI,BUF-ULuukkonen,11.08,14.0,8.2,0.76,1.9,3,2,2,0,-0.8,92,1,2,3.3,3.3,-110,6.5,39,100,11.5,-0.1,62,26,36,88,6.4,33,66,8,12,0.23,0.49,0.72,18.1,2.39,2.81,3.88,0.72,0.08,0.25,3.06,14.01,14.42,10.56,0.07,0.13,2.82,0.4,0.59,0.67,0.0,0.0,0.16,0.36,0.38,0.02,2.01,0.0,0.38,0.38,16.67,1.37,2.0,2.67,0.75,0.0,0.31,2.31,13.42,12.58,0.0,0.08,1.92,0.08,11.0,1.57,1.57,0.0,2.57,0.0,15.9,1.54,0.0,0.14,42.81,43.14,42.87,48.94,45.8,2.79,0.15,2.79,0.25,41.67,44.93,48.0,46.87,2.25,0.22,2.47,0.24,45.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,hayes,k,88647-58990,C,k,Kevin Hayes,hayes,11.452054794520548,73.0,5700,BUF@PHI,PHI,BUF,,,,,,C/UTIL,hayes5700ck,5200
barretthaytonARI,hayton5400cb,hayton5400cb,80.91,Barrett Hayton,5400,C,0,ARI,SJ-KKahkonen,13.06,16.4,9.7,3.36,2.4,1,1,3,0,4.0,61,2,1,3.3,3.4,-105,6.5,75,110,9.4,2.1,67,37,32,91,14.3,62,37,56,16,0.22,0.31,0.53,17.55,1.81,2.18,2.81,0.77,0.1,0.42,2.59,11.67,12.25,8.74,0.05,0.08,2.09,0.41,0.47,0.87,0.0,0.01,0.16,0.22,0.51,0.01,2.52,0.5,0.56,1.06,20.01,3.18,2.63,2.93,0.89,0.19,0.25,2.88,13.64,14.14,0.19,0.13,2.56,0.6,12.43,2.29,2.0,0.29,2.29,0.57,21.25,2.81,0.14,0.0,43.81,39.0,47.11,48.35,45.92,2.7,0.2,3.11,0.17,38.47,48.21,49.8,45.57,2.4,0.25,3.64,0.18,44.33,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,hayton,b,88647-97108,C,b,Barrett Hayton,hayton,9.450000160618831,76.0,5400,SJ@ARI,ARI,SJ,,,,,,C/UTIL,hayton5400cb,4400
victorhedmanTB,hedman5900dv,hedman5900dv,79.96,Victor Hedman,5900,D,0,TB,NYI-ISorokin,11.19,14.0,8.3,-0.48,1.9,1,2,10,0,-4.0,96,0,2,3.1,2.5,-154,5.5,79,-154,14.1,0.7,68,33,25,106,11.0,56,31,18,16,0.11,0.66,0.77,24.03,1.92,2.69,4.06,0.66,0.04,1.76,4.45,18.4,17.57,13.82,0.03,0.27,3.05,0.58,0.87,0.66,0.01,0.02,0.07,0.37,0.42,0.01,1.91,0.21,0.14,0.36,21.56,1.0,2.79,4.14,0.67,0.08,1.57,4.36,17.86,17.14,0.0,0.0,1.11,0.36,19.29,4.0,2.43,1.57,3.86,0.43,22.49,0.95,0.0,0.0,48.4,45.91,48.55,44.07,45.31,3.42,0.26,2.89,0.18,47.13,46.83,40.94,50.58,3.25,0.23,2.33,0.21,52.83,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,hedman,v,88647-8669,D,v,Victor Hedman,hedman,12.299999660915798,72.0,5900,NYI@TB,TB,NYI,,,,,,D/UTIL,hedman5900dv,6000
miroheiskanenDAL,heiskanen6800dm,heiskanen6800dm,76.09,Miro Heiskanen,6800,D,0,DAL,COL-AGeorgiev,13.15,16.5,9.8,-0.45,1.9,1,1,17,0,-3.7,93,2,1,2.7,3.4,140,6.0,16,120,13.2,1.4,70,33,25,98,19.6,85,14,64,14,0.14,0.64,0.78,25.59,1.83,2.71,3.71,0.73,0.05,1.29,4.0,19.91,18.38,14.25,0.03,0.29,3.05,0.53,0.7,0.76,0.0,0.01,0.11,0.34,0.38,0.02,2.21,0.27,1.27,1.53,25.74,3.57,2.8,3.43,0.82,0.1,1.07,3.87,21.5,17.14,0.07,0.53,3.69,0.71,21.0,4.0,2.83,1.17,3.67,1.5,26.7,4.74,0.17,0.33,43.87,46.53,44.67,46.99,50.31,3.01,0.23,2.94,0.21,45.36,40.0,43.29,51.73,3.36,0.28,3.0,0.13,51.71,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,heiskanen,m,88647-82174,D,m,Miro Heiskanen,heiskanen,13.8986669921875,75.0,6800,DAL@COL,DAL,COL,,,,,,D/UTIL,heiskanen6800dm,6600
tomashertlSJ,hertl6300ct,hertl6300ct,79.18,Tomas Hertl,6300,C,0,SJ,ARI-IProsvetov,15.29,19.2,11.4,3.74,2.4,1,1,9,0,0.0,74,0,2,3.4,3.3,-115,6.5,25,-130,12.2,0.4,57,30,38,88,14.4,64,35,50,14,0.29,0.47,0.76,19.59,2.33,2.28,3.25,0.7,0.13,0.75,3.02,16.06,14.48,11.43,0.09,0.15,2.8,0.6,0.8,0.74,0.0,0.01,0.2,0.31,0.51,0.02,3.01,0.43,0.36,0.79,19.83,2.39,3.14,4.29,0.73,0.14,0.71,3.86,14.93,14.86,0.14,0.21,3.37,1.07,13.5,3.5,2.67,0.83,3.5,0.83,19.18,3.04,0.0,0.17,46.64,45.92,48.35,47.11,39.0,2.59,0.18,3.76,0.24,45.57,49.8,48.21,38.47,2.79,0.13,4.07,0.25,36.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,hertl,t,88647-40036,C,t,Tomas Hertl,hertl,12.831944783528646,72.0,6300,SJ@ARI,SJ,ARI,,,,,,C/UTIL,hertl6300ct,5500
